<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D108_VM3.txt	 1	 0.200258980195747	 0.124314	 0.000775	 183.157848
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1351	 1	 0.000000662	 0.128068263	 0.000165634  VM
1625	 1	 0.000000769	 0.148769346	 0.000192408  VM
1342	 2	 0.000002412	 0.530950000	 0.000615915  FX
756	 2	 0.000001893	 0.406430000	 0.000481494  FX
824	 2	 0.000002033	 0.439950000	 0.000517680  FX
874	 1	 0.000001031	 0.199454146	 0.000257960  VM
1333	 1	 0.000000696	 0.134784378	 0.000174320  VM
1384	 2	 0.000002485	 0.120238594	 0.000553874  VM
1613	 3	 0.000002352	 0.258210000	 0.000551459  FX
736	 2	 0.000002584	 0.572140000	 0.000660380  FX
1621	 2	 0.000001430	 0.295260000	 0.000361486  FX
1585	 2	 0.000001604	 0.336880000	 0.000406415  FX
40	 2	 0.000002785	 0.134738211	 0.000620666  VM
38	 1	 0.000000701	 0.135655066	 0.000175446  VM
752	 1	 0.000000767	 0.148428104	 0.000191966  VM
1534	 2	 0.000001584	 0.332120000	 0.000401276  FX
1430	 2	 0.000001787	 0.380770000	 0.000453794  FX
1368	 1	 0.000000680	 0.131592433	 0.000170192  VM
1631	 2	 0.000001392	 0.286190000	 0.000351694  FX
30	 1	 0.000000891	 0.172443996	 0.000223027  VM
28	 1	 0.000001477	 0.285816226	 0.000369654  VM
1569	 2	 0.000001706	 0.361520000	 0.000433014  FX
732	 1	 0.000001445	 0.597630000	 0.000421763  FX
1552	 3	 0.000002751	 0.306130000	 0.000645868  FX
1420	 1	 0.000002025	 0.391901649	 0.000506857  VM
1543	 1	 0.000001270	 0.513680000	 0.000368523  FX
1435	 1	 0.000001251	 0.242073390	 0.000313080  VM
1412	 2	 0.000001549	 0.323820000	 0.000392316  FX
1424	 1	 0.000001199	 0.479370000	 0.000346763  FX
1636	 2	 0.000001434	 0.296270000	 0.000362576  FX
7011	 3	 0.000076996	 9.215557913	 0.018198653  FX
7008	 2	 0.000046126	 11.022247913	 0.011941353  FX
7010	 1	 0.000040270	 7.793724376	 0.010079839  VM
7014	 1	 0.000031013	 14.790367913	 0.009422708  FX
7007	 2	 0.000046085	 11.012487913	 0.011930817  FX
7003	 1	 0.000040496	 7.837491900	 0.010136445  VM
7000	 1	 0.000038671	 18.466147913	 0.011753864  FX
7001	 1	 0.000039160	 18.700847913	 0.011902710  FX
7013	 3	 0.000077328	 9.255307913	 0.018276966  FX
7004	 1	 0.000040359	 7.810849314	 0.010101987  VM
7009	 1	 0.000040274	 7.794481493	 0.010080818  VM
7012	 3	 0.000076053	 9.102347913	 0.017975614  FX
7005	 2	 0.000046675	 11.153917913	 0.012083491  FX
7006	 2	 0.000045789	 10.941337913	 0.011854010  FX
7002	 1	 0.000037378	 17.845517913	 0.011360265  FX
7015	 2	 0.000005716	 1.323930000	 0.001471943  FX
========================================================================
