
Max Financial Cost: 0.011647

Max Runtime:        605.113935

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.001255           0.001517

Tempo Melhor:             566.546635           474.946017

Custo Normalizado Melhor: 0.149210           0.162954

Custo Normalizado Médio:  0.149210           0.166625

Tempo CPU Médio:          659.928730 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1376           1            0.000000931        0.180229401                0.000090847             VM
855           1            0.000000708        0.137051577                0.000069083             VM
1295           1            0.000000865        0.167335675                0.000084348             VM
1296           1            0.000000916        0.177272956                0.000089357             VM
35           1            0.000000855        0.165517308                0.000083431             VM
756           1            0.000000870        0.168343400                0.000084856             VM
809           1            0.000000642        0.124318970                0.000062665             VM
1401           1            0.000001461        0.282758006                0.000142528             VM
1357           1            0.000000912        0.176577819                0.000089006             VM
1315           1            0.000000940        0.181899263                0.000091689             VM
1427           1            0.000001388        0.268647363                0.000135415             VM
736           1            0.000000733        0.141814489                0.000071484             VM
813           1            0.000000997        0.192942951                0.000097256             VM
1334           1            0.000001077        0.208450930                0.000105073             VM
1622           1            0.000001011        0.195733605                0.000098662             VM
1577           1            0.000000929        0.179791517                0.000090626             VM
25           1            0.000001416        0.274091453                0.000138160             VM
818           1            0.000000839        0.162280657                0.000081800             VM
1331           1            0.000000764        0.147956101                0.000074579             VM
807           1            0.000000882        0.170691916                0.000086040             VM
1558           1            0.000001495        0.289340020                0.000145846             VM
1496           1            0.000001283        0.248241367                0.000125129             VM
1627           1            0.000000954        0.184645567                0.000093073             VM
1407           1            0.000001475        0.285472729                0.000143896             VM
863           1            0.000000670        0.129587020                0.000065320             VM
1495           1            0.000001239        0.239746031                0.000120847             VM
1583           1            0.000000958        0.185409787                0.000093458             VM
1342           1            0.000001126        0.217831035                0.000109801             VM
1615           1            0.000000996        0.192711771                0.000097139             VM
859           1            0.000001022        0.197874562                0.000099741             VM
1294           1            0.000000796        0.153966096                0.000077609             VM
1323           1            0.000000653        0.126314440                0.000063671             VM
868           1            0.000000775        0.149990570                0.000075605             VM
1543           1            0.000001227        0.237372556                0.000119651             VM
805           1            0.000000949        0.183714016                0.000092604             VM
1382           1            0.000000766        0.148235226                0.000074720             VM
1535           1            0.000001196        0.231442480                0.000116662             VM
1383          1           0.000001112          0.437810000                0.000126882             FX
857           1            0.000000641        0.124052375                0.000062530             VM
1524           1            0.000001315        0.254452140                0.000128260             VM
1602           1            0.000001002        0.193953333                0.000097765             VM
1584           1            0.000000940        0.181873065                0.000091676             VM
1608           1            0.000000983        0.190321007                0.000095934             VM
1516           1            0.000001299        0.251308977                0.000126676             VM
1628           1            0.000000991        0.191847930                0.000096704             VM
1414           1            0.000001462        0.282913310                0.000142606             VM
1532           1            0.000001256        0.243091586                0.000122534             VM
1497           1            0.000001305        0.252607482                0.000127330             VM
1426           1            0.000001415        0.273915840                0.000138071             VM
1421           1            0.000001513        0.292780753                0.000147580             VM
12629          1           0.000045419          21.705133004                0.000000000             FX
