<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
002_T7_C5_D18_VM3.txt	 1	 0.478311773938757	 0.108952	 0.000026	 4.230438
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
2           2            0.000002625        0.127022577                0.014938320             VM
1           1            0.000001108        0.214443322                0.024177937             VM
9           1            0.000001581        0.305914694                0.034491100             VM
10           1            0.000002306        0.446277720                0.050316673             VM
11           1            0.000007834        1.516072067                0.170933253             VM
12           1            0.000007426        1.437177147                0.162038052             VM
13          4           0.000003259          0.183530000                0.021416440             FX
========================================================================
002_T7_C5_D18_VM3.txt	 2	 0.478311773938757	 0.107913	 0.000026	 4.230438
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
2           2            0.000002625        0.127022577                0.014938320             VM
1           1            0.000001108        0.214443322                0.024177937             VM
9           1            0.000001581        0.305914694                0.034491100             VM
10           1            0.000002306        0.446277720                0.050316673             VM
12           1            0.000007426        1.437177147                0.162038052             VM
11           1            0.000007834        1.516072067                0.170933253             VM
13          4           0.000003259          0.183530000                0.021416440             FX
========================================================================
002_T7_C5_D18_VM3.txt	 3	 0.478311773938757	 0.106833	 0.000026	 4.230438
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
2           2            0.000002625        0.127022577                0.014938320             VM
1           1            0.000001108        0.214443322                0.024177937             VM
9           1            0.000001581        0.305914694                0.034491100             VM
10           1            0.000002306        0.446277720                0.050316673             VM
12           1            0.000007426        1.437177147                0.162038052             VM
11           1            0.000007834        1.516072067                0.170933253             VM
13          4           0.000003259          0.183530000                0.021416440             FX
========================================================================
002_T7_C5_D18_VM3.txt	 4	 0.478311773938757	 0.107512	 0.000026	 4.230438
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
2           2            0.000002625        0.127022577                0.014938320             VM
1           1            0.000001108        0.214443322                0.024177937             VM
9           1            0.000001581        0.305914694                0.034491100             VM
10           1            0.000002306        0.446277720                0.050316673             VM
11           1            0.000007834        1.516072067                0.170933253             VM
12           1            0.000007426        1.437177147                0.162038052             VM
13          4           0.000003259          0.183530000                0.021416440             FX
========================================================================
002_T7_C5_D18_VM3.txt	 5	 0.478311773938757	 0.107483	 0.000026	 4.230438
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1           1            0.000001108        0.214443322                0.024177937             VM
2           2            0.000002625        0.127022577                0.014938320             VM
9           1            0.000001581        0.305914694                0.034491100             VM
