<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D105_VM3.txt	 1	 0.152739765917833	 82.973217	 0.000482	 208.757195
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
733           1            0.000000615        0.119085017                0.000163001             VM
753           1            0.000000685        0.132595880                0.000181494             VM
1356           1            0.000000741        0.143342343                0.000196204             VM
1372           1            0.000000777        0.150418457                0.000205889             VM
1516           1            0.000001338        0.258993671                0.000354504             VM
1327           1            0.000000648        0.125484647                0.000171760             VM
1329           1            0.000000920        0.178080551                0.000243752             VM
1631           1            0.000001083        0.209612926                0.000286913             VM
36           1            0.000000842        0.163028788                0.000223150             VM
1437           1            0.000001652        0.319647661                0.000437526             VM
1499           1            0.000001339        0.259239663                0.000354841             VM
1298           1            0.000000880        0.170367953                0.000233196             VM
1330           1            0.000000881        0.170584418                0.000233492             VM
1577           1            0.000001068        0.206683500                0.000282903             VM
1594           1            0.000001081        0.209209496                0.000286361             VM
811           1            0.000000700        0.135472085                0.000185431             VM
1573           1            0.000001110        0.214750362                0.000293945             VM
1531           1            0.000001317        0.254835840                0.000348813             VM
1315           1            0.000000781        0.151095398                0.000206816             VM
1           1            0.000001334        0.258166237                0.000353372             VM
1528           1            0.000001373        0.265695223                0.000363677             VM
861           1            0.000000689        0.133264264                0.000182409             VM
1530           1            0.000001345        0.260366111                0.000356383             VM
1557           1            0.000001305        0.252643590                0.000345813             VM
9           1            0.000000921        0.178175924                0.000243883             VM
26           1            0.000000659        0.127446601                0.000174446             VM
1638           1            0.000001045        0.202315337                0.000276924             VM
1376           1            0.000001757        0.340088355                0.000465505             VM
1430          1           0.000001470          0.609540000                0.000000000             FX
1393           1            0.000002115        0.409288090                0.000560224             VM
12056          1           0.000029352          13.992703886                0.000000000             FX
12063          1           0.000027571          13.138003886                0.000000000             FX
12065          1           0.000028038          13.362153886                0.009148685             FX
12057          1           0.000029333          13.983683886                0.009572155             FX
12055          1           0.000030872          14.722753886                0.000000000             FX
12052          1           0.000028231          13.454913886                0.000000000             FX
12064          1           0.000027941          13.315413886                0.009116840             FX
12053           1            0.000038948        7.537892079                0.010317688             VM
12054          1           0.000030755          14.666453886                0.010037350             FX
12061          1           0.000029267          13.952183886                0.009550693             FX
12060          1           0.000029315          13.975303886                0.009566446             FX
12059          1           0.000030261          14.429443886                0.009875867             FX
12066          1           0.000027771          13.234053886                0.009061406             FX
12062          1           0.000028076          13.380393886                0.009161113             FX
12058          1           0.000029273          13.955103886                0.009552683             FX
12067          2           0.000004563          1.047220000                0.001244463             FX
========================================================================
015_T46_C5_D105_VM3.txt	 2	 0.152705580204138	 84.368966	 0.000482	 208.458663
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1298           1            0.000000880        0.170367953                0.000233196             VM
36           1            0.000000842        0.163028788                0.000223150             VM
1437           1            0.000001652        0.319647661                0.000437526             VM
1531           1            0.000001317        0.254835840                0.000348813             VM
733           1            0.000000615        0.119085017                0.000163001             VM
811           1            0.000000700        0.135472085                0.000185431             VM
1499           1            0.000001339        0.259239663                0.000354841             VM
1327           1            0.000000648        0.125484647                0.000171760             VM
1573           1            0.000001110        0.214750362                0.000293945             VM
1372           1            0.000000777        0.150418457                0.000205889             VM
1638           1            0.000001045        0.202315337                0.000276924             VM
1356           1            0.000000741        0.143342343                0.000196204             VM
26           1            0.000000659        0.127446601                0.000174446             VM
1631           1            0.000001083        0.209612926                0.000286913             VM
1329           1            0.000000920        0.178080551                0.000243752             VM
861           1            0.000000689        0.133264264                0.000182409             VM
1           1            0.000001334        0.258166237                0.000353372             VM
1530           1            0.000001345        0.260366111                0.000356383             VM
753           1            0.000000685        0.132595880                0.000181494             VM
9           1            0.000000921        0.178175924                0.000243883             VM
1577           1            0.000001068        0.206683500                0.000282903             VM
1393           1            0.000002115        0.409288090                0.000560224             VM
1330           1            0.000000881        0.170584418                0.000233492             VM
1528           1            0.000001373        0.265695223                0.000363677             VM
1516           1            0.000001338        0.258993671                0.000354504             VM
1430           1            0.000001607        0.311008528                0.000425701             VM
1315           1            0.000000781        0.151095398                0.000206816             VM
1557           1            0.000001305        0.252643590                0.000345813             VM
