<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
050_T151_C5_D411_VM3.txt	 1	 0.007555325304665	 980.138699	 0.004620	 1944.380253
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
810	 5	 0.000000084	 0.003968252	 0.000001278  VM
740	 1	 0.000001671	 0.706230000	 0.000000000  FX
880	 1	 0.000001334	 0.544470000	 0.000000000  FX
809	 5	 0.000000079	 0.003729703	 0.000001202  VM
803	 5	 0.000000082	 0.003865437	 0.000001245  VM
753	 5	 0.000000078	 0.003676575	 0.000001184  VM
804	 5	 0.000000081	 0.003824117	 0.000001232  VM
757	 1	 0.000001549	 0.647620000	 0.000000000  FX
731	 1	 0.000001585	 0.664600000	 0.000000000  FX
755	 1	 0.000001553	 0.649600000	 0.000000000  FX
874	 1	 0.000001368	 0.560780000	 0.000000000  FX
733	 1	 0.000001283	 0.519920000	 0.000000000  FX
739	 1	 0.000001607	 0.675160000	 0.000000000  FX
30	 5	 0.000000085	 0.003998825	 0.000001288  VM
2	 1	 0.000001762	 0.749870000	 0.000000000  FX
852	 1	 0.000001501	 0.624320000	 0.000000000  FX
9	 5	 0.000000084	 0.003937898	 0.000001269  VM
758	 1	 0.000001560	 0.653030000	 0.000000000  FX
27	 1	 0.000001631	 0.686920000	 0.000000000  FX
866	 5	 0.000000216	 0.010157041	 0.000003272  VM
873	 1	 0.000001332	 0.543340000	 0.000000000  FX
879	 5	 0.000000185	 0.008717024	 0.000002808  VM
759	 1	 0.000001570	 0.657720000	 0.000000000  FX
820	 5	 0.000000242	 0.011386143	 0.000003668  VM
870	 1	 0.000001484	 0.616350000	 0.000000000  FX
737	 5	 0.000000083	 0.003914055	 0.000001261  VM
1	 1	 0.000002017	 0.871960000	 0.000000000  FX
23	 1	 0.000001945	 0.837580000	 0.000000000  FX
738	 1	 0.000002227	 0.973010000	 0.000000000  FX
760	 1	 0.000001523	 0.635050000	 0.000000000  FX
805	 1	 0.000001712	 0.725540000	 0.000000000  FX
868	 5	 0.000000214	 0.010092139	 0.000003251  VM
736	 1	 0.000001991	 0.859840000	 0.000000000  FX
754	 1	 0.000001682	 0.711370000	 0.000000000  FX
24	 1	 0.000001183	 0.472040000	 0.000000000  FX
875	 1	 0.000001408	 0.580060000	 0.000000000  FX
854	 1	 0.000001543	 0.644530000	 0.000000000  FX
812	 1	 0.000002272	 0.994450000	 0.000000000  FX
817	 1	 0.000000993	 0.380550000	 0.000000000  FX
857	 1	 0.000001858	 0.796010000	 0.000000000  FX
858	 5	 0.000000212	 0.009982766	 0.000003216  VM
29	 1	 0.000001634	 0.688250000	 0.000000000  FX
26	 1	 0.000002468	 1.088580000	 0.000000000  FX
816	 5	 0.000000279	 0.013135699	 0.000004232  VM
756	 1	 0.000001505	 0.626250000	 0.000000000  FX
867	 1	 0.000001537	 0.641990000	 0.000000000  FX
823	 1	 0.000001908	 0.819840000	 0.000000000  FX
806	 5	 0.000000078	 0.003686136	 0.000001187  VM
25	 5	 0.000000078	 0.003667462	 0.000001181  VM
752	 5	 0.000000085	 0.003988406	 0.000001285  VM
33	 5	 0.000000077	 0.003618932	 0.000001166  VM
802	 1	 0.000001443	 0.596800000	 0.000000000  FX
732	 1	 0.000001265	 0.511150000	 0.000000000  FX
860	 1	 0.000001515	 0.631350000	 0.000000000  FX
824	 1	 0.000001622	 0.682360000	 0.000000000  FX
876	 5	 0.000000184	 0.008651113	 0.000002787  VM
38	 5	 0.000000080	 0.003757927	 0.000001211  VM
40	 5	 0.000000075	 0.003515280	 0.000001132  VM
37	 1	 0.000002157	 0.939130000	 0.000000000  FX
814	 5	 0.000000284	 0.013361623	 0.000004304  VM
864	 1	 0.000001626	 0.684240000	 0.000000000  FX
734	 1	 0.000001450	 0.599760000	 0.000000000  FX
28	 1	 0.000001895	 0.813420000	 0.000000000  FX
818	 1	 0.000001268	 0.512410000	 0.000000000  FX
811	 1	 0.000002217	 0.967970000	 0.000000000  FX
831	 5	 0.000000218	 0.010247508	 0.000003301  VM
