<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
030_T91_C5_D260_VM3.txt	 1	 0.429685102790064	 1.365124	 0.005808	 869.713983
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_Normalizado>
37	 1	 0.000000715	 0.138406260	 0.000063880  VM
26	 1	 0.000000832	 0.160990550	 0.000074304  VM
2	 4	 0.000004343	 0.248590000	 0.000180562  FX
1	 1	 0.000001317	 0.254820987	 0.000117611  VM
733	 3	 0.000002469	 0.272280000	 0.000148527  FX
38	 1	 0.000000954	 0.184643499	 0.000085221  VM
34	 1	 0.000000770	 0.149049965	 0.000068793  VM
758	 2	 0.000001870	 0.400810000	 0.000180667  FX
23	 3	 0.000002957	 0.330800000	 0.000179525  FX
739	 2	 0.000002138	 0.465100000	 0.000208955  FX
24	 2	 0.000003085	 0.149295675	 0.000118708  VM
732	 2	 0.000001754	 0.373030000	 0.000168443  FX
30	 4	 0.000004805	 0.276310000	 0.000200217  FX
29	 1	 0.000000777	 0.150413977	 0.000069423  VM
734	 1	 0.000000819	 0.158448364	 0.000073131  VM
855	 2	 0.000001810	 0.386290000	 0.000174278  FX
756	 1	 0.000002129	 0.412016930	 0.000190164  VM
731	 1	 0.000000735	 0.142192072	 0.000065628  VM
853	 1	 0.000001704	 0.329840863	 0.000152236  VM
27	 1	 0.000000841	 0.162858636	 0.000075166  VM
751	 1	 0.000001775	 0.343506064	 0.000158543  VM
759	 3	 0.000003154	 0.354430000	 0.000192041  FX
755	 3	 0.000002985	 0.334200000	 0.000181326  FX
738	 4	 0.000005445	 0.314710000	 0.000227443  FX
25	 4	 0.000005127	 0.295610000	 0.000213901  FX
802	 4	 0.000004155	 0.237290000	 0.000172550  FX
737	 1	 0.000000874	 0.169065163	 0.000078031  VM
28	 4	 0.000004585	 0.263120000	 0.000190865  FX
740	 3	 0.000002804	 0.312480000	 0.000169821  FX
33	 2	 0.000002114	 0.459330000	 0.000206416  FX
35	 3	 0.000003816	 0.433930000	 0.000234151  FX
854	 3	 0.000003496	 0.395460000	 0.000213774  FX
858	 1	 0.000001628	 0.315112835	 0.000145438  VM
36	 1	 0.000000841	 0.162695873	 0.000075091  VM
807	 3	 0.000003340	 0.376790000	 0.000203885  FX
852	 2	 0.000001619	 0.340670000	 0.000154204  FX
9	 3	 0.000003266	 0.367870000	 0.000199160  FX
40	 2	 0.000002189	 0.477330000	 0.000214337  FX
760	 4	 0.000005950	 0.345000000	 0.000248920  FX
805	 3	 0.000002833	 0.315900000	 0.000171632  FX
808	 1	 0.000001652	 0.319676633	 0.000147545  VM
859	 2	 0.000006489	 0.313955062	 0.000249633  VM
806	 3	 0.000003447	 0.389650000	 0.000210697  FX
861	 3	 0.000003594	 0.407300000	 0.000220046  FX
860	 3	 0.000003255	 0.366640000	 0.000198509  FX
736	 1	 0.000000905	 0.175102925	 0.000080818  VM
811	 4	 0.000005014	 0.288850000	 0.000209108  FX
804	 2	 0.000006187	 0.299356238	 0.000238025  VM
753	 2	 0.000001643	 0.346380000	 0.000156717  FX
39	 2	 0.000001913	 0.411000000	 0.000185150  FX
809	 4	 0.000005564	 0.321830000	 0.000232492  FX
803	 2	 0.000002029	 0.438950000	 0.000197449  FX
810	 1	 0.000001641	 0.317595246	 0.000146584  VM
857	 1	 0.000001976	 0.382463302	 0.000176523  VM
757	 2	 0.000001844	 0.394590000	 0.000177930  FX
735	 1	 0.000000926	 0.179197135	 0.000082707  VM
856	 3	 0.000003183	 0.358000000	 0.000193932  FX
752	 2	 0.000002526	 0.558330000	 0.000249978  FX
10	 2	 0.000002327	 0.510380000	 0.000228879  FX
754	 1	 0.000001906	 0.368887442	 0.000170258  VM
2915	 4	 0.000390830	 23.437730827	 0.016622387  FX
2917	 2	 0.000135579	 32.490960827	 0.014300817  FX
2913	 2	 0.000136138	 32.624960827	 0.014359779  FX
2922	 3	 0.000215850	 25.877970827	 0.013711532  FX
