<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
002_T7_C5_D14_VM3.txt	 1	 0.152951439228972	 0.125877	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.005442596             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
1295           1            0.000001435        0.277654822                0.013599240             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
6704          1           0.000004303          1.969347659                0.048026364             FX
6705          1           0.000003624          1.643657659                0.040356543             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
002_T7_C5_D14_VM3.txt	 2	 0.152951439228972	 0.125198	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.005442596             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
1295           1            0.000001435        0.277654822                0.013599240             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
6705          1           0.000003624          1.643657659                0.000000000             FX
6704          1           0.000004303          1.969347659                0.048026364             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
002_T7_C5_D14_VM3.txt	 3	 0.152951439228972	 0.124936	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.005442596             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
1295           1            0.000001435        0.277654822                0.013599240             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
6704          1           0.000004303          1.969347659                0.048026364             FX
6705          1           0.000003624          1.643657659                0.040356543             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
002_T7_C5_D14_VM3.txt	 4	 0.152951439228972	 0.127714	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.005442596             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
1295           1            0.000001435        0.277654822                0.013599240             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
6704          1           0.000004303          1.969347659                0.048026364             FX
6705          1           0.000003624          1.643657659                0.040356543             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
002_T7_C5_D14_VM3.txt	 5	 0.152951439228972	 0.122529	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1295           1            0.000001435        0.277654822                0.013599240             VM
1415           1            0.000000574        0.111121144                0.005442596             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
6705          1           0.000003624          1.643657659                0.040356543             FX
6704          1           0.000004303          1.969347659                0.048026364             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
002_T7_C5_D14_VM3.txt	 6	 0.152951439228972	 0.122080	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.005442596             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
1295           1            0.000001435        0.277654822                0.013599240             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
6705          1           0.000003624          1.643657659                0.040356543             FX
6704          1           0.000004303          1.969347659                0.048026364             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
002_T7_C5_D14_VM3.txt	 7	 0.152951439228972	 0.123361	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.005442596             VM
1295           1            0.000001435        0.277654822                0.013599240             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
6705          1           0.000003624          1.643657659                0.000000000             FX
6704          1           0.000004303          1.969347659                0.048026364             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
002_T7_C5_D14_VM3.txt	 8	 0.152951439228972	 0.124043	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.005442596             VM
1295           1            0.000001435        0.277654822                0.013599240             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
6705          1           0.000003624          1.643657659                0.040356543             FX
6704          1           0.000004303          1.969347659                0.048026364             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
002_T7_C5_D14_VM3.txt	 9	 0.152951439228972	 0.124893	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.005442596             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
1295           1            0.000001435        0.277654822                0.013599240             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
6705          1           0.000003624          1.643657659                0.000000000             FX
6704          1           0.000004303          1.969347659                0.048026364             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
002_T7_C5_D14_VM3.txt	 10	 0.152951439228972	 0.125627	 0.000015	 4.931297
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.005442596             VM
1295           1            0.000001435        0.277654822                0.013599240             VM
1496           1            0.000002091        0.404671056                0.019820361             VM
1616           1            0.000001124        0.217467697                0.010651338             VM
6705          1           0.000003624          1.643657659                0.040356543             FX
6704          1           0.000004303          1.969347659                0.048026364             FX
6706           1            0.000001588        0.307376904                0.015054996             VM
========================================================================
