<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
025_T76_C5_D171_VM3.txt	 1	 0.008772851324611	 66.776003	 0.000742	 290.714645
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1373	 5	 0.000000082	 0.003840091	 0.000006877  VM
1343	 1	 0.000001504	 0.625910000	 0.000000000  FX
1339	 5	 0.000000075	 0.003507782	 0.000006282  VM
1400	 1	 0.000001296	 0.526210000	 0.000000000  FX
1355	 5	 0.000000075	 0.003549273	 0.000006357  VM
737	 5	 0.000000159	 0.007483002	 0.000013402  VM
1336	 1	 0.000002493	 1.100430000	 0.000000000  FX
1352	 5	 0.000000072	 0.003385741	 0.000006064  VM
806	 5	 0.000000085	 0.004017429	 0.000007195  VM
1605	 5	 0.000000139	 0.006546949	 0.000011725  VM
1566	 5	 0.000000161	 0.007554612	 0.000013530  VM
1437	 1	 0.000001744	 0.740940000	 0.000000000  FX
828	 5	 0.000000073	 0.003416133	 0.000006118  VM
1313	 5	 0.000000071	 0.003337463	 0.000005977  VM
1633	 5	 0.000000144	 0.006781354	 0.000012145  VM
1514	 1	 0.000001291	 0.523870000	 0.000000000  FX
1569	 5	 0.000000181	 0.008527170	 0.000015272  VM
856	 1	 0.000001504	 0.625930000	 0.000000000  FX
1365	 1	 0.000001396	 0.574180000	 0.000000000  FX
1553	 1	 0.000001301	 0.528280000	 0.000000000  FX
1401	 5	 0.000000077	 0.003615450	 0.000006475  VM
1595	 1	 0.000001179	 0.469870000	 0.000000000  FX
852	 5	 0.000000071	 0.003322850	 0.000005951  VM
1370	 5	 0.000000073	 0.003415398	 0.000006117  VM
802	 1	 0.000001811	 0.773280000	 0.000000000  FX
1638	 5	 0.000000148	 0.006969226	 0.000012482  VM
1394	 1	 0.000001191	 0.475840000	 0.000000000  FX
878	 1	 0.000001363	 0.558220000	 0.000000000  FX
1607	 5	 0.000000140	 0.006600928	 0.000011822  VM
1362	 5	 0.000000075	 0.003550221	 0.000006358  VM
757	 5	 0.000000076	 0.003597322	 0.000006443  VM
1315	 1	 0.000001489	 0.618890000	 0.000000000  FX
1432	 1	 0.000000949	 0.359440000	 0.000000000  FX
1602	 1	 0.000001200	 0.480090000	 0.000000000  FX
1342	 5	 0.000000077	 0.003623696	 0.000006490  VM
1516	 1	 0.000001338	 0.546190000	 0.000000000  FX
1528	 1	 0.000001371	 0.562080000	 0.000000000  FX
1574	 1	 0.000001201	 0.480420000	 0.000000000  FX
1563	 5	 0.000000168	 0.007882893	 0.000014118  VM
1537	 1	 0.000001361	 0.557070000	 0.000000000  FX
1543	 1	 0.000001296	 0.525870000	 0.000000000  FX
1406	 1	 0.000001627	 0.684970000	 0.000000000  FX
1540	 5	 0.000000168	 0.007884762	 0.000014121  VM
1404	 1	 0.000002410	 1.060940000	 0.000000000  FX
1571	 5	 0.000000221	 0.010403261	 0.000018632  VM
1327	 5	 0.000000078	 0.003647570	 0.000006533  VM
1556	 1	 0.000001294	 0.525140000	 0.000000000  FX
1368	 5	 0.000000083	 0.003911300	 0.000007005  VM
1601	 1	 0.000001181	 0.471100000	 0.000000000  FX
1544	 1	 0.000001345	 0.549710000	 0.000000000  FX
7576	 1	 0.000046064	 22.014515173	 0.000000000  FX
7579	 1	 0.000046368	 22.160665173	 0.000000000  FX
7573	 5	 0.000007791	 0.366655356	 0.000656663  VM
7569	 5	 0.000007789	 0.366561763	 0.000656495  VM
7578	 5	 0.000007786	 0.366415034	 0.000656233  VM
7568	 1	 0.000048340	 23.107265173	 0.000000000  FX
7574	 1	 0.000045514	 21.750875173	 0.000000000  FX
7564	 5	 0.000007790	 0.366590350	 0.000656547  VM
7561	 5	 0.000007788	 0.366506570	 0.000656396  VM
7558	 1	 0.000046861	 22.397055173	 0.000000000  FX
7557	 1	 0.000050203	 24.001355173	 0.000000000  FX
7555	 5	 0.000007845	 0.369199583	 0.000661220  VM
7559	 1	 0.000048612	 23.237705173	 0.000000000  FX
7560	 5	 0.000007789	 0.366549943	 0.000656474  VM
7575	 2	 0.000069877	 16.722525173	 0.000000000  FX
7566	 1	 0.000048290	 23.082955173	 0.000000000  FX
7562	 5	 0.000007791	 0.366647921	 0.000656650  VM
7565	 5	 0.000007786	 0.366382589	 0.000656174  VM
7577	 1	 0.000045997	 21.982545173	 0.000000000  FX
7570	 5	 0.000007791	 0.366619686	 0.000656599  VM
7571	 5	 0.000007798	 0.366961476	 0.000657211  VM
7572	 5	 0.000007790	 0.366593715	 0.000656553  VM
7567	 1	 0.000048655	 23.258295173	 0.000000000  FX
7556	 1	 0.000050192	 23.996255173	 0.000000000  FX
7563	 5	 0.000007785	 0.366367358	 0.000656147  VM
7580	 1	 0.000006782	 3.159340000	 0.000000000  FX
========================================================================
025_T76_C5_D171_VM3.txt	 2	 0.009503359475231	 66.575188	 0.000733	 265.032978
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1362	 2	 0.000001304	 0.264880000	 0.000000000  FX
1327	 1	 0.000001275	 0.516100000	 0.000000000  FX
1370	 5	 0.000000073	 0.003415398	 0.000006117  VM
1315	 1	 0.000001489	 0.618890000	 0.000000000  FX
1336	 1	 0.000002493	 1.100430000	 0.000000000  FX
802	 1	 0.000001811	 0.773280000	 0.000000000  FX
806	 5	 0.000000085	 0.004017429	 0.000007195  VM
1400	 1	 0.000001296	 0.526210000	 0.000000000  FX
