<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
035_T106_C5_D240_VM3.txt	 1	 0.445782305368654	 1.718399	 0.004118	 777.660546
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
818	 1	 0.000000578	 0.111780158	 0.000063742  VM
738	 1	 0.000000780	 0.151038048	 0.000086129  VM
739	 3	 0.000002745	 0.305360000	 0.000201205  FX
1377	 2	 0.000002855	 0.138130924	 0.000128448  VM
1499	 1	 0.000001343	 0.259871059	 0.000148190  VM
1401	 1	 0.000000887	 0.171674025	 0.000097896  VM
1314	 1	 0.000000652	 0.126266799	 0.000072003  VM
1623	 3	 0.000002496	 0.275520000	 0.000181997  FX
1375	 3	 0.000002517	 0.278090000	 0.000183651  FX
1304	 2	 0.000001859	 0.398190000	 0.000222464  FX
1354	 2	 0.000002788	 0.134912292	 0.000125455  VM
1298	 2	 0.000001359	 0.278070000	 0.000156755  FX
1398	 4	 0.000004237	 0.242220000	 0.000207397  FX
758	 1	 0.000000632	 0.122293332	 0.000069737  VM
1294	 1	 0.000000688	 0.133223191	 0.000075970  VM
1292	 3	 0.000002265	 0.247750000	 0.000164121  FX
1602	 2	 0.000004277	 0.206948790	 0.000192441  VM
1381	 1	 0.000000595	 0.115144144	 0.000065660  VM
1625	 2	 0.000001189	 0.237350000	 0.000134479  FX
858	 1	 0.000000740	 0.143151138	 0.000081631  VM
1559	 1	 0.000001386	 0.268227308	 0.000152955  VM
1549	 2	 0.000001635	 0.344300000	 0.000192985  FX
734	 3	 0.000002426	 0.267070000	 0.000176558  FX
1515	 2	 0.000005236	 0.253341073	 0.000235581  VM
24	 2	 0.000005014	 0.242618520	 0.000225610  VM
1348	 3	 0.000002330	 0.255570000	 0.000169155  FX
754	 1	 0.000000800	 0.154815278	 0.000088283  VM
1631	 2	 0.000004282	 0.207189052	 0.000192664  VM
1358	 3	 0.000002208	 0.240940000	 0.000159737  FX
1605	 2	 0.000004556	 0.220447203	 0.000204993  VM
1634	 2	 0.000005479	 0.265098688	 0.000246514  VM
1540	 3	 0.000002967	 0.332010000	 0.000218361  FX
1339	 2	 0.000002639	 0.127685205	 0.000118734  VM
1337	 1	 0.000000678	 0.131253275	 0.000074847  VM
1617	 1	 0.000001025	 0.395980000	 0.000202113  FX
1307	 2	 0.000002925	 0.141542434	 0.000131620  VM
825	 1	 0.000000972	 0.370790000	 0.000189551  FX
1505	 3	 0.000002933	 0.327980000	 0.000215766  FX
1555	 3	 0.000003363	 0.379560000	 0.000248969  FX
1424	 4	 0.000003162	 0.177740000	 0.000153423  FX
1599	 1	 0.000001103	 0.213427134	 0.000121706  VM
875	 3	 0.000003408	 0.384900000	 0.000252407  FX
1576	 1	 0.000001121	 0.442080000	 0.000225103  FX
803	 2	 0.000001923	 0.413430000	 0.000230801  FX
1583	 1	 0.000001113	 0.438060000	 0.000223099  FX
853	 1	 0.000000843	 0.163179899	 0.000093053  VM
1493	 3	 0.000003067	 0.344090000	 0.000226137  FX
1368	 4	 0.000005069	 0.292160000	 0.000249201  FX
1508	 1	 0.000001312	 0.254004821	 0.000144845  VM
1538	 1	 0.000001671	 0.323492914	 0.000184470  VM
759	 3	 0.000003176	 0.357140000	 0.000234537  FX
1606	 2	 0.000004224	 0.204402456	 0.000190073  VM
808	 2	 0.000002964	 0.143410892	 0.000133357  VM
1422	 1	 0.000001474	 0.285331140	 0.000162709  VM
1430	 1	 0.000001563	 0.302406253	 0.000172446  VM
1317	 2	 0.000002695	 0.130382109	 0.000121242  VM
1578	 3	 0.000002631	 0.291770000	 0.000192457  FX
1495	 1	 0.000001239	 0.498750000	 0.000253364  FX
1404	 1	 0.000002424	 0.469214633	 0.000267567  VM
868	 1	 0.000000864	 0.167296044	 0.000095400  VM
1433	 2	 0.000005626	 0.272217489	 0.000253134  VM
1518	 2	 0.000001594	 0.334540000	 0.000187646  FX
1582	 2	 0.000004103	 0.198533549	 0.000184616  VM
1416	 1	 0.000001538	 0.297667540	 0.000169743  VM
1429	 4	 0.000005358	 0.309490000	 0.000263707  FX
1569	 1	 0.000001385	 0.268039680	 0.000152848  VM
1382	 1	 0.000000882	 0.170619037	 0.000097295  VM
34	 1	 0.000000689	 0.133354566	 0.000076045  VM
1405	 4	 0.000004223	 0.241380000	 0.000206694  FX
1630	 1	 0.000001054	 0.203973970	 0.000116315  VM
8435	 3	 0.000167490	 20.074779978	 0.012927079  FX
8440	 2	 0.000096876	 23.202289978	 0.012697090  FX
8411	 1	 0.000087353	 16.905868447	 0.009640490  VM
8434	 1	 0.000061056	 29.210839978	 0.014571910  FX
8422	 2	 0.000099219	 23.764409978	 0.013004589  FX
8432	 3	 0.000167171	 20.036509978	 0.012902444  FX
8437	 1	 0.000061603	 29.473289978	 0.014702792  FX
8442	 1	 0.000086422	 16.725664027	 0.009537730  VM
8414	 2	 0.000102085	 24.452319978	 0.013380899  FX
8413	 2	 0.000102267	 24.495999978	 0.013404793  FX
8410	 3	 0.000177618	 21.290139978	 0.013709424  FX
8418	 1	 0.000086679	 16.775402090	 0.009566092  VM
8436	 1	 0.000086400	 16.721444205	 0.009535323  VM
8425	 2	 0.000100312	 24.026939978	 0.013148202  FX
8441	 1	 0.000057667	 27.583989978	 0.013760610  FX
8427	 3	 0.000169975	 20.372999978	 0.013119048  FX
8428	 3	 0.000171052	 20.502139978	 0.013202177  FX
8423	 3	 0.000171036	 20.500319978	 0.013201005  FX
8420	 1	 0.000062435	 29.872549978	 0.014901901  FX
8431	 1	 0.000060178	 28.789309978	 0.014361696  FX
8412	 1	 0.000086942	 16.826472134	 0.009595215  VM
8443	 2	 0.000095497	 22.871119978	 0.012515928  FX
8433	 2	 0.000096146	 23.027029978	 0.012601216  FX
8417	 2	 0.000099174	 23.753769978	 0.012998768  FX
8426	 3	 0.000169875	 20.360999978	 0.013111323  FX
8415	 3	 0.000173901	 20.844089978	 0.013422295  FX
