<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
035_T106_C5_D240_VM3.txt	 1	 0.009948622329887	 201.310598	 0.001322	 463.558045
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
875	 5	 0.000000074	 0.003474638	 0.000003278  VM
1401	 5	 0.000000069	 0.003262587	 0.000003078  VM
1398	 1	 0.000001252	 0.504730000	 0.000000000  FX
803	 1	 0.000001489	 0.618870000	 0.000000000  FX
1314	 5	 0.000000067	 0.003157967	 0.000002979  VM
734	 5	 0.000000070	 0.003317341	 0.000003130  VM
1368	 5	 0.000000070	 0.003295790	 0.000003109  VM
1375	 1	 0.000001463	 0.606340000	 0.000000000  FX
825	 1	 0.000000972	 0.370790000	 0.000000000  FX
1292	 1	 0.000001028	 0.397540000	 0.000000000  FX
1348	 1	 0.000001371	 0.562280000	 0.000000000  FX
1354	 5	 0.000000078	 0.003653618	 0.000003447  VM
24	 5	 0.000000157	 0.007390366	 0.000006972  VM
1540	 1	 0.000001247	 0.502670000	 0.000000000  FX
858	 5	 0.000000071	 0.003347499	 0.000003158  VM
818	 5	 0.000000067	 0.003168400	 0.000002989  VM
1499	 1	 0.000001203	 0.481430000	 0.000000000  FX
1617	 1	 0.000001025	 0.395980000	 0.000000000  FX
1505	 5	 0.000000167	 0.007847464	 0.000007403  VM
738	 5	 0.000000081	 0.003802469	 0.000003587  VM
1358	 1	 0.000001168	 0.464630000	 0.000000000  FX
1307	 5	 0.000000078	 0.003689364	 0.000003481  VM
1602	 1	 0.000001080	 0.422170000	 0.000000000  FX
853	 5	 0.000000076	 0.003582024	 0.000003379  VM
1634	 5	 0.000000176	 0.008264796	 0.000007797  VM
1382	 5	 0.000000075	 0.003532675	 0.000003333  VM
1576	 5	 0.000000138	 0.006490791	 0.000006124  VM
1298	 1	 0.000001071	 0.418000000	 0.000000000  FX
1555	 1	 0.000001239	 0.498700000	 0.000000000  FX
1339	 5	 0.000000068	 0.003192160	 0.000003012  VM
1583	 1	 0.000001113	 0.438060000	 0.000000000  FX
1606	 5	 0.000000135	 0.006368777	 0.000006008  VM
1630	 2	 0.000001488	 0.309080000	 0.000000000  FX
758	 5	 0.000000072	 0.003388561	 0.000003197  VM
1317	 5	 0.000000077	 0.003625962	 0.000003421  VM
759	 5	 0.000000072	 0.003404846	 0.000003212  VM
1381	 1	 0.000001278	 0.517460000	 0.000000000  FX
1605	 1	 0.000001100	 0.432220000	 0.000000000  FX
1599	 1	 0.000001120	 0.441720000	 0.000000000  FX
868	 5	 0.000000073	 0.003452243	 0.000003257  VM
34	 5	 0.000000075	 0.003535398	 0.000003335  VM
1578	 1	 0.000001106	 0.434880000	 0.000000000  FX
1493	 1	 0.000001166	 0.463600000	 0.000000000  FX
1538	 1	 0.000001483	 0.615980000	 0.000000000  FX
1416	 5	 0.000000196	 0.009241965	 0.000008719  VM
1515	 5	 0.000000168	 0.007890346	 0.000007444  VM
808	 5	 0.000000075	 0.003508066	 0.000003310  VM
1625	 1	 0.000000950	 0.359940000	 0.000000000  FX
1569	 1	 0.000001217	 0.488360000	 0.000000000  FX
1495	 1	 0.000001239	 0.498750000	 0.000000000  FX
1294	 5	 0.000000073	 0.003448645	 0.000003254  VM
739	 1	 0.000001651	 0.696420000	 0.000000000  FX
1304	 1	 0.000001518	 0.632720000	 0.000000000  FX
1404	 1	 0.000001966	 0.847480000	 0.000000000  FX
1430	 1	 0.000001607	 0.675250000	 0.000000000  FX
1631	 5	 0.000000137	 0.006453745	 0.000006089  VM
1405	 1	 0.000001479	 0.613750000	 0.000000000  FX
1549	 1	 0.000001219	 0.489080000	 0.000000000  FX
1508	 1	 0.000001218	 0.488820000	 0.000000000  FX
1433	 5	 0.000000180	 0.008481089	 0.000008001  VM
1559	 1	 0.000001234	 0.496330000	 0.000000000  FX
1337	 5	 0.000000075	 0.003521657	 0.000003322  VM
1582	 5	 0.000000131	 0.006182142	 0.000005832  VM
1424	 5	 0.000000194	 0.009142288	 0.000008625  VM
1377	 1	 0.000001649	 0.695480000	 0.000000000  FX
1518	 1	 0.000001214	 0.486820000	 0.000000000  FX
1623	 5	 0.000000141	 0.006648440	 0.000006272  VM
754	 5	 0.000000075	 0.003538667	 0.000003338  VM
1422	 1	 0.000002560	 1.132630000	 0.000000000  FX
1429	 5	 0.000000205	 0.009635797	 0.000009091  VM
8440	 1	 0.000062130	 29.726479978	 0.000000000  FX
8431	 5	 0.000011015	 0.518358175	 0.000489032  VM
8418	 5	 0.000011014	 0.518291709	 0.000488969  VM
8442	 5	 0.000011013	 0.518280686	 0.000488959  VM
8422	 5	 0.000011014	 0.518328774	 0.000489004  VM
8415	 1	 0.000066344	 31.749219978	 0.000000000  FX
8433	 1	 0.000061084	 29.224129978	 0.000000000  FX
8410	 5	 0.000011061	 0.520538927	 0.000491089  VM
8441	 2	 0.000092994	 22.270409978	 0.000000000  FX
8427	 5	 0.000011018	 0.518477312	 0.000489144  VM
8429	 5	 0.000011013	 0.518273431	 0.000488952  VM
8437	 1	 0.000061603	 29.473289978	 0.000000000  FX
8416	 5	 0.000011018	 0.518498933	 0.000489165  VM
8443	 1	 0.000061058	 29.211779978	 0.000000000  FX
8411	 5	 0.000011019	 0.518543605	 0.000489207  VM
8428	 5	 0.000011010	 0.518111466	 0.000488799  VM
8421	 1	 0.000062881	 30.086709978	 0.000000000  FX
8419	 5	 0.000011014	 0.518307550	 0.000488984  VM
8435	 2	 0.000097037	 23.240859978	 0.000000000  FX
8413	 1	 0.000067009	 32.068029978	 0.000000000  FX
8436	 2	 0.000096912	 23.210829978	 0.000000000  FX
8420	 1	 0.000062435	 29.872549978	 0.000000000  FX
8439	 1	 0.000060680	 29.030169978	 0.000000000  FX
8425	 5	 0.000011016	 0.518384617	 0.000489057  VM
8426	 1	 0.000064001	 30.624399978	 0.000000000  FX
8430	 5	 0.000011014	 0.518311097	 0.000488987  VM
8417	 5	 0.000011017	 0.518426965	 0.000489097  VM
8423	 1	 0.000063617	 30.440309978	 0.000000000  FX
8438	 5	 0.000011020	 0.518592534	 0.000489253  VM
8434	 5	 0.000011013	 0.518268491	 0.000488947  VM
8444	 5	 0.000011013	 0.518252649	 0.000488932  VM
8424	 5	 0.000011016	 0.518399588	 0.000489071  VM
8414	 5	 0.000011014	 0.518325019	 0.000489000  VM
8412	 5	 0.000011014	 0.518315156	 0.000488991  VM
8432	 1	 0.000060642	 29.012199978	 0.000000000  FX
8445	 1	 0.000011184	 5.272490000	 0.000000000  FX
========================================================================
035_T106_C5_D240_VM3.txt	 2	 0.007968700699550	 204.798394	 0.001485	 605.700150
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1398	 1	 0.000001252	 0.504730000	 0.000000000  FX
1298	 5	 0.000000075	 0.003513152	 0.000003314  VM
738	 5	 0.000000081	 0.003802469	 0.000003587  VM
1368	 5	 0.000000070	 0.003295790	 0.000003109  VM
825	 1	 0.000000972	 0.370790000	 0.000000000  FX
1294	 5	 0.000000073	 0.003448645	 0.000003254  VM
803	 1	 0.000001489	 0.618870000	 0.000000000  FX
