
Max Financial Cost: 0.016082

Max Runtime:        919.679220

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.002469           0.006575

Tempo Melhor:             455.872487           458.640784

Custo Normalizado Melhor: 0.478580           0.494204

Custo Normalizado Médio:  0.478580           0.498624

Tempo CPU Médio:          285.551607 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1385           2            0.000002566        0.124156847                0.000136228             VM
28           2            0.000002591        0.125375211                0.000137565             VM
1319           2            0.000002479        0.119933427                0.000131594             VM
1324           2            0.000002398        0.116023908                0.000127304             VM
1375           2            0.000003052        0.147674015                0.000162032             VM
1338           2            0.000002523        0.122101095                0.000133972             VM
1291           2            0.000002516        0.121723017                0.000133558             VM
865           2            0.000002665        0.128971879                0.000141511             VM
38           2            0.000002738        0.132475654                0.000145356             VM
1342           2            0.000002359        0.114167320                0.000125267             VM
734           2            0.000002817        0.136307991                0.000149561             VM
815           2            0.000002613        0.126456013                0.000138751             VM
1638           1            0.000001017        0.196811538                0.000206462             VM
869           2            0.000002392        0.115724194                0.000126976             VM
1327           2            0.000002317        0.112127288                0.000123029             VM
1           1            0.000001163        0.224991331                0.000236023             VM
1386          4           0.000003487          0.197190000                0.000214531             FX
1349           2            0.000002589        0.125273809                0.000137454             VM
1365           2            0.000002453        0.118701927                0.000130243             VM
736           2            0.000002545        0.123121991                0.000135093             VM
1566           1            0.000001326        0.256676661                0.000269262             VM
1315           2            0.000002708        0.131006239                0.000143743             VM
754           2            0.000002572        0.124447854                0.000136547             VM
1339           2            0.000002532        0.122504799                0.000134415             VM
1587           1            0.000001095        0.211944605                0.000222337             VM
1576           1            0.000001052        0.203622896                0.000213607             VM
1292           2            0.000002899        0.140287975                0.000153928             VM
862           2            0.000002274        0.110031492                0.000120729             VM
812           2            0.000002527        0.122260875                0.000134148             VM
1372           2            0.000002676        0.129485166                0.000142074             VM
1634           1            0.000001075        0.208048215                0.000218250             VM
1306           2            0.000002673        0.129353726                0.000141930             VM
1591           1            0.000001057        0.204564736                0.000214595             VM
1573           1            0.000001062        0.205526011                0.000215604             VM
9           2            0.000003005        0.145420980                0.000159560             VM
1550           1            0.000001400        0.270972465                0.000284259             VM
1606           1            0.000001078        0.208582033                0.000218810             VM
756           2            0.000002792        0.135099836                0.000148235             VM
1554           1            0.000001376        0.266264019                0.000279320             VM
819           2            0.000002438        0.117981476                0.000129452             VM
1433          5           0.000009683          0.284490000                0.000323975             FX
1492           1            0.000001361        0.263402542                0.000276318             VM
1586           1            0.000001111        0.214987840                0.000225529             VM
1528           1            0.000001396        0.270232484                0.000283483             VM
1520           1            0.000001392        0.269486623                0.000282701             VM
1539           1            0.000001324        0.256164943                0.000268726             VM
1353           2            0.000002509        0.121404380                0.000133208             VM
1525           1            0.000001369        0.265017669                0.000278012             VM
1543           1            0.000001329        0.257207357                0.000269819             VM
1493           1            0.000001366        0.264317042                0.000277277             VM
1437          5           0.000007191          0.209720000                0.000238991             FX
1602           1            0.000001086        0.210171554                0.000220477             VM
