<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
010_T31_C5_D70_VM3.txt	 1	 0.011960271862815	 4.023204	 0.000134	 28.670117
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
806	 5	 0.000000078	 0.003667279	 0.000039634  VM
1333	 5	 0.000000072	 0.003402309	 0.000036771  VM
853	 5	 0.000000092	 0.004348259	 0.000046994  VM
1300	 5	 0.000000076	 0.003561315	 0.000038489  VM
1339	 5	 0.000000080	 0.003766895	 0.000040711  VM
1589	 2	 0.000001463	 0.303150000	 0.000000000  FX
1397	 2	 0.000001795	 0.382910000	 0.000000000  FX
1309	 2	 0.000002350	 0.516000000	 0.000000000  FX
1289	 2	 0.000002661	 0.590530000	 0.000000000  FX
1540	 2	 0.000001534	 0.320240000	 0.000000000  FX
803	 5	 0.000000162	 0.007618055	 0.000082333  VM
1510	 1	 0.000001468	 0.608430000	 0.000000000  FX
1388	 1	 0.000001146	 0.454240000	 0.000000000  FX
856	 5	 0.000000081	 0.003830604	 0.000041400  VM
1394	 1	 0.000001100	 0.432080000	 0.000000000  FX
1598	 5	 0.000000144	 0.006770461	 0.000073172  VM
1490	 5	 0.000000176	 0.008275725	 0.000089441  VM
1595	 1	 0.000001271	 0.514240000	 0.000000000  FX
1501	 2	 0.000001635	 0.344440000	 0.000000000  FX
1534	 2	 0.000001567	 0.328080000	 0.000000000  FX
6838	 5	 0.000003214	 0.151253821	 0.001634691  VM
6844	 2	 0.000029355	 6.997184317	 0.000000000  FX
6835	 5	 0.000003270	 0.153879481	 0.001663068  VM
6836	 5	 0.000003214	 0.151268696	 0.001634852  VM
6842	 2	 0.000029147	 6.947174317	 0.000000000  FX
6840	 5	 0.000003215	 0.151315600	 0.001635358  VM
6837	 5	 0.000003211	 0.151114067	 0.001633180  VM
6841	 2	 0.000030452	 7.260564317	 0.000000000  FX
6843	 5	 0.000003215	 0.151277065	 0.001634942  VM
6839	 5	 0.000003215	 0.151304196	 0.001635235  VM
6845	 1	 0.000003459	 1.564200000	 0.000000000  FX
========================================================================
010_T31_C5_D70_VM3.txt	 2	 0.005847443308800	 4.143571	 0.000227	 58.169969
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1388	 2	 0.000001207	 0.241690000	 0.000000000  FX
1289	 5	 0.000000077	 0.003642356	 0.000039365  VM
1333	 1	 0.000002200	 0.960120000	 0.000000000  FX
1589	 5	 0.000000146	 0.006859561	 0.000074135  VM
1309	 5	 0.000000078	 0.003668390	 0.000039646  VM
1300	 5	 0.000000076	 0.003561315	 0.000038489  VM
856	 5	 0.000000081	 0.003830604	 0.000041400  VM
1598	 5	 0.000000144	 0.006770461	 0.000073172  VM
853	 1	 0.000001946	 0.838180000	 0.000000000  FX
1339	 5	 0.000000080	 0.003766895	 0.000040711  VM
1595	 2	 0.000001454	 0.300970000	 0.000000000  FX
1501	 2	 0.000001635	 0.344440000	 0.000000000  FX
1540	 1	 0.000001477	 0.612910000	 0.000000000  FX
806	 5	 0.000000078	 0.003667279	 0.000039634  VM
1397	 5	 0.000000208	 0.009789470	 0.000105801  VM
1490	 1	 0.000001484	 0.616240000	 0.000000000  FX
1510	 1	 0.000001468	 0.608430000	 0.000000000  FX
803	 5	 0.000000162	 0.007618055	 0.000082333  VM
1534	 5	 0.000000179	 0.008446485	 0.000091286  VM
1394	 1	 0.000001100	 0.432080000	 0.000000000  FX
6841	 5	 0.000003219	 0.151490930	 0.001637253  VM
6838	 1	 0.000019793	 9.404514317	 0.000000000  FX
6840	 2	 0.000030171	 7.193074317	 0.000000000  FX
6836	 2	 0.000030659	 7.310104317	 0.000000000  FX
6843	 2	 0.000029236	 6.968734317	 0.000000000  FX
6837	 5	 0.000003211	 0.151114067	 0.001633180  VM
6835	 2	 0.000031700	 7.560034317	 0.000000000  FX
6842	 5	 0.000003215	 0.151294528	 0.001635131  VM
6844	 2	 0.000029355	 6.997184317	 0.000000000  FX
6839	 2	 0.000030368	 7.240214317	 0.000000000  FX
6845	 5	 0.000000542	 0.025528805	 0.000275905  VM
========================================================================
010_T31_C5_D70_VM3.txt	 3	 0.003887661415233	 4.107887	 0.000258	 65.315790
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
806	 5	 0.000000078	 0.003667279	 0.000039634  VM
1333	 5	 0.000000072	 0.003402309	 0.000036771  VM
1309	 2	 0.000002350	 0.516000000	 0.000000000  FX
1397	 2	 0.000001795	 0.382910000	 0.000000000  FX
1388	 5	 0.000000082	 0.003841711	 0.000041520  VM
856	 5	 0.000000081	 0.003830604	 0.000041400  VM
1289	 5	 0.000000077	 0.003642356	 0.000039365  VM
1598	 1	 0.000001291	 0.523730000	 0.000000000  FX
853	 5	 0.000000092	 0.004348259	 0.000046994  VM
1540	 2	 0.000001534	 0.320240000	 0.000000000  FX
1510	 2	 0.000001724	 0.365640000	 0.000000000  FX
1300	 1	 0.000002090	 0.907390000	 0.000000000  FX
1534	 2	 0.000001567	 0.328080000	 0.000000000  FX
1339	 5	 0.000000080	 0.003766895	 0.000040711  VM
1595	 5	 0.000000139	 0.006524979	 0.000070519  VM
1589	 1	 0.000001305	 0.530430000	 0.000000000  FX
1490	 5	 0.000000176	 0.008275725	 0.000089441  VM
803	 5	 0.000000162	 0.007618055	 0.000082333  VM
