
Max Financial Cost: 0.031398

Max Runtime:        1816.893422

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.004560           0.006133

Tempo Melhor:             880.022192           1020.936063

Custo Normalizado Melhor: 0.314793           0.378617

Custo Normalizado Médio:  0.314793           0.392436

Tempo CPU Médio:          593.167548 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
732           1            0.000000727        0.140683390                0.000050291             VM
25           1            0.000000733        0.141885140                0.000050721             VM
734           1            0.000000777        0.150389786                0.000053761             VM
752           1            0.000000950        0.183831464                0.000065716             VM
855           1            0.000001612        0.311934959                0.000111510             VM
27           1            0.000000767        0.148407006                0.000053052             VM
1           1            0.000001181        0.228660311                0.000081741             VM
753           1            0.000000886        0.171547524                0.000061324             VM
28           1            0.000000896        0.173453764                0.000062006             VM
24           1            0.000000944        0.182725270                0.000065320             VM
739           1            0.000000841        0.162856365                0.000058217             VM
35           1            0.000001051        0.203343795                0.000072691             VM
733           1            0.000000783        0.151632148                0.000054205             VM
39           1            0.000000723        0.139959808                0.000050032             VM
811           1            0.000001653        0.320006195                0.000114395             VM
736           1            0.000000863        0.166970609                0.000059688             VM
853           1            0.000001625        0.314527904                0.000112437             VM
40           1            0.000000720        0.139380497                0.000049825             VM
754           1            0.000001178        0.227908016                0.000081472             VM
805          3           0.000002882          0.321850000                0.000134468             FX
802          3           0.000002514          0.277680000                0.000116451             FX
38           1            0.000000873        0.169040894                0.000060428             VM
740           1            0.000000814        0.157503523                0.000056304             VM
737           1            0.000000796        0.154115510                0.000055093             VM
29           1            0.000000726        0.140542569                0.000050241             VM
861           1            0.000001612        0.311983451                0.000111527             VM
23           1            0.000000875        0.169247494                0.000060502             VM
854           1            0.000001627        0.314898088                0.000112569             VM
803          3           0.000002516          0.277870000                0.000116528             FX
26           1            0.000000783        0.151626288                0.000054203             VM
815           1            0.000001695        0.328012836                0.000117257             VM
755           1            0.000000806        0.155989210                0.000055763             VM
738           1            0.000000973        0.188263280                0.000067300             VM
731           1            0.000000706        0.136621144                0.000048839             VM
864           1            0.000001625        0.314572654                0.000112453             VM
814           1            0.000001636        0.316677395                0.000113205             VM
33           1            0.000000695        0.134529784                0.000048091             VM
866           1            0.000001635        0.316510624                0.000113145             VM
859           1            0.000001700        0.328919303                0.000117581             VM
2           1            0.000000730        0.141339522                0.000050526             VM
858           1            0.000001644        0.318184785                0.000113744             VM
852           1            0.000001694        0.327801308                0.000117182             VM
816           1            0.000001620        0.313465261                0.000112057             VM
863           1            0.000001617        0.312861457                0.000111841             VM
30           1            0.000000657        0.127167512                0.000045460             VM
757          2           0.000001797          0.383310000                0.000134104             FX
751           1            0.000000845        0.163617730                0.000058490             VM
34           1            0.000000682        0.132073997                0.000047213             VM
760          2           0.000001806          0.385520000                0.000134858             FX
756           1            0.000001809        0.350142399                0.000125168             VM
807           1            0.000001936        0.374745209                0.000133963             VM
810           1            0.000001880        0.363930480                0.000130097             VM
857           1            0.000001985        0.384130375                0.000137318             VM
862           1            0.000001618        0.313225976                0.000111971             VM
10           1            0.000000637        0.123226879                0.000044051             VM
759           1            0.000001952        0.377751103                0.000135038             VM
808          3           0.000002969          0.332240000                0.000138706             FX
37           1            0.000000764        0.147794258                0.000052833             VM
804          3           0.000002833          0.315970000                0.000132069             FX
806          3           0.000003249          0.365870000                0.000152423             FX
865           1            0.000001606        0.310811495                0.000111108             VM
809           1            0.000001680        0.325068324                0.000116205             VM
860           1            0.000001594        0.308578842                0.000110310             VM
9           1            0.000000786        0.152115949                0.000054378             VM
758          2           0.000001756          0.373490000                0.000130750             FX
813           1            0.000001660        0.321325256                0.000114867             VM
36           1            0.000000836        0.161787743                0.000057835             VM
812           1            0.000001771        0.342706108                0.000122510             VM
735           1            0.000000840        0.162519244                0.000058097             VM
856           1            0.000001644        0.318165451                0.000113737             VM
3373           1            0.000126618        24.505180327                0.008760051             VM
3381           1            0.000126896        24.558872046                0.008779245             VM
3358           1            0.000125858        24.358128777                0.008707484             VM
3391           1            0.000126653        24.511955718                0.008762473             VM
3369           1            0.000127608        24.696805450                0.008828553             VM
3388           1            0.000126671        24.515482735                0.008763734             VM
3379           1            0.000126661        24.513377614                0.008762982             VM
3368           1            0.000127142        24.606464812                0.008796258             VM
3364           1            0.000127979        24.768592060                0.008854215             VM
3390           1            0.000126608        24.503222492                0.008759352             VM
3392           1            0.000126643        24.510061083                0.008761796             VM
3380           1            0.000126636        24.508614035                0.008761279             VM
3382           1            0.000126590        24.499739946                0.008758107             VM
3365           1            0.000127351        24.646980737                0.008810742             VM
3362           1            0.000128151        24.801763918                0.008866073             VM
3370           1            0.000126715        24.523901226                0.008766744             VM
3384           1            0.000126732        24.527132488                0.008767899             VM
3386           1            0.000126942        24.567907462                0.008782475             VM
3377           1            0.000126657        24.512624041                0.008762712             VM
3374           1            0.000126605        24.502593845                0.008759127             VM
3361           1            0.000127959        24.764718561                0.008852830             VM
3378           1            0.000126577        24.497288903                0.008757230             VM
3376           1            0.000126627        24.506915945                0.008760672             VM
3366           1            0.000128291        24.828935171                0.008875786             VM
3389           1            0.000126639        24.509214384                0.008761493             VM
3383           1            0.000126624        24.506297291                0.008760451             VM
3387           1            0.000126731        24.527005945                0.008767854             VM
3372           1            0.000126736        24.527974134                0.008768200             VM
3363           1            0.000127912        24.755514506                0.008849540             VM
3371           1            0.000127428        24.661861940                0.008816062             VM
3375           1            0.000126640        24.509341966                0.008761539             VM
3385           1            0.000126641        24.509628832                0.008761642             VM
3359           1            0.000129425        25.048391518                0.008954237             VM
3367           1            0.000127216        24.620954067                0.008801438             VM
3360           1            0.000129443        25.051933100                0.008955503             VM
3393          3           0.000016028          1.899320000                0.000777918             FX


================================================Flexe======================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
738           1            0.000000973        0.188263280                0.000067300             VM
24           1            0.000000944        0.182725270                0.000065320             VM
859          2           0.000001935          0.416480000                0.000145433             FX
29          2           0.000002111          0.458570000                0.000159808             FX
35           1            0.000001051        0.203343795                0.000072691             VM
9           1            0.000000786        0.152115949                0.000054378             VM
40           1            0.000000720        0.139380497                0.000049825             VM
758          2           0.000001756          0.373490000                0.000130750             FX
739          3           0.000002579          0.285530000                0.000119653             FX
755          2           0.000001798          0.383500000                0.000134168             FX
802          3           0.000002514          0.277680000                0.000116451             FX
733           2            0.000002726        0.131899300                0.000079708             VM
23          4           0.000004967          0.286040000                0.000157820             FX
736          3           0.000003299          0.371890000                0.000154879             FX
25           1            0.000000733        0.141885140                0.000050721             VM
28           1            0.000000896        0.173453764                0.000062006             VM
760           1            0.000002245        0.434466770                0.000155312             VM
734          3           0.000002545          0.281390000                0.000117964             FX
27          2           0.000002211          0.482670000                0.000168040             FX
737           1            0.000000796        0.154115510                0.000055093             VM
1          4           0.000004373          0.250380000                0.000138542             FX
751           1            0.000000845        0.163617730                0.000058490             VM
2          3           0.000002603          0.288340000                0.000120799             FX
753           1            0.000000886        0.171547524                0.000061324             VM
731          3           0.000002545          0.281430000                0.000117980             FX
30           2            0.000002437        0.117932400                0.000071268             VM
756          3           0.000003198          0.359760000                0.000149931             FX
855          2           0.000001751          0.372120000                0.000130282             FX
732          1           0.000001207          0.483420000                0.000152258             FX
816           1            0.000001620        0.313465261                0.000112057             VM
866          2           0.000001882          0.403730000                0.000141078             FX
805           1            0.000002121        0.410569437                0.000146769             VM
808           1            0.000002333        0.451451127                0.000161384             VM
740           2            0.000002673        0.129333615                0.000078157             VM
752           2            0.000003092        0.149609323                0.000090410             VM
26           2            0.000002637        0.127576651                0.000077096             VM
854          3           0.000003183          0.357940000                0.000149189             FX
754          2           0.000001964          0.423370000                0.000147786             FX
853          3           0.000003097          0.347610000                0.000144975             FX
38           1            0.000000873        0.169040894                0.000060428             VM
33           1            0.000000695        0.134529784                0.000048091             VM
757          2           0.000001797          0.383310000                0.000134104             FX
803           1            0.000002404        0.465242178                0.000166314             VM
860          4           0.000005722          0.331300000                0.000182288             FX
857           1            0.000001985        0.384130375                0.000137318             VM
862          4           0.000005777          0.334600000                0.000184072             FX
814           1            0.000001636        0.316677395                0.000113205             VM
863           1            0.000001617        0.312861457                0.000111841             VM
865          2           0.000001822          0.389280000                0.000136143             FX
809          3           0.000003656          0.414700000                0.000172341             FX
10           2            0.000002393        0.115765755                0.000069958             VM
852          2           0.000001957          0.421770000                0.000147240             FX
811          3           0.000003141          0.352920000                0.000147141             FX
34          3           0.000003626          0.411070000                0.000170861             FX
804           1            0.000002207        0.427109555                0.000152682             VM
759          3           0.000003115          0.349740000                0.000145844             FX
39          2           0.000002256          0.493340000                0.000171684             FX
806           1            0.000002213        0.428301487                0.000153108             VM
858          3           0.000003140          0.352830000                0.000147104             FX
807           1            0.000001936        0.374745209                0.000133963             VM
815          4           0.000005227          0.301590000                0.000166226             FX
735           2            0.000002749        0.133004545                0.000080376             VM
37           2            0.000002760        0.133537074                0.000080698             VM
810          3           0.000003120          0.350430000                0.000146125             FX
856          3           0.000003119          0.350320000                0.000146081             FX
36          2           0.000002139          0.465460000                0.000162162             FX
861          2           0.000001979          0.426900000                0.000148992             FX
812           1            0.000001771        0.342706108                0.000122510             VM
813          3           0.000003632          0.411790000                0.000171154             FX
864           1            0.000001625        0.314572654                0.000112453             VM
3380          2           0.000150637          36.104887204                0.012334727             FX
3383           1            0.000126624        24.506297291                0.008760451             VM
3388           1            0.000126671        24.515482735                0.008763734             VM
3373           1            0.000126618        24.505180327                0.008760051             VM
3381           1            0.000126896        24.558872046                0.008779245             VM
3364          2           0.000164457          39.421687204                0.013467573             FX
3374          2           0.000149992          35.949907204                0.012281794             FX
3360           1            0.000129443        25.051933100                0.008955503             VM
3366          2           0.000167306          40.105357204                0.013701079             FX
3371           1            0.000127428        24.661861940                0.008816062             VM
3379           1            0.000126661        24.513377614                0.008762982             VM
3372          3           0.000254150          30.473907204                0.012433506             FX
3362           1            0.000128151        24.801763918                0.008866073             VM
3358          2           0.000140282          33.619667204                0.011485906             FX
3359           1            0.000129425        25.048391518                0.008954237             VM
3392           1            0.000126643        24.510061083                0.008761796             VM
3370          3           0.000253997          30.455607204                0.012426041             FX
3387           1            0.000126731        24.527005945                0.008767854             VM
3378          4           0.000449784          26.975007204                0.014586033             FX
3369          2           0.000160767          38.535947204                0.013165050             FX
3376          4           0.000449121          26.935177204                0.014564501             FX
3365          3           0.000259699          31.139847204                0.012705143             FX
3385          3           0.000251025          30.098987204                0.012280576             FX
3367           1            0.000127216        24.620954067                0.008801438             VM
3384          2           0.000154233          36.967767204                0.012629442             FX
3377           1            0.000126657        24.512624041                0.008762712             VM
3368           1            0.000127142        24.606464812                0.008796258             VM
3391          2           0.000154208          36.961867204                0.012627427             FX
3389           1            0.000126639        24.509214384                0.008761493             VM
3390           1            0.000126608        24.503222492                0.008759352             VM
3382           1            0.000126590        24.499739946                0.008758107             VM
3386           1            0.000126942        24.567907462                0.008782475             VM
3363           1            0.000127912        24.755514506                0.008849540             VM
3361           1            0.000127959        24.764718561                0.008852830             VM
3375          3           0.000252781          30.309627204                0.012366496             FX
3393          2           0.000011136          2.624560000                0.000899597             FX


============================================================================================================
