
Max Financial Cost: 0.011647

Max Runtime:        605.113935

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.001799           0.004442

Tempo Melhor:             325.158964           325.492952

Custo Normalizado Melhor: 0.518207           0.530075

Custo Normalizado Médio:  0.518207           0.540415

Tempo CPU Médio:          69.748983 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
809           2            0.000002389        0.115583747                0.000191715             VM
1334           3            0.000011055        0.133724789                0.000257399             VM
1315           2            0.000003045        0.147355340                0.000244414             VM
863           2            0.000002427        0.117444276                0.000194801             VM
1331           2            0.000002553        0.123535814                0.000204905             VM
857           2            0.000002318        0.112181099                0.000186072             VM
1602           1            0.000001002        0.193953333                0.000308800             VM
855           2            0.000002506        0.121246607                0.000201108             VM
756           2            0.000002912        0.140914076                0.000233730             VM
736           2            0.000002514        0.121662909                0.000201799             VM
1295           2            0.000002853        0.138027194                0.000228942             VM
1497           1            0.000001305        0.252607482                0.000402185             VM
1342           3            0.000011564        0.139882401                0.000269252             VM
813           2            0.000003127        0.151322345                0.000250994             VM
1615           1            0.000000996        0.192711771                0.000306823             VM
1357           2            0.000002971        0.143752546                0.000238438             VM
1294           2            0.000002684        0.129863167                0.000215400             VM
1427          5           0.000007854          0.229620000                0.000394208             FX
1376           2            0.000002950        0.142762027                0.000236795             VM
1627           1            0.000000954        0.184645567                0.000293980             VM
868           2            0.000002616        0.126585385                0.000209964             VM
818           2            0.000002810        0.135953462                0.000225502             VM
859           3            0.000009812        0.118691226                0.000228462             VM
1532           1            0.000001256        0.243091586                0.000387034             VM
1323           2            0.000002460        0.119029045                0.000197430             VM
1535           1            0.000001196        0.231442480                0.000368487             VM
1608           1            0.000000983        0.190321007                0.000303016             VM
1584           1            0.000000940        0.181873065                0.000289566             VM
1622           1            0.000001011        0.195733605                0.000311634             VM
1496           1            0.000001283        0.248241367                0.000395233             VM
1543           1            0.000001227        0.237372556                0.000377929             VM
1296           2            0.000002991        0.144735015                0.000240068             VM
807           2            0.000002807        0.135817098                0.000225276             VM
