<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D140_VM3.txt	 1	 0.429593330278258	 0.159269	 0.001965	 236.810266
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
10	 1	 0.000000656	 0.127038218	 0.000200979  VM
9	 1	 0.000000802	 0.155261712	 0.000245629  VM
27	 2	 0.000001868	 0.400210000	 0.000618304  FX
24	 2	 0.000003328	 0.161048587	 0.000439701  VM
731	 2	 0.000001703	 0.360760000	 0.000558817  FX
35	 1	 0.000001087	 0.210417268	 0.000332887  VM
29	 1	 0.000000750	 0.145198227	 0.000229708  VM
23	 4	 0.000004522	 0.259340000	 0.000646025  FX
25	 3	 0.000003111	 0.349350000	 0.000649441  FX
751	 2	 0.000002163	 0.471090000	 0.000725187  FX
734	 2	 0.000001608	 0.337910000	 0.000524360  FX
755	 2	 0.000001830	 0.391120000	 0.000604597  FX
39	 3	 0.000003318	 0.374210000	 0.000694601  FX
33	 1	 0.000000741	 0.143450612	 0.000226944  VM
30	 1	 0.000000760	 0.147135389	 0.000232773  VM
1	 3	 0.000002943	 0.329100000	 0.000612655  FX
2	 2	 0.000001976	 0.426290000	 0.000657631  FX
34	 1	 0.000000728	 0.140976591	 0.000223030  VM
753	 3	 0.000002981	 0.333720000	 0.000621048  FX
28	 2	 0.000002867	 0.138708133	 0.000378706  VM
37	 1	 0.000002257	 0.436733769	 0.000690927  VM
38	 2	 0.000002360	 0.518400000	 0.000796527  FX
36	 2	 0.000005637	 0.272762788	 0.000744708  VM
40	 2	 0.000002477	 0.546440000	 0.000838809  FX
752	 3	 0.000003846	 0.437560000	 0.000809682  FX
754	 2	 0.000001923	 0.413410000	 0.000638209  FX
26	 1	 0.000000857	 0.165863034	 0.000262401  VM
733	 1	 0.000002025	 0.391909374	 0.000620013  VM
732	 4	 0.000003850	 0.219010000	 0.000547865  FX
735	 3	 0.000004119	 0.470330000	 0.000869212  FX
1962	 4	 0.000220976	 13.246524567	 0.032255614  FX
1950	 3	 0.000136680	 16.377574567	 0.029766138  FX
1956	 1	 0.000062834	 12.160544217	 0.019238375  VM
1960	 1	 0.000062100	 12.018563191	 0.019013756  VM
1948	 1	 0.000044854	 21.433724567	 0.029027529  FX
1955	 3	 0.000126116	 15.109874567	 0.027463248  FX
1952	 3	 0.000130731	 15.663744567	 0.028469402  FX
1949	 3	 0.000136600	 16.367924567	 0.029748607  FX
1961	 2	 0.000246329	 11.918940061	 0.032541567  VM
1958	 3	 0.000126445	 15.149394567	 0.027535039  FX
1954	 1	 0.000062740	 12.142462404	 0.019209769  VM
1957	 2	 0.000246107	 11.908216596	 0.032512290  VM
1951	 2	 0.000079026	 18.918114567	 0.028542016  FX
1959	 2	 0.000078689	 18.837264567	 0.028420100  FX
1953	 3	 0.000128512	 15.397384567	 0.027985535  FX
1963	 3	 0.000007577	 0.885260000	 0.001622969  FX
========================================================================
