
Max Financial Cost: 0.001950

Max Runtime:        110.134593

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.000310           0.000761

Tempo Melhor:             53.405605           53.338759

Custo Normalizado Melhor: 0.468621           0.479611

Custo Normalizado Médio:  0.468621           0.486145

Tempo CPU Médio:          3.501896 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
856           2            0.000002847        0.137739864                0.001261117             VM
1333           1            0.000000608        0.117757368                0.001031356             VM
1388           2            0.000002712        0.131202230                0.001201260             VM
1309           2            0.000003346        0.161881596                0.001482153             VM
1589           1            0.000001141        0.220892929                0.001934649             VM
803           2            0.000005272        0.255111807                0.002335749             VM
853           2            0.000003240        0.156766651                0.001435322             VM
1300           2            0.000002695        0.130386435                0.001193790             VM
1490           1            0.000001376        0.266334569                0.002332641             VM
1534           1            0.000001405        0.271916411                0.002381528             VM
1289           2            0.000002718        0.131533759                0.001204295             VM
1339           1            0.000000669        0.129527439                0.001134441             VM
1510           1            0.000001395        0.269952793                0.002364330             VM
1598           1            0.000001126        0.217881123                0.001908270             VM
1394          4           0.000003599          0.203940000                0.001851439             FX
1501           1            0.000001365        0.264106471                0.002313126             VM
806           2            0.000002880        0.139374301                0.001276081             VM
1595           1            0.000001085        0.210066823                0.001839830             VM
1397          5           0.000007440          0.217200000                0.002064315             FX
1540           1            0.000001352        0.261707218                0.002292113             VM
6839           1            0.000025271        4.890835194                0.042835450             VM
6842           1            0.000025211        4.879177310                0.042733346             VM
6844           1            0.000025190        4.875105541                0.042697685             VM
6837           1            0.000025249        4.886601941                0.042798374             VM
6835           1            0.000025769        4.987167242                0.043679156             VM
6840           1            0.000025369        4.909805063                0.043001594             VM
6838           1            0.000025273        4.891157599                0.042838274             VM
6843           1            0.000025206        4.878297225                0.042725638             VM
6836           1            0.000025332        4.902627910                0.042938734             VM
6841           1            0.000025308        4.897979982                0.042898026             VM
6845          4           0.000008726          0.511570000                0.004636476             FX


================================================Flexe======================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1388           4            0.000020599        0.124588260                0.001602896             VM
806           2            0.000002880        0.139374301                0.001276081             VM
1339           1            0.000000669        0.129527439                0.001134441             VM
1309           1            0.000001082        0.209340933                0.001833473             VM
853           4            0.000023588        0.142668770                0.001835512             VM
1300           2            0.000002695        0.130386435                0.001193790             VM
856           2            0.000002847        0.137739864                0.001261117             VM
1397          5           0.000007440          0.217200000                0.002064315             FX
1289           1            0.000000762        0.147510697                0.001291944             VM
1333           4            0.000018143        0.109733565                0.001411782             VM
1598           1            0.000001126        0.217881123                0.001908270             VM
803           1            0.000001381        0.267201462                0.002340233             VM
1589           2            0.000004550        0.220177066                0.002015894             VM
1595           2            0.000004328        0.209412634                0.001917337             VM
1540           1            0.000001352        0.261707218                0.002292113             VM
1394          4           0.000003599          0.203940000                0.001851439             FX
1501           1            0.000001365        0.264106471                0.002313126             VM
1490           2            0.000005488        0.265554514                0.002431360             VM
1510          4           0.000005142          0.296500000                0.002689404             FX
1534           2            0.000005602        0.271075688                0.002481911             VM
6843           2            0.000100420        4.858977916                0.044487762             VM
6835           1            0.000025769        4.987167242                0.043679156             VM
6836           2            0.000100661        4.870612616                0.044594287             VM
6844           1            0.000025190        4.875105541                0.042697685             VM
6838           1            0.000025273        4.891157599                0.042838274             VM
6839           1            0.000025271        4.890835194                0.042835450             VM
6840           2            0.000100749        4.874860104                0.044633176             VM
6841           1            0.000025308        4.897979982                0.042898026             VM
6842           2            0.000100435        4.859692192                0.044494302             VM
6837           2            0.000100448        4.860304245                0.044499905             VM
6845          5           0.000017081          0.506440000                0.004806483             FX


============================================================================================================
