<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D105_VM3.txt	 1	 0.494634785175722	 13.533929	 0.000664	 118.136075
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
36           2            0.000002795        0.135261467                0.000590215             VM
733           2            0.000002310        0.111780578                0.000487756             VM
1298           2            0.000002811        0.136005028                0.000593459             VM
9           2            0.000003006        0.145429048                0.000634581             VM
1372           2            0.000002770        0.134037203                0.000584873             VM
753           2            0.000002493        0.120643719                0.000526430             VM
1356           2            0.000002688        0.130063133                0.000567532             VM
1329           2            0.000003013        0.145795390                0.000636180             VM
811           2            0.000002631        0.127281581                0.000555394             VM
1327           2            0.000002386        0.115446165                0.000503751             VM
1531           1            0.000001317        0.254835840                0.001065633             VM
1516           1            0.000001338        0.258993671                0.001083020             VM
1631           1            0.000001083        0.209612926                0.000876527             VM
1437          5           0.000007219          0.210560000                0.000952420             FX
1315           2            0.000002832        0.137046000                0.000598002             VM
1577           1            0.000001068        0.206683500                0.000864277             VM
861           2            0.000002567        0.124212421                0.000542002             VM
1573           1            0.000001110        0.214750362                0.000898010             VM
1530           1            0.000001345        0.260366111                0.001088759             VM
26           2            0.000002409        0.116561783                0.000508619             VM
1330           2            0.000002922        0.141361791                0.000616834             VM
1           1            0.000001334        0.258166237                0.001079560             VM
1594           1            0.000001081        0.209209496                0.000874840             VM
1638           1            0.000001045        0.202315337                0.000846011             VM
1557           1            0.000001305        0.252643590                0.001056466             VM
1499           1            0.000001339        0.259239663                0.001084049             VM
1376          5           0.000008475          0.248260000                0.001122527             FX
1430          5           0.000007114          0.207410000                0.000938207             FX
1393          4           0.000005028          0.289690000                0.001252815             FX
1528           1            0.000001373        0.265695223                0.001111043             VM
12060           1            0.000038474        7.446077242                0.031136859             VM
12064           1            0.000038330        7.418271780                0.031020587             VM
12054           1            0.000038640        7.478201108                0.031271190             VM
12057           1            0.000038484        7.448089806                0.031145275             VM
12063           1            0.000038192        7.391603668                0.030909070             VM
12052           1            0.000038741        7.497788551                0.031353098             VM
12059           1            0.000038431        7.437843759                0.031102430             VM
12058           1            0.000038479        7.447018290                0.031140795             VM
12056           1            0.000038473        7.445877224                0.031136023             VM
12062           1            0.000038340        7.420129289                0.031028354             VM
12053           1            0.000038948        7.537892079                0.031520797             VM
12055           1            0.000038642        7.478601902                0.031272866             VM
12065           1            0.000038360        7.424048106                0.031044741             VM
12061           1            0.000038460        7.443315488                0.031125311             VM
12066           1            0.000038242        7.401169002                0.030949069             VM
12067          3           0.000006790          0.790790000                0.003338529             FX
========================================================================
015_T46_C5_D105_VM3.txt	 2	 0.494472326100746	 13.900262	 0.000667	 118.087515
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
