<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D108_VM3.txt	 1	 0.412879866619811	 0.128022	 0.000864	 167.160363
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1351	 1	 0.000000662	 0.128068263	 0.000316339  VM
1625	 1	 0.000000769	 0.148769346	 0.000367473  VM
1333	 3	 0.000002941	 0.328940000	 0.000952183  FX
30	 2	 0.000003100	 0.150001641	 0.000632082  VM
732	 2	 0.000001483	 0.308010000	 0.000748648  FX
1384	 2	 0.000002485	 0.120238594	 0.000506666  VM
752	 1	 0.000000767	 0.148428104	 0.000366630  VM
736	 3	 0.000002762	 0.307380000	 0.000891248  FX
874	 3	 0.000002725	 0.302960000	 0.000878756  FX
1435	 2	 0.000004987	 0.241301871	 0.001016807  VM
28	 1	 0.000001477	 0.285816226	 0.000705990  VM
1412	 2	 0.000001549	 0.323820000	 0.000785921  FX
824	 4	 0.000004314	 0.246830000	 0.000951519  FX
38	 1	 0.000000701	 0.135655066	 0.000335079  VM
40	 1	 0.000000797	 0.154178154	 0.000380833  VM
1424	 4	 0.000003604	 0.204210000	 0.000791106  FX
1569	 3	 0.000002696	 0.299500000	 0.000868977  FX
1368	 1	 0.000000680	 0.131592433	 0.000325044  VM
1430	 1	 0.000001543	 0.298534330	 0.000737405  VM
1585	 1	 0.000001037	 0.200730894	 0.000495822  VM
1613	 2	 0.000001464	 0.303390000	 0.000737756  FX
1636	 2	 0.000004292	 0.207653266	 0.000875017  VM
1543	 2	 0.000001671	 0.352940000	 0.000854573  FX
756	 2	 0.000001893	 0.406430000	 0.000980678  FX
1420	 1	 0.000002025	 0.391901649	 0.000968030  VM
1631	 3	 0.000002433	 0.267950000	 0.000779807  FX
1342	 1	 0.000001056	 0.204368480	 0.000504807  VM
1534	 2	 0.000001584	 0.332120000	 0.000805489  FX
1621	 2	 0.000001430	 0.295260000	 0.000718589  FX
1552	 3	 0.000002751	 0.306130000	 0.000887715  FX
7010	 1	 0.000031024	 14.795467913	 0.031435816  FX
7002	 3	 0.000082722	 9.902577913	 0.028010147  FX
7001	 1	 0.000040838	 7.903659778	 0.019522704  VM
7014	 1	 0.000040247	 7.789222694	 0.019240035  VM
7007	 3	 0.000079174	 9.476807913	 0.026806793  FX
7009	 2	 0.000044613	 10.659177913	 0.025152017  FX
7003	 2	 0.000046734	 11.168227913	 0.026352126  FX
7008	 3	 0.000079336	 9.496287913	 0.026861850  FX
7011	 1	 0.000031303	 14.929177913	 0.031719705  FX
7013	 2	 0.000045118	 10.780207913	 0.025437351  FX
7000	 1	 0.000041171	 7.968046802	 0.019681746  VM
7012	 1	 0.000029510	 14.068707913	 0.029892780  FX
7006	 3	 0.000078664	 9.415607913	 0.026633824  FX
7004	 3	 0.000078314	 9.373687913	 0.026515345  FX
7005	 2	 0.000046675	 11.153917913	 0.026318390  FX
7015	 3	 0.000006421	 0.746470000	 0.002132248  FX
========================================================================
