
Max Financial Cost: 0.000537

Max Runtime:        31.185139

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.000096           0.000178

Tempo Melhor:             14.311338           14.279886

Custo Normalizado Melhor: 0.444869           0.451630

Custo Normalizado Médio:  0.444869           0.454985

Tempo CPU Médio:          0.991061 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
753           2            0.000002735        0.132354064                0.004286724             VM
1347           2            0.000002672        0.129308304                0.004188077             VM
733           2            0.000003933        0.190301775                0.006163552             VM
1523           1            0.000001242        0.240306516                0.007436170             VM
1381           2            0.000002893        0.139993721                0.004534160             VM
1322           2            0.000002993        0.144843162                0.004691225             VM
1548           1            0.000001273        0.246305346                0.007621801             VM
1602           1            0.000001040        0.201324265                0.006229883             VM
1582           1            0.000000975        0.188791315                0.005842057             VM
1401          5           0.000007806          0.228180000                0.007678210             FX
11797           1            0.000012910        2.498601946                0.077318040             VM
11801           1            0.000012478        2.414936368                0.074729048             VM
11798           1            0.000012532        2.425329246                0.075050651             VM
11800           1            0.000012495        2.418202357                0.074830113             VM
11799           1            0.000012512        2.421609535                0.074935546             VM
11802          4           0.000005049          0.290950000                0.009333594             FX


================================================Flexe======================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1347           3            0.000010190        0.123255367                0.004703908             VM
733           1            0.000001043        0.201786880                0.006244198             VM
1381           2            0.000002893        0.139993721                0.004534160             VM
1322           3            0.000010471        0.126660220                0.004833850             VM
1582           3            0.000015498        0.187463578                0.007154345             VM
1602           1            0.000001040        0.201324265                0.006229883             VM
1548           3            0.000020263        0.245097901                0.009353897             VM
1401          5           0.000007806          0.228180000                0.007678210             FX
753           2            0.000002735        0.132354064                0.004286724             VM
1523           1            0.000001242        0.240306516                0.007436170             VM
11798           2            0.000049790        2.409163274                0.078028721             VM
11797           1            0.000012910        2.498601946                0.077318040             VM
11801           1            0.000012478        2.414936368                0.074729048             VM
11800           1            0.000012495        2.418202357                0.074830113             VM
11799           1            0.000012512        2.421609535                0.074935546             VM
11802          4           0.000005049          0.290950000                0.009333594             FX


============================================================================================================
