
Max Financial Cost: 0.010939

Max Runtime:        609.997839

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.001597           0.002208

Tempo Melhor:             307.915859           343.533041

Custo Normalizado Melhor: 0.325367           0.382484

Custo Normalizado Médio:  0.325367           0.393140

Tempo CPU Médio:          106.663686 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1315           1            0.000000803        0.155425473                0.000164105             VM
802           1            0.000000836        0.161889006                0.000170930             VM
1365           1            0.000000670        0.129630157                0.000136869             VM
1368           1            0.000000710        0.137402046                0.000145075             VM
1327           1            0.000000697        0.134943374                0.000142479             VM
1544           1            0.000001348        0.260964370                0.000275538             VM
1394           1            0.000000687        0.132930455                0.000140354             VM
1595           1            0.000001085        0.210073681                0.000221805             VM
1362           1            0.000000917        0.177547517                0.000187463             VM
1343           1            0.000000677        0.130951196                0.000138264             VM
1342           1            0.000000646        0.124938492                0.000131916             VM
1336           1            0.000000814        0.157487196                0.000166282             VM
1563           1            0.000001312        0.253876227                0.000268054             VM
1432          2           0.000001181          0.235460000                0.000246985             FX
737           1            0.000001348        0.260868765                0.000275437             VM
878           1            0.000000760        0.147014426                0.000155224             VM
1553           1            0.000001283        0.248245010                0.000262108             VM
1401           1            0.000000723        0.139869501                0.000147680             VM
1339           1            0.000000908        0.175704818                0.000185517             VM
1543           1            0.000001308        0.253089895                0.000267224             VM
1638           1            0.000001159        0.224324468                0.000236852             VM
1313           1            0.000000858        0.166019225                0.000175290             VM
828           1            0.000000753        0.145815398                0.000153958             VM
1514           1            0.000001270        0.245806945                0.000259534             VM
856           1            0.000000627        0.121357895                0.000128135             VM
1601           1            0.000001094        0.211731160                0.000223555             VM
1400           1            0.000000640        0.123824874                0.000130740             VM
1537           1            0.000001326        0.256642132                0.000270974             VM
1566           1            0.000001257        0.243247579                0.000256832             VM
1355           1            0.000000774        0.149886849                0.000158257             VM
1607           1            0.000001098        0.212488924                0.000224355             VM
852           1            0.000000643        0.124422983                0.000131371             VM
757           1            0.000000723        0.139872315                0.000147683             VM
806           1            0.000001083        0.209610125                0.000221316             VM
1571           1            0.000001728        0.334513387                0.000353194             VM
1574           1            0.000001088        0.210483659                0.000222238             VM
1540           1            0.000001312        0.253912443                0.000268092             VM
1528           1            0.000001320        0.255373207                0.000269634             VM
1516           1            0.000001285        0.248775632                0.000262668             VM
1406           1            0.000001643        0.317964076                0.000335721             VM
1437           1            0.000001350        0.261323774                0.000275917             VM
1556           1            0.000001332        0.257698779                0.000272090             VM
1404          3           0.000003284          0.370080000                0.000453448             FX
1373           1            0.000000854        0.165297202                0.000174528             VM
1633           1            0.000001129        0.218405575                0.000230602             VM
1370           1            0.000000755        0.146161566                0.000154324             VM
1352           1            0.000000805        0.155882745                0.000164588             VM
1605           1            0.000001089        0.210833465                0.000222607             VM
1602           1            0.000001091        0.211184763                0.000222978             VM
1569           1            0.000001418        0.274437650                0.000289763             VM
7568           1            0.000061306        11.864924321                0.012527514             VM
7579           1            0.000061122        11.829319441                0.012489921             VM
7563           1            0.000061269        11.857656088                0.012519840             VM
7556           1            0.000061603        11.922485838                0.012588290             VM
7558           1            0.000061299        11.863475031                0.012525984             VM
7565           1            0.000061239        11.852007331                0.012513876             VM
7566           1            0.000061448        11.892403789                0.012556528             VM
7569           1            0.000061285        11.860806925                0.012523167             VM
7562           1            0.000061302        11.864081144                0.012526624             VM
7560           1            0.000061285        11.860808611                0.012523168             VM
7576           1            0.000061147        11.834177022                0.012495050             VM
7570           1            0.000061291        11.861929041                0.012524351             VM
7578           1            0.000061077        11.820609671                0.012480725             VM
7575           1            0.000061133        11.831375356                0.012492091             VM
7572           1            0.000061117        11.828351269                0.012488899             VM
7557           1            0.000061564        11.914851929                0.012580230             VM
7559           1            0.000061346        11.872638734                0.012535659             VM
7561           1            0.000061280        11.859960002                0.012522272             VM
7573           1            0.000061123        11.829562831                0.012490178             VM
7567           1            0.000061259        11.855908034                0.012517994             VM
7564           1            0.000061299        11.863473126                0.012525982             VM
7555           1            0.000061888        11.977639929                0.012646524             VM
7577           1            0.000061078        11.820875523                0.012481005             VM
7571           1            0.000061356        11.874654416                0.012537787             VM
7574           1            0.000061098        11.824723195                0.012485068             VM
7580          3           0.000010879          1.281470000                0.001547635             FX


================================================Flexe======================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1327          2           0.000001389          0.285330000                0.000297360             FX
1401          4           0.000004459          0.255520000                0.000413237             FX
1355           2            0.000002710        0.131146149                0.000231382             VM
1336           1            0.000000814        0.157487196                0.000166282             VM
1400          3           0.000002485          0.274140000                0.000338266             FX
1553           1            0.000001283        0.248245010                0.000262108             VM
1362          4           0.000003613          0.204780000                0.000332994             FX
1342          3           0.000003154          0.354480000                0.000434719             FX
737           2            0.000005163        0.249817045                0.000440754             VM
1365           1            0.000000670        0.129630157                0.000136869             VM
1633          2           0.000001547          0.323370000                0.000335785             FX
1368           1            0.000000710        0.137402046                0.000145075             VM
1394          3           0.000002228          0.243300000                0.000301240             FX
1595           1            0.000001085        0.210073681                0.000221805             VM
856           2            0.000002377        0.115012507                0.000202917             VM
1343           1            0.000000677        0.130951196                0.000138264             VM
1373           2            0.000002964        0.143405951                0.000253012             VM
1605           1            0.000001089        0.210833465                0.000222607             VM
806           1            0.000001083        0.209610125                0.000221316             VM
1601          4           0.000004716          0.270930000                0.000437608             FX
1574           2            0.000004336        0.209801524                0.000370154             VM
1638           2            0.000004622        0.223648726                0.000394585             VM
802          3           0.000002601          0.288120000                0.000355050             FX
878           2            0.000002585        0.125085899                0.000220690             VM
1607          3           0.000002470          0.272340000                0.000336105             FX
1563          2           0.000001543          0.322320000                0.000334724             FX
1528           1            0.000001320        0.255373207                0.000269634             VM
852          3           0.000003049          0.341920000                0.000419640             FX
1566           2            0.000005011        0.242473380                0.000427797             VM
1516           2            0.000005125        0.247959105                0.000437476             VM
1432          1           0.000000949          0.359440000                0.000337993             FX
1370          2           0.000002086          0.452630000                0.000466353             FX
1404          4           0.000004906          0.282330000                0.000455636             FX
828           1            0.000000753        0.145815398                0.000153958             VM
1437           1            0.000001350        0.261323774                0.000275917             VM
1544           1            0.000001348        0.260964370                0.000275538             VM
1352           1            0.000000805        0.155882745                0.000164588             VM
1514          3           0.000002617          0.290000000                0.000357307             FX
1537          3           0.000002785          0.310250000                0.000381618             FX
1315          3           0.000002200          0.240050000                0.000297338             FX
1571          3           0.000003137          0.352480000                0.000432318             FX
1313          4           0.000004707          0.270440000                0.000436833             FX
757           2            0.000002627        0.127093984                0.000224233             VM
1406          2           0.000001634          0.344250000                0.000356876             FX
1543           1            0.000001308        0.253089895                0.000267224             VM
1339           2            0.000002954        0.142953439                0.000252214             VM
1569          2           0.000001627          0.342550000                0.000355159             FX
1556          2           0.000001553          0.324650000                0.000337078             FX
1540          3           0.000002694          0.299320000                0.000368496             FX
1602          2           0.000001395          0.286850000                0.000298895             FX
7571          3           0.000120640          14.452735173                0.017360655             FX
7578           1            0.000061077        11.820609671                0.012480725             VM
7573          3           0.000117938          14.128565173                0.016971467             FX
7556           1            0.000061603        11.922485838                0.012588290             VM
7563           1            0.000061269        11.857656088                0.012519840             VM
7560          3           0.000121543          14.561095173                0.017490749             FX
7567          3           0.000121411          14.545245173                0.017471720             FX
7575           1            0.000061133        11.831375356                0.012492091             VM
7558          3           0.000120383          14.421925173                0.017323666             FX
7569          2           0.000072335          17.312395173                0.017496778             FX
7566          3           0.000120813          14.473575173                0.017385675             FX
7561           1            0.000061280        11.859960002                0.012522272             VM
7555           1            0.000061888        11.977639929                0.012646524             VM
7577           1            0.000061078        11.820875523                0.012481005             VM
7559           1            0.000061346        11.872638734                0.012535659             VM
7562           1            0.000061302        11.864081144                0.012526624             VM
7576          2           0.000069858          16.717955173                0.016896321             FX
7568           1            0.000061306        11.864924321                0.012527514             VM
