
Max Financial Cost: 0.016668

Max Runtime:        1042.400070

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.002449           0.003175

Tempo Melhor:             473.265049           548.130361

Custo Normalizado Melhor: 0.300468           0.358169

Custo Normalizado Médio:  0.300468           0.366967

Tempo CPU Médio:          189.989546 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
732           1            0.000000773        0.149535798                0.000094905             VM
39           1            0.000000843        0.163083854                0.000103503             VM
25           1            0.000000784        0.151659194                0.000096253             VM
29           1            0.000000787        0.152233296                0.000096617             VM
24           1            0.000000974        0.188439024                0.000119596             VM
30           1            0.000000722        0.139718435                0.000088674             VM
38           1            0.000000929        0.179750888                0.000114081             VM
1           1            0.000001277        0.247150723                0.000156858             VM
28           1            0.000000882        0.170767054                0.000108380             VM
37           1            0.000000858        0.166041582                0.000105381             VM
35           1            0.000001092        0.211276764                0.000134090             VM
755          3           0.000002969          0.332280000                0.000248448             FX
731           1            0.000000874        0.169187522                0.000107377             VM
23           1            0.000000970        0.187671500                0.000119108             VM
852           1            0.000001652        0.319766681                0.000202944             VM
734           1            0.000000852        0.164844208                0.000104621             VM
40           1            0.000000755        0.146165224                0.000092766             VM
733           1            0.000000791        0.153161547                0.000097206             VM
2           1            0.000000820        0.158642960                0.000100685             VM
9           1            0.000000901        0.174316137                0.000110632             VM
738           1            0.000002228        0.431291472                0.000273725             VM
737          3           0.000002340          0.256800000                0.000193374             FX
805           1            0.000001673        0.323702307                0.000205442             VM
757          2           0.000001828          0.390610000                0.000242184             FX
26           1            0.000000861        0.166701750                0.000105800             VM
27           1            0.000000767        0.148405605                0.000094188             VM
33           1            0.000000702        0.135818692                0.000086199             VM
754           1            0.000001852        0.358489858                0.000227521             VM
736           1            0.000001862        0.360315280                0.000228679             VM
36           1            0.000000874        0.169237450                0.000107409             VM
853           1            0.000001694        0.327873909                0.000208090             VM
854           1            0.000001747        0.338139296                0.000214605             VM
756           1            0.000001855        0.358960902                0.000227820             VM
751          2           0.000001980          0.427190000                0.000264303             FX
758           1            0.000001660        0.321289378                0.000203911             VM
760           1            0.000001766        0.341794658                0.000216925             VM
855           1            0.000001685        0.326187472                0.000207020             VM
34           1            0.000000815        0.157794215                0.000100146             VM
10           1            0.000000747        0.144657770                0.000091809             VM
804           1            0.000001688        0.326675361                0.000207329             VM
735           1            0.000000931        0.180215661                0.000114376             VM
856           1            0.000001707        0.330309764                0.000209636             VM
759          2           0.000001854          0.397000000                0.000246048             FX
740          3           0.000002532          0.279800000                0.000210156             FX
806           1            0.000001739        0.336595031                0.000213625             VM
803           1            0.000001619        0.313402117                0.000198905             VM
753          3           0.000003040          0.340800000                0.000254664             FX
