
Max Financial Cost: 0.000537

Max Runtime:        31.185139

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.000062           0.000066

Tempo Melhor:             25.726720           27.313667

Custo Normalizado Melhor: 0.151299           0.159828

Custo Normalizado Médio:  0.151299           0.163885

Tempo CPU Médio:          0.816466 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1381           1            0.000000855        0.165480466                0.001778567             VM
1322           1            0.000000936        0.181209047                0.001947616             VM
1602           1            0.000001040        0.201324265                0.002163813             VM
733           1            0.000001043        0.201786880                0.002168785             VM
1347           1            0.000000731        0.141414177                0.001519905             VM
753           1            0.000000758        0.146684359                0.001576548             VM
1582           1            0.000000975        0.188791315                0.002029110             VM
1548           1            0.000001273        0.246305346                0.002647265             VM
1523           1            0.000001242        0.240306516                0.002582790             VM
1401           1            0.000001813        0.350928608                0.003771745             VM
11799          1           0.000009864          4.638729842                0.000000000             FX
11798          1           0.000009980          4.694329842                0.000000000             FX
11800          1           0.000009506          4.466719842                0.023984801             FX
11797          1           0.000010512          4.949949842                0.026541293             FX
11801          1           0.000009415          4.423379842                0.023755514             FX
11802          2           0.000002239          0.489380000                0.004747379             FX


================================================Flexe======================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1381           1            0.000000855        0.165480466                0.001778567             VM
753           1            0.000000758        0.146684359                0.001576548             VM
1602          1           0.000001048          0.407160000                0.002508009             FX
1322          1           0.000001753          0.745270000                0.004296755             FX
1548          2           0.000001518          0.316320000                0.003193730             FX
1523          2           0.000001506          0.313430000                0.003167785             FX
733          3           0.000002748          0.305800000                0.005354314             FX
1347           1            0.000000731        0.141414177                0.001519905             VM
1582          2           0.000001313          0.267010000                0.002751048             FX
1401           1            0.000001813        0.350928608                0.003771745             VM
11801          1           0.000009415          4.423379842                0.023755514             FX
11800          1           0.000009506          4.466719842                0.023984801             FX
11797          1           0.000010512          4.949949842                0.026541293             FX
11799          1           0.000009864          4.638729842                0.024894807             FX
11798          1           0.000009980          4.694329842                0.025188955             FX
11802          1           0.000002244          0.981060000                0.005544184             FX


============================================================================================================
