<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
005_T16_C5_D38_VM3.txt	 1	 0.456464515559249	 0.005739	 0.000256	 16.638611
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1317	 2	 0.000002583	 0.124964487	 0.003482393  VM
863	 1	 0.000000738	 0.142834397	 0.003798191  VM
1573	 2	 0.000004621	 0.223602600	 0.006231147  VM
813	 3	 0.000010884	 0.131653155	 0.004340527  VM
732	 3	 0.000015275	 0.184770911	 0.006091789  VM
752	 1	 0.000000803	 0.155315056	 0.004130072  VM
1372	 4	 0.000003706	 0.210360000	 0.005809325  FX
1518	 2	 0.000005694	 0.275526215	 0.007678105  VM
1521	 2	 0.000005630	 0.272430321	 0.007591832  VM
1320	 4	 0.000004494	 0.257640000	 0.007111316  FX
6747	 2	 0.000057341	 2.774541831	 0.077318319  VM
6748	 2	 0.000057384	 2.776581516	 0.077375159  VM
6746	 4	 0.000052594	 3.143655099	 0.086586042  FX
6749	 1	 0.000014381	 2.783334810	 0.074013249  VM
6745	 1	 0.000014843	 2.872680757	 0.076389099  VM
6750	 4	 0.000005345	 0.308720000	 0.008517951  FX
========================================================================
