<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
035_T106_C5_D253_VM3.txt	 1	 0.507356598220527	 1.887534	 0.013119	 682.278667
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
823	 2	 0.000002713	 0.131269893	 0.000098019  VM
1315	 1	 0.000000822	 0.159105962	 0.000113532  VM
26	 1	 0.000001023	 0.197961230	 0.000141258  VM
754	 3	 0.000012089	 0.146227169	 0.000128569  VM
1295	 3	 0.000012491	 0.151088320	 0.000132843  VM
737	 2	 0.000003280	 0.158723553	 0.000118519  VM
864	 2	 0.000002996	 0.144957978	 0.000108240  VM
814	 3	 0.000013669	 0.165345266	 0.000145378  VM
813	 4	 0.000022816	 0.138003046	 0.000145722  VM
1359	 4	 0.000004591	 0.263440000	 0.000194885  FX
28	 1	 0.000000931	 0.180199081	 0.000128584  VM
758	 3	 0.000013105	 0.158512883	 0.000139371  VM
827	 4	 0.000028480	 0.172260078	 0.000181896  VM
1299	 2	 0.000002994	 0.144882994	 0.000108184  VM
1290	 1	 0.000000792	 0.153291979	 0.000109384  VM
826	 4	 0.000022813	 0.137981916	 0.000145700  VM
734	 4	 0.000004189	 0.239340000	 0.000177096  FX
1348	 2	 0.000002754	 0.133261846	 0.000099506  VM
1345	 4	 0.000022013	 0.133142496	 0.000140590  VM
876	 2	 0.000003171	 0.153414946	 0.000114555  VM
36	 3	 0.000014448	 0.174758145	 0.000153654  VM
1629	 3	 0.000019299	 0.233442637	 0.000205252  VM
1313	 5	 0.000008641	 0.253220000	 0.000196362  FX
1346	 4	 0.000005318	 0.307100000	 0.000227112  FX
1549	 1	 0.000001585	 0.306836380	 0.000218948  VM
1624	 2	 0.000004812	 0.232811004	 0.000173839  VM
863	 3	 0.000011128	 0.134608886	 0.000118353  VM
1560	 1	 0.000001478	 0.286091222	 0.000204145  VM
38	 4	 0.000024888	 0.150529837	 0.000158950  VM
1408	 5	 0.000009085	 0.266560000	 0.000206685  FX
1615	 5	 0.000009927	 0.291810000	 0.000226222  FX
1499	 1	 0.000001535	 0.297052422	 0.000211966  VM
873	 4	 0.000021009	 0.127073484	 0.000134181  VM
757	 2	 0.000003171	 0.153424920	 0.000114562  VM
1296	 5	 0.000009398	 0.275950000	 0.000213950  FX
1596	 2	 0.000004520	 0.218724336	 0.000163321  VM
1304	 3	 0.000002588	 0.286530000	 0.000206825  FX
1611	 5	 0.000009698	 0.284930000	 0.000220899  FX
1410	 5	 0.000010384	 0.305530000	 0.000236839  FX
1298	 5	 0.000007669	 0.224060000	 0.000173799  FX
1626	 1	 0.000001178	 0.228020140	 0.000162707  VM
1547	 4	 0.000005550	 0.320980000	 0.000237358  FX
1425	 1	 0.000001577	 0.305193039	 0.000217775  VM
1610	 2	 0.000001505	 0.313210000	 0.000223254  FX
1546	 2	 0.000005903	 0.285629426	 0.000213279  VM
810	 1	 0.000000867	 0.167877395	 0.000119791  VM
1428	 2	 0.000005994	 0.290014691	 0.000216553  VM
877	 4	 0.000005573	 0.322380000	 0.000238391  FX
1516	 1	 0.000001371	 0.265397923	 0.000189379  VM
1491	 1	 0.000001527	 0.295521488	 0.000210874  VM
1616	 4	 0.000005497	 0.317810000	 0.000235018  FX
1423	 2	 0.000005794	 0.280362231	 0.000209346  VM
738	 4	 0.000022764	 0.137684085	 0.000145386  VM
1409	 5	 0.000008333	 0.243990000	 0.000189221  FX
1609	 3	 0.000018833	 0.227809374	 0.000200299  VM
860	 4	 0.000021593	 0.130604984	 0.000137910  VM
1514	 3	 0.000002813	 0.313590000	 0.000226317  FX
1415	 2	 0.000006916	 0.334620367	 0.000249860  VM
1496	 5	 0.000011044	 0.325320000	 0.000252152  FX
35	 1	 0.000000808	 0.156309475	 0.000111537  VM
1414	 2	 0.000007203	 0.348521616	 0.000260240  VM
1553	 3	 0.000002886	 0.322370000	 0.000232641  FX
1561	 4	 0.000005499	 0.317920000	 0.000235099  FX
1505	 2	 0.000006205	 0.300250640	 0.000224197  VM
25	 3	 0.000025394	 0.307169449	 0.000270076  VM
1352	 4	 0.000005541	 0.320470000	 0.000236981  FX
1500	 3	 0.000002638	 0.292590000	 0.000211190  FX
1360	 5	 0.000008072	 0.236160000	 0.000183162  FX
1395	 1	 0.000002170	 0.419970565	 0.000299676  VM
1497	 1	 0.000001851	 0.358178795	 0.000255584  VM
13571	 2	 0.000379067	 18.341679744	 0.013695694  VM
13584	 2	 0.000378325	 18.305747948	 0.013668863  VM
13569	 1	 0.000096782	 18.730807652	 0.013365651  VM
13583	 5	 0.000643739	 19.306125052	 0.014938997  FX
13572	 2	 0.000379352	 18.355444610	 0.013705972  VM
13592	 2	 0.000378491	 18.313801081	 0.013674877  VM
13579	 5	 0.000643905	 19.311105052	 0.014942850  FX
13596	 1	 0.000094932	 18.372748678	 0.013110152  VM
13576	 4	 0.000336578	 20.182655052	 0.014898191  FX
13587	 4	 0.000336915	 20.202875052	 0.014913116  FX
13585	 5	 0.000643260	 19.291765052	 0.014927886  FX
13586	 1	 0.000095359	 18.455403613	 0.013169132  VM
13601	 1	 0.000094918	 18.369984620	 0.013108180  VM
13600	 5	 0.000638655	 19.153605052	 0.014820981  FX
13589	 4	 0.000337483	 20.236945052	 0.014938265  FX
13599	 4	 0.000332978	 19.966655052	 0.014738751  FX
13590	 4	 0.000336932	 20.203885052	 0.014913862  FX
13598	 5	 0.000638933	 19.161965052	 0.014827450  FX
13575	 4	 0.000340282	 20.404865052	 0.015062214  FX
13588	 5	 0.000643967	 19.312975052	 0.014944297  FX
13570	 1	 0.000096315	 18.640340872	 0.013301097  VM
13595	 2	 0.000377501	 18.265869763	 0.013639086  VM
13597	 2	 0.000377771	 18.278927482	 0.013648837  VM
13573	 2	 0.000379691	 18.371845620	 0.013718218  VM
13594	 4	 0.000332973	 19.966325052	 0.014738508  FX
13591	 5	 0.000643759	 19.306735052	 0.014939469  FX
13578	 2	 0.000378429	 18.310773407	 0.013672616  VM
13580	 5	 0.000644329	 19.323845052	 0.014952708  FX
13567	 1	 0.000097094	 18.791140369	 0.013408702  VM
13577	 2	 0.000378404	 18.309572235	 0.013671719  VM
13568	 2	 0.000381264	 18.447956526	 0.013775050  VM
13582	 2	 0.000378746	 18.326131912	 0.013684084  VM
13574	 1	 0.000095749	 18.530939730	 0.013223032  VM
13581	 1	 0.000095327	 18.449204373	 0.013164708  VM
13593	 1	 0.000094998	 18.385511259	 0.013119259  VM
13602	 4	 0.000034086	 2.033130000	 0.001501176  FX
========================================================================
