<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
040_T121_C5_D340_VM3.txt	 1	 0.012060465756134	 480.466374	 0.001546	 486.576898
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
740	 5	 0.000000080	 0.003767587	 0.000001660  VM
34	 5	 0.000000080	 0.003779299	 0.000001665  VM
752	 5	 0.000000080	 0.003755169	 0.000001654  VM
731	 5	 0.000000085	 0.003992558	 0.000001759  VM
30	 5	 0.000000083	 0.003922998	 0.000001728  VM
739	 5	 0.000000091	 0.004296819	 0.000001893  VM
35	 5	 0.000000084	 0.003954529	 0.000001742  VM
734	 5	 0.000000086	 0.004058097	 0.000001788  VM
757	 5	 0.000000079	 0.003704165	 0.000001632  VM
732	 5	 0.000000080	 0.003783083	 0.000001666  VM
760	 5	 0.000000084	 0.003932182	 0.000001732  VM
735	 5	 0.000000072	 0.003407822	 0.000001501  VM
27	 5	 0.000000085	 0.004009983	 0.000001766  VM
758	 5	 0.000000082	 0.003877858	 0.000001708  VM
753	 5	 0.000000083	 0.003928591	 0.000001731  VM
26	 1	 0.000002787	 1.241900000	 0.000000000  FX
23	 1	 0.000002228	 0.973600000	 0.000000000  FX
809	 1	 0.000003197	 1.438600000	 0.000000000  FX
24	 1	 0.000001284	 0.520550000	 0.000000000  FX
2	 1	 0.000001979	 0.853960000	 0.000000000  FX
756	 5	 0.000000075	 0.003536976	 0.000001558  VM
38	 5	 0.000000082	 0.003863000	 0.000001702  VM
738	 5	 0.000000089	 0.004176293	 0.000001840  VM
36	 5	 0.000000081	 0.003806929	 0.000001677  VM
25	 1	 0.000002439	 1.074550000	 0.000000000  FX
816	 1	 0.000002150	 0.936030000	 0.000000000  FX
33	 5	 0.000000075	 0.003543154	 0.000001561  VM
814	 1	 0.000002743	 1.220780000	 0.000000000  FX
803	 1	 0.000001739	 0.738510000	 0.000000000  FX
28	 5	 0.000000084	 0.003949431	 0.000001740  VM
9	 5	 0.000000078	 0.003684058	 0.000001623  VM
817	 1	 0.000001021	 0.394160000	 0.000000000  FX
37	 5	 0.000000101	 0.004758796	 0.000002096  VM
759	 5	 0.000000077	 0.003627597	 0.000001598  VM
868	 5	 0.000000193	 0.009104251	 0.000004010  VM
856	 5	 0.000000219	 0.010298609	 0.000004537  VM
806	 1	 0.000002636	 1.169160000	 0.000000000  FX
751	 5	 0.000000085	 0.003996745	 0.000001761  VM
810	 1	 0.000002418	 1.064700000	 0.000000000  FX
39	 5	 0.000000083	 0.003889770	 0.000001713  VM
736	 5	 0.000000079	 0.003715135	 0.000001637  VM
811	 1	 0.000002534	 1.120500000	 0.000000000  FX
737	 5	 0.000000079	 0.003732411	 0.000001644  VM
808	 1	 0.000002384	 1.048180000	 0.000000000  FX
867	 5	 0.000000198	 0.009306967	 0.000004100  VM
858	 5	 0.000000219	 0.010326346	 0.000004549  VM
864	 5	 0.000000226	 0.010644422	 0.000004689  VM
862	 5	 0.000000219	 0.010300534	 0.000004537  VM
29	 5	 0.000000081	 0.003802362	 0.000001675  VM
733	 5	 0.000000082	 0.003836949	 0.000001690  VM
812	 1	 0.000002730	 1.214210000	 0.000000000  FX
819	 5	 0.000000206	 0.009705948	 0.000004276  VM
813	 1	 0.000002833	 1.263940000	 0.000000000  FX
855	 5	 0.000000211	 0.009922840	 0.000004371  VM
807	 1	 0.000002381	 1.046780000	 0.000000000  FX
754	 5	 0.000000123	 0.005781968	 0.000002547  VM
871	 5	 0.000000221	 0.010415792	 0.000004588  VM
861	 1	 0.000001330	 0.542220000	 0.000000000  FX
1	 5	 0.000000164	 0.007721048	 0.000003401  VM
802	 1	 0.000001710	 0.724850000	 0.000000000  FX
870	 5	 0.000000213	 0.010039232	 0.000004422  VM
853	 5	 0.000000210	 0.009876266	 0.000004351  VM
852	 1	 0.000001371	 0.562020000	 0.000000000  FX
854	 1	 0.000001418	 0.584740000	 0.000000000  FX
820	 1	 0.000002087	 0.905690000	 0.000000000  FX
755	 5	 0.000000080	 0.003762196	 0.000001657  VM
10	 5	 0.000000077	 0.003631491	 0.000001600  VM
805	 1	 0.000001926	 0.828310000	 0.000000000  FX
866	 5	 0.000000209	 0.009827032	 0.000004329  VM
869	 1	 0.000001383	 0.568040000	 0.000000000  FX
818	 5	 0.000000213	 0.010016495	 0.000004412  VM
815	 1	 0.000002404	 1.058070000	 0.000000000  FX
40	 5	 0.000000077	 0.003644206	 0.000001605  VM
865	 5	 0.000000233	 0.010979763	 0.000004837  VM
860	 1	 0.000001370	 0.561610000	 0.000000000  FX
821	 1	 0.000002687	 1.193730000	 0.000000000  FX
859	 1	 0.000001368	 0.560580000	 0.000000000  FX
804	 1	 0.000001873	 0.803180000	 0.000000000  FX
863	 1	 0.000001331	 0.543070000	 0.000000000  FX
857	 5	 0.000000254	 0.011946541	 0.000005263  VM
3915	 5	 0.000017987	 0.846449367	 0.000372865  VM
3920	 5	 0.000017983	 0.846247483	 0.000372776  VM
3928	 5	 0.000017991	 0.846630119	 0.000372945  VM
3932	 1	 0.000112733	 54.015736609	 0.000000000  FX
3922	 5	 0.000017984	 0.846285654	 0.000372793  VM
3909	 5	 0.000017992	 0.846671100	 0.000372963  VM
3916	 1	 0.000112618	 53.960746609	 0.000000000  FX
3898	 1	 0.000099731	 47.774716609	 0.000000000  FX
3919	 5	 0.000017980	 0.846123337	 0.000372722  VM
3929	 5	 0.000017990	 0.846595017	 0.000372929  VM
3908	 1	 0.000116472	 55.810306609	 0.000000000  FX
3926	 5	 0.000017982	 0.846201407	 0.000372756  VM
3925	 1	 0.000112349	 53.831316609	 0.000000000  FX
3901	 5	 0.000017985	 0.846340453	 0.000372817  VM
3927	 5	 0.000017985	 0.846336682	 0.000372816  VM
3910	 5	 0.000017984	 0.846304634	 0.000372802  VM
3918	 1	 0.000112766	 54.031576609	 0.000000000  FX
3917	 5	 0.000017991	 0.846640105	 0.000372949  VM
3913	 5	 0.000017985	 0.846339867	 0.000372817  VM
3930	 5	 0.000017981	 0.846150757	 0.000372734  VM
3936	 5	 0.000017984	 0.846283320	 0.000372792  VM
3912	 5	 0.000017988	 0.846508708	 0.000372891  VM
3900	 5	 0.000017999	 0.847003284	 0.000373109  VM
3921	 5	 0.000017983	 0.846238628	 0.000372772  VM
3903	 5	 0.000017989	 0.846536815	 0.000372904  VM
3906	 5	 0.000017989	 0.846546211	 0.000372908  VM
3902	 5	 0.000017988	 0.846505695	 0.000372890  VM
3934	 5	 0.000017981	 0.846153389	 0.000372735  VM
3935	 5	 0.000017979	 0.846056925	 0.000372692  VM
3914	 1	 0.000111664	 53.502696609	 0.000000000  FX
3911	 5	 0.000017988	 0.846478816	 0.000372878  VM
3933	 5	 0.000017984	 0.846302992	 0.000372801  VM
3907	 5	 0.000017989	 0.846522209	 0.000372897  VM
3924	 1	 0.000112082	 53.703186609	 0.000000000  FX
3923	 5	 0.000017985	 0.846339961	 0.000372817  VM
3905	 5	 0.000017982	 0.846224705	 0.000372766  VM
3937	 5	 0.000017982	 0.846207693	 0.000372759  VM
3904	 5	 0.000017995	 0.846812779	 0.000373025  VM
3899	 5	 0.000018002	 0.847154899	 0.000373176  VM
3931	 5	 0.000017981	 0.846180125	 0.000372747  VM
3938	 1	 0.000012308	 5.811680000	 0.000000000  FX
========================================================================
040_T121_C5_D340_VM3.txt	 2	 0.011700627994970	 461.771802	 0.001636	 537.044770
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
39	 5	 0.000000083	 0.003889770	 0.000001713  VM
28	 5	 0.000000084	 0.003949431	 0.000001740  VM
760	 5	 0.000000084	 0.003932182	 0.000001732  VM
26	 5	 0.000000086	 0.004052486	 0.000001785  VM
35	 5	 0.000000084	 0.003954529	 0.000001742  VM
23	 5	 0.000000080	 0.003743620	 0.000001649  VM
24	 1	 0.000001284	 0.520550000	 0.000000000  FX
9	 5	 0.000000078	 0.003684058	 0.000001623  VM
40	 5	 0.000000077	 0.003644206	 0.000001605  VM
2	 5	 0.000000080	 0.003749455	 0.000001652  VM
736	 5	 0.000000079	 0.003715135	 0.000001637  VM
34	 5	 0.000000080	 0.003779299	 0.000001665  VM
739	 5	 0.000000091	 0.004296819	 0.000001893  VM
737	 5	 0.000000079	 0.003732411	 0.000001644  VM
