<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
002_T7_C5_D14_VM3.txt	 1	 0.005449129796445	 0.083609	 0.000014	 3.420050
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1415	 5	 0.000000069	 0.003248233	 0.000589904  VM
1616	 5	 0.000000144	 0.006756878	 0.001227102  VM
1295	 5	 0.000000157	 0.007403735	 0.001344576  VM
1496	 5	 0.000000268	 0.012596091	 0.002287548  VM
6704	 2	 0.000006201	 1.440157659	 0.000000000  FX
6705	 2	 0.000005523	 1.277477659	 0.000000000  FX
6706	 1	 0.000001601	 0.672410000	 0.000000000  FX
========================================================================
002_T7_C5_D14_VM3.txt	 2	 0.011768735426934	 0.072750	 0.000008	 1.882901
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1415	 5	 0.000000069	 0.003248233	 0.000589904  VM
1616	 1	 0.000001326	 0.540620000	 0.000000000  FX
1295	 5	 0.000000157	 0.007403735	 0.001344576  VM
1496	 5	 0.000000268	 0.012596091	 0.002287548  VM
6705	 2	 0.000005523	 1.277477659	 0.000000000  FX
6704	 5	 0.000000679	 0.031956973	 0.005803634  VM
6706	 5	 0.000000204	 0.009598007	 0.001743073  VM
========================================================================
002_T7_C5_D14_VM3.txt	 3	 0.005965100933624	 0.075256	 0.000014	 3.053441
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1415	 5	 0.000000069	 0.003248233	 0.000589904  VM
1616	 2	 0.000001462	 0.302960000	 0.000000000  FX
1295	 5	 0.000000157	 0.007403735	 0.001344576  VM
1496	 5	 0.000000268	 0.012596091	 0.002287548  VM
6705	 2	 0.000005523	 1.277477659	 0.000000000  FX
6704	 2	 0.000006201	 1.440157659	 0.000000000  FX
6706	 5	 0.000000204	 0.009598007	 0.001743073  VM
========================================================================
002_T7_C5_D14_VM3.txt	 4	 0.007192202484194	 0.074821	 0.000013	 2.757238
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1415	 5	 0.000000069	 0.003248233	 0.000589904  VM
1616	 5	 0.000000144	 0.006756878	 0.001227102  VM
1295	 5	 0.000000157	 0.007403735	 0.001344576  VM
1496	 5	 0.000000268	 0.012596091	 0.002287548  VM
6704	 2	 0.000006201	 1.440157659	 0.000000000  FX
6705	 2	 0.000005523	 1.277477659	 0.000000000  FX
6706	 5	 0.000000204	 0.009598007	 0.001743073  VM
========================================================================
002_T7_C5_D14_VM3.txt	 5	 0.007192202484194	 0.073828	 0.000013	 2.757238
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1295	 5	 0.000000157	 0.007403735	 0.001344576  VM
1415	 5	 0.000000069	 0.003248233	 0.000589904  VM
1496	 5	 0.000000268	 0.012596091	 0.002287548  VM
1616	 5	 0.000000144	 0.006756878	 0.001227102  VM
6705	 2	 0.000005523	 1.277477659	 0.000000000  FX
6704	 2	 0.000006201	 1.440157659	 0.000000000  FX
6706	 5	 0.000000204	 0.009598007	 0.001743073  VM
========================================================================
002_T7_C5_D14_VM3.txt	 6	 0.005449129796445	 0.075504	 0.000014	 3.420050
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1295	 5	 0.000000157	 0.007403735	 0.001344576  VM
1415	 5	 0.000000069	 0.003248233	 0.000589904  VM
1496	 5	 0.000000268	 0.012596091	 0.002287548  VM
1616	 5	 0.000000144	 0.006756878	 0.001227102  VM
6704	 2	 0.000006201	 1.440157659	 0.000000000  FX
6705	 2	 0.000005523	 1.277477659	 0.000000000  FX
6706	 1	 0.000001601	 0.672410000	 0.000000000  FX
========================================================================
002_T7_C5_D14_VM3.txt	 7	 0.005449129796445	 0.075833	 0.000014	 3.420050
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1415	 5	 0.000000069	 0.003248233	 0.000589904  VM
1616	 5	 0.000000144	 0.006756878	 0.001227102  VM
1295	 5	 0.000000157	 0.007403735	 0.001344576  VM
1496	 5	 0.000000268	 0.012596091	 0.002287548  VM
6705	 2	 0.000005523	 1.277477659	 0.000000000  FX
6704	 2	 0.000006201	 1.440157659	 0.000000000  FX
6706	 1	 0.000001601	 0.672410000	 0.000000000  FX
========================================================================
002_T7_C5_D14_VM3.txt	 8	 0.005449129796445	 0.076459	 0.000014	 3.420050
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1295	 5	 0.000000157	 0.007403735	 0.001344576  VM
1496	 5	 0.000000268	 0.012596091	 0.002287548  VM
1415	 5	 0.000000069	 0.003248233	 0.000589904  VM
1616	 5	 0.000000144	 0.006756878	 0.001227102  VM
6705	 2	 0.000005523	 1.277477659	 0.000000000  FX
6704	 2	 0.000006201	 1.440157659	 0.000000000  FX
6706	 1	 0.000001601	 0.672410000	 0.000000000  FX
========================================================================
002_T7_C5_D14_VM3.txt	 9	 0.004904654478499	 0.076135	 0.000015	 3.294202
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
