
Max Financial Cost: 0.000608

Max Runtime:        36.306125

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.000088           0.000093

Tempo Melhor:             16.425069           17.127579

Custo Normalizado Melhor: 0.298668           0.312317

Custo Normalizado Médio:  0.298668           0.332263

Tempo CPU Médio:          1.247121 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
732           1            0.000001010        0.195384221                0.003521541             VM
813           1            0.000000906        0.175378817                0.003160971             VM
863           1            0.000000738        0.142834397                0.002574401             VM
1521           1            0.000001412        0.273211548                0.004924276             VM
752           1            0.000000803        0.155315056                0.002799348             VM
1372          3           0.000002230          0.243600000                0.005189863             FX
1320          3           0.000002302          0.252200000                0.005367274             FX
1317           1            0.000000687        0.132953058                0.002396303             VM
1573           1            0.000001159        0.224275256                0.004042264             VM
1518           1            0.000001428        0.276301988                0.004979977             VM
6749           1            0.000014381        2.783334810                0.050165918             VM
6747           1            0.000014412        2.789242734                0.050272401             VM
6748           1            0.000014423        2.791339678                0.050310195             VM
6746           1            0.000014434        2.793546215                0.050349965             VM
6745           1            0.000014843        2.872680757                0.051776261             VM
6750          3           0.000002896          0.323470000                0.006837520             FX


================================================Flexe======================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
813           2            0.000003022        0.146228375                0.004500694             VM
863          2           0.000002052          0.444480000                0.007809862             FX
1521           1            0.000001412        0.273211548                0.004924276             VM
1518          2           0.000001875          0.401930000                0.007077981             FX
732           1            0.000001010        0.195384221                0.003521541             VM
752           2            0.000002658        0.128597743                0.003958049             VM
1372          2           0.000001548          0.323560000                0.005729977             FX
1320          2           0.000001713          0.363090000                0.006409913             FX
1317           1            0.000000687        0.132953058                0.002396303             VM
1573          3           0.000002511          0.277360000                0.005886306             FX
6748           1            0.000014423        2.791339678                0.050310195             VM
6746           1            0.000014434        2.793546215                0.050349965             VM
6749           1            0.000014381        2.783334810                0.050165918             VM
6745           1            0.000014843        2.872680757                0.051776261             VM
6747           1            0.000014412        2.789242734                0.050272401             VM
6750          2           0.000001911          0.410640000                0.007227797             FX


============================================================================================================
