<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
030_T91_C5_D209_VM3.txt	 1	 0.516137869307655	 1.109438	 0.009588	 470.804784
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
862	 2	 0.000002274	 0.110031492	 0.000120729  VM
1291	 2	 0.000002516	 0.121723017	 0.000133558  VM
1365	 4	 0.000017916	 0.108360922	 0.000167636  VM
756	 2	 0.000002792	 0.135099836	 0.000148235  VM
815	 1	 0.000000761	 0.147321746	 0.000154545  VM
1319	 1	 0.000000696	 0.134778105	 0.000141387  VM
869	 2	 0.000002392	 0.115724194	 0.000126976  VM
9	 1	 0.000000851	 0.164759393	 0.000172838  VM
1349	 4	 0.000018728	 0.113273767	 0.000175236  VM
1324	 5	 0.000007585	 0.221560000	 0.000252448  FX
812	 3	 0.000009858	 0.119247274	 0.000153830  VM
734	 1	 0.000000829	 0.160383086	 0.000168247  VM
819	 5	 0.000007696	 0.224880000	 0.000256222  FX
1327	 1	 0.000000621	 0.120179990	 0.000126073  VM
736	 2	 0.000002545	 0.123121991	 0.000135093  VM
1375	 1	 0.000000945	 0.182867727	 0.000191834  VM
1385	 5	 0.000007685	 0.224550000	 0.000255847  FX
1342	 2	 0.000002359	 0.114167320	 0.000125267  VM
1315	 4	 0.000019168	 0.115938503	 0.000179358  VM
1338	 1	 0.000000699	 0.135249016	 0.000141881  VM
1587	 1	 0.000001095	 0.211944605	 0.000222337  VM
1492	 1	 0.000001361	 0.263402542	 0.000276318  VM
1390	 5	 0.000007782	 0.227450000	 0.000259143  FX
1	 3	 0.000018218	 0.220366854	 0.000284275  VM
1566	 2	 0.000005288	 0.255847021	 0.000280722  VM
1634	 2	 0.000004286	 0.207360774	 0.000227521  VM
1353	 3	 0.000009246	 0.111843833	 0.000144279  VM
1573	 3	 0.000016908	 0.204519964	 0.000263832  VM
1386	 4	 0.000003487	 0.197190000	 0.000214531  FX
1606	 4	 0.000004442	 0.254540000	 0.000276744  FX
1591	 3	 0.000002456	 0.270670000	 0.000287228  FX
1554	 1	 0.000001376	 0.266264019	 0.000279320  VM
38	 3	 0.000010150	 0.122776051	 0.000158382  VM
865	 2	 0.000002665	 0.128971879	 0.000141511  VM
1576	 4	 0.000004489	 0.257360000	 0.000279803  FX
1292	 1	 0.000000882	 0.170643242	 0.000179011  VM
1507	 1	 0.000001388	 0.268534528	 0.000281702  VM
1493	 2	 0.000005445	 0.263486338	 0.000289104  VM
1520	 5	 0.000009350	 0.274510000	 0.000312632  FX
1638	 1	 0.000001017	 0.196811538	 0.000206462  VM
28	 3	 0.000009937	 0.120200640	 0.000155060  VM
1433	 5	 0.000009683	 0.284490000	 0.000323975  FX
1550	 1	 0.000001400	 0.270972465	 0.000284259  VM
1528	 1	 0.000001396	 0.270232484	 0.000283483  VM
1516	 1	 0.000001369	 0.264924206	 0.000277914  VM
1306	 2	 0.000002673	 0.129353726	 0.000141930  VM
1401	 4	 0.000004475	 0.256520000	 0.000278892  FX
1372	 2	 0.000001438	 0.297050000	 0.000311313  FX
1602	 1	 0.000001086	 0.210171554	 0.000220477  VM
1539	 1	 0.000001324	 0.256164943	 0.000268726  VM
1429	 5	 0.000009348	 0.274440000	 0.000312552  FX
1405	 5	 0.000007565	 0.220940000	 0.000251744  FX
1339	 3	 0.000009418	 0.113917292	 0.000146954  VM
1586	 1	 0.000001111	 0.214987840	 0.000225529  VM
1630	 3	 0.000017219	 0.208276619	 0.000268678  VM
754	 3	 0.000009733	 0.117731014	 0.000151874  VM
1437	 3	 0.000002610	 0.289150000	 0.000306796  FX
1525	 3	 0.000021798	 0.263671189	 0.000340138  VM
1543	 3	 0.000002899	 0.323850000	 0.000343540  FX
1540	 1	 0.000001724	 0.333721886	 0.000350086  VM
7954	 4	 0.000270310	 16.206586681	 0.017581329  FX
7959	 2	 0.000303793	 14.699405786	 0.016128559  VM
7951	 2	 0.000304003	 14.709570004	 0.016139712  VM
7968	 2	 0.000303073	 14.664592100	 0.016090361  VM
7961	 5	 0.000516614	 15.492396681	 0.017609385  FX
7963	 2	 0.000303665	 14.693240518	 0.016121795  VM
7947	 1	 0.000077067	 14.915196050	 0.015646544  VM
7969	 1	 0.000076148	 14.737390022	 0.015460019  VM
7956	 5	 0.000516314	 15.483396681	 0.017599155  FX
7973	 1	 0.000076122	 14.732395844	 0.015454780  VM
7955	 2	 0.000303720	 14.695904786	 0.016124718  VM
7974	 2	 0.000303278	 14.674511235	 0.016101244  VM
7946	 1	 0.000077184	 14.937827080	 0.015670284  VM
7945	 5	 0.000515077	 15.446286681	 0.017556976  FX
7950	 2	 0.000303963	 14.707655281	 0.016137611  VM
7952	 2	 0.000303609	 14.690543668	 0.016118836  VM
7960	 4	 0.000270097	 16.193766681	 0.017567422  FX
7966	 1	 0.000076099	 14.727886049	 0.015450049  VM
7967	 5	 0.000513223	 15.390666681	 0.017493758  FX
7971	 5	 0.000513455	 15.397606681	 0.017501646  FX
7962	 4	 0.000269582	 16.162916681	 0.017533957  FX
7953	 1	 0.000076334	 14.773360897	 0.015497754  VM
