
Max Financial Cost: 0.004444

Max Runtime:        264.718949

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.000697           0.001905

Tempo Melhor:             123.581885           124.199410

Custo Normalizado Melhor: 0.451342           0.467149

Custo Normalizado Médio:  0.451342           0.471525

Tempo CPU Médio:          16.063282 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
30           2            0.000003100        0.150001641                0.000573189             VM
1333           1            0.000000696        0.134784378                0.000491537             VM
1342           2            0.000003325        0.160901813                0.000614841             VM
1384           2            0.000002485        0.120238594                0.000459458             VM
756           2            0.000002678        0.129581029                0.000495157             VM
1351           1            0.000000662        0.128068263                0.000467045             VM
1368           2            0.000002498        0.120883685                0.000461923             VM
40           2            0.000002785        0.134738211                0.000514864             VM
38           2            0.000002657        0.128538347                0.000491173             VM
1636           1            0.000001077        0.208360927                0.000759859             VM
752           2            0.000002676        0.129488968                0.000494805             VM
1424          4           0.000003604          0.204210000                0.000773390             FX
1543           1            0.000001317        0.254834441                0.000929341             VM
824           2            0.000003026        0.146412158                0.000559472             VM
1631           1            0.000001014        0.196210647                0.000715549             VM
732           2            0.000002579        0.124764260                0.000476751             VM
1613           1            0.000001105        0.213847284                0.000779867             VM
1625           1            0.000000769        0.148769346                0.000542538             VM
736           2            0.000002836        0.137225519                0.000524368             VM
1569           1            0.000001290        0.249754599                0.000910815             VM
1534           1            0.000001288        0.249245606                0.000908959             VM
874           2            0.000003232        0.156367336                0.000597513             VM
1621           1            0.000000993        0.192147604                0.000700732             VM
1585           1            0.000001037        0.200730894                0.000732034             VM
1552           1            0.000001282        0.248172447                0.000905045             VM
1435          5           0.000007318          0.213540000                0.000848661             FX
1430          5           0.000007369          0.215070000                0.000854726             FX
28           2            0.000005496        0.265937228                0.001016204             VM
1420          5           0.000010407          0.306210000                0.001215979             FX
1412          4           0.000003647          0.206820000                0.000783246             FX
7005           1            0.000040342        7.807650915                0.028473258             VM
7011           1            0.000040248        7.789477785                0.028406984             VM
7007           1            0.000040355        7.810171413                0.028482450             VM
7014           1            0.000040247        7.789222694                0.028406053             VM
7001           1            0.000040838        7.903659778                0.028823387             VM
7004           1            0.000040359        7.810849314                0.028484922             VM
7002           1            0.000040673        7.871589304                0.028706431             VM
7006           1            0.000040383        7.815489254                0.028501843             VM
7013           1            0.000040253        7.790486484                0.028410662             VM
7008           1            0.000040374        7.813903474                0.028496060             VM
7012           1            0.000040113        7.763314780                0.028311571             VM
7000           1            0.000041171        7.968046802                0.029058196             VM
7003           1            0.000040496        7.837491900                0.028582083             VM
7010           1            0.000040270        7.793724376                0.028422470             VM
7009           1            0.000040274        7.794481493                0.028425231             VM
7015          3           0.000006421          0.746470000                0.002751097             FX


================================================Flexe======================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
756           3            0.000009707        0.117416722                0.000530580             VM
1333           4            0.000020551        0.124301700                0.000677284             VM
874           4            0.000020510        0.124052228                0.000675925             VM
736           2            0.000002836        0.137225519                0.000524368             VM
752           1            0.000000767        0.148428104                0.000541294             VM
30           1            0.000000891        0.172443996                0.000628876             VM
732           4            0.000019023        0.115058495                0.000626921             VM
1613           3            0.000017599        0.212872771                0.000961924             VM
824          4           0.000004314          0.246830000                0.000934333             FX
1368           4            0.000018658        0.112852125                0.000614899             VM
1351          5           0.000008540          0.250190000                0.000993931             FX
1631           1            0.000001014        0.196210647                0.000715549             VM
1435          4           0.000003962          0.225690000                0.000854503             FX
38           4            0.000020369        0.123200808                0.000671286             VM
1552           1            0.000001282        0.248172447                0.000905045             VM
1384           2            0.000002485        0.120238594                0.000459458             VM
1424          3           0.000001983          0.213920000                0.000790002             FX
1342           3            0.000011505        0.139168479                0.000628871             VM
1543           2            0.000005248        0.253949606                0.000970396             VM
1625           2            0.000003064        0.148245120                0.000566477             VM
1621           1            0.000000993        0.192147604                0.000700732             VM
1636          3           0.000002431          0.267670000                0.000987935             FX
1585           1            0.000001037        0.200730894                0.000732034             VM
28           2            0.000005496        0.265937228                0.001016204             VM
1412          3           0.000002084          0.226060000                0.000834707             FX
1569           3            0.000020548        0.248551376                0.001123147             VM
40           1            0.000000797        0.154178154                0.000562263             VM
1534          3           0.000002682          0.297820000                0.001098961             FX
1430           1            0.000001543        0.298534330                0.001088707             VM
1420          4           0.000006387          0.371210000                0.001404018             FX
7006           2            0.000160566        7.769206573                0.029687816             VM
7000           1            0.000041171        7.968046802                0.029058196             VM
7014           1            0.000040247        7.789222694                0.028406053             VM
7005           1            0.000040342        7.807650915                0.028473258             VM
7004           2            0.000160488        7.765413937                0.029673323             VM
7012           2            0.000159964        7.740084756                0.029576535             VM
7001           1            0.000040838        7.903659778                0.028823387             VM
7010           2            0.000160370        7.759730654                0.029651606             VM
7002           1            0.000040673        7.871589304                0.028706431             VM
7003           1            0.000040496        7.837491900                0.028582083             VM
7009           1            0.000040274        7.794481493                0.028425231             VM
7008           2            0.000160543        7.768062366                0.029683443             VM
7011          5           0.000273693          8.204787913                0.032523676             FX
7007           2            0.000160464        7.764265616                0.029668935             VM
7013           2            0.000160292        7.755938356                0.029637115             VM
7015          3           0.000006421          0.746470000                0.002751097             FX


============================================================================================================
