<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D105_VM3.txt	 1	 0.436373179449655	 0.123190	 0.000860	 154.684194
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
733	 1	 0.000000615	 0.119085017	 0.000330486  VM
1372	 1	 0.000000777	 0.150418457	 0.000417443  VM
1298	 4	 0.000003833	 0.217970000	 0.000922482  FX
1531	 1	 0.000001317	 0.254835840	 0.000707223  VM
1327	 3	 0.000002169	 0.236310000	 0.000767069  FX
26	 2	 0.000002409	 0.116561783	 0.000535468  VM
811	 1	 0.000000700	 0.135472085	 0.000375964  VM
1638	 2	 0.000004167	 0.201633550	 0.000926275  VM
1528	 3	 0.000002715	 0.301750000	 0.000972990  FX
1329	 1	 0.000001116	 0.439490000	 0.001084131  FX
9	 2	 0.000003006	 0.145429048	 0.000668080  VM
1356	 3	 0.000002467	 0.272060000	 0.000879564  FX
1430	 4	 0.000004487	 0.257200000	 0.001084285  FX
861	 1	 0.000000689	 0.133264264	 0.000369836  VM
36	 1	 0.000000842	 0.163028788	 0.000452439  VM
1315	 3	 0.000002524	 0.278850000	 0.000900930  FX
1573	 3	 0.000002756	 0.306660000	 0.000988441  FX
753	 1	 0.000000685	 0.132595880	 0.000367982  VM
1437	 1	 0.000001652	 0.319647661	 0.000887090  VM
1631	 1	 0.000001083	 0.209612926	 0.000581720  VM
1499	 2	 0.000001586	 0.332680000	 0.000907677  FX
1	 3	 0.000003072	 0.344620000	 0.001107891  FX
1516	 2	 0.000001739	 0.369450000	 0.001005406  FX
1393	 4	 0.000005028	 0.289690000	 0.001218290  FX
1577	 1	 0.000001172	 0.466790000	 0.001150017  FX
1376	 1	 0.000001757	 0.340088355	 0.000943817  VM
1330	 1	 0.000000881	 0.170584418	 0.000473408  VM
1557	 2	 0.000001608	 0.337860000	 0.000921445  FX
1594	 2	 0.000001406	 0.289440000	 0.000792752  FX
1530	 3	 0.000002826	 0.315150000	 0.001015157  FX
12064	 1	 0.000027941	 13.315413886	 0.032158884  FX
12055	 2	 0.000044741	 10.689833886	 0.028435349  FX
12052	 1	 0.000038741	 7.497788551	 0.020807947  VM
12066	 1	 0.000038242	 7.401169002	 0.020539807  VM
12059	 2	 0.000044255	 10.573273886	 0.028125551  FX
12062	 2	 0.000041871	 10.001033886	 0.026604628  FX
12058	 3	 0.000074339	 8.896693886	 0.028018910  FX
12054	 2	 0.000044743	 10.690183886	 0.028436279  FX
12065	 4	 0.000135724	 8.131403886	 0.033561364  FX
12061	 2	 0.000042818	 10.228223886	 0.027208463  FX
12053	 1	 0.000038948	 7.537892079	 0.020919242  VM
12063	 1	 0.000027571	 13.138003886	 0.031730723  FX
12060	 3	 0.000074340	 8.896733886	 0.028019036  FX
12056	 3	 0.000074103	 8.868313886	 0.027929606  FX
12057	 2	 0.000043447	 10.379213886	 0.027609770  FX
12067	 3	 0.000006790	 0.790790000	 0.002511865  FX
========================================================================
