<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
035_T106_C5_D253_VM3.txt	 1	 0.159477819901734	 1197.859711	 0.002908	 1119.080420
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
757           1            0.000000857        0.165936687                0.000040958             VM
758           1            0.000001024        0.198173215                0.000048915             VM
1304           1            0.000001119        0.216597462                0.000053463             VM
1296           1            0.000001237        0.239448685                0.000059103             VM
863           1            0.000000791        0.152997243                0.000037764             VM
1516           1            0.000001371        0.265397923                0.000065508             VM
737           1            0.000000994        0.192456060                0.000047504             VM
873           1            0.000000936        0.181076270                0.000044695             VM
826           1            0.000000804        0.155677648                0.000038426             VM
1428           1            0.000001503        0.290838821                0.000071788             VM
876           1            0.000000874        0.169197977                0.000041763             VM
864           1            0.000000795        0.153915309                0.000037991             VM
28           1            0.000000931        0.180199081                0.000044478             VM
1348           1            0.000000736        0.142484325                0.000035169             VM
1546           1            0.000001480        0.286436515                0.000070701             VM
1315           1            0.000000822        0.159105962                0.000039272             VM
823           1            0.000000713        0.137926637                0.000034044             VM
36           1            0.000001011        0.195685288                0.000048301             VM
1360          1           0.000001954          0.841810000                0.000110477             FX
860           1            0.000000892        0.172631792                0.000042611             VM
1611           1            0.000001232        0.238454597                0.000058858             VM
1408           1            0.000001738        0.336459038                0.000083048             VM
38           1            0.000001052        0.203515149                0.000050233             VM
877           1            0.000001020        0.197398257                0.000048724             VM
1409           1            0.000001831        0.354453932                0.000087490             VM
1547           1            0.000001724        0.333717712                0.000082371             VM
1298           1            0.000000959        0.185552877                0.000045800             VM
810           1            0.000000867        0.167877395                0.000041437             VM
1313           1            0.000001137        0.219958407                0.000054292             VM
1629           1            0.000001211        0.234452910                0.000057870             VM
1491           1            0.000001527        0.295521488                0.000072943             VM
1615           1            0.000001114        0.215681588                0.000053237             VM
734           1            0.000000971        0.187859248                0.000046369             VM
1500           1            0.000001444        0.279474548                0.000068982             VM
1299           1            0.000000834        0.161322183                0.000039819             VM
