<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
025_T76_C5_D176_VM3.txt	 1	 0.433791309273120	 0.572986	 0.001897	 426.432412
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
857	 1	 0.000000641	 0.124052375	 0.000130019  VM
1295	 1	 0.000000865	 0.167335675	 0.000175384  VM
855	 2	 0.000001764	 0.375270000	 0.000385791  FX
813	 2	 0.000003127	 0.151322345	 0.000259288  VM
818	 3	 0.000002341	 0.256940000	 0.000312808  FX
859	 1	 0.000001022	 0.197874562	 0.000207392  VM
1331	 1	 0.000000764	 0.147956101	 0.000155073  VM
1524	 2	 0.000001687	 0.356900000	 0.000367326  FX
1516	 2	 0.000001681	 0.355370000	 0.000365788  FX
1357	 4	 0.000004730	 0.271790000	 0.000427619  FX
1296	 2	 0.000002991	 0.144735015	 0.000248000  VM
1577	 2	 0.000003702	 0.179114086	 0.000306908  VM
1497	 3	 0.000002999	 0.335820000	 0.000406204  FX
863	 1	 0.000000670	 0.129587020	 0.000135820  VM
1382	 1	 0.000000766	 0.148235226	 0.000155365  VM
1628	 3	 0.000002316	 0.253940000	 0.000309256  FX
1496	 3	 0.000002688	 0.298580000	 0.000362111  FX
809	 1	 0.000000642	 0.124318970	 0.000130299  VM
1532	 1	 0.000001256	 0.243091586	 0.000254784  VM
35	 1	 0.000000855	 0.165517308	 0.000173478  VM
1342	 2	 0.000003428	 0.165865279	 0.000284207  VM
868	 2	 0.000001676	 0.354220000	 0.000364632  FX
1622	 3	 0.000002491	 0.274860000	 0.000334026  FX
1558	 3	 0.000003101	 0.348150000	 0.000420803  FX
1427	 4	 0.000004403	 0.252160000	 0.000397354  FX
1535	 2	 0.000001450	 0.299910000	 0.000310042  FX
807	 1	 0.000000882	 0.170691916	 0.000178902  VM
1315	 2	 0.000001586	 0.332620000	 0.000342921  FX
1615	 2	 0.000001330	 0.271230000	 0.000281214  FX
1334	 4	 0.000004283	 0.244960000	 0.000386254  FX
1401	 4	 0.000004524	 0.259440000	 0.000408578  FX
1602	 1	 0.000001056	 0.410790000	 0.000384756  FX
736	 2	 0.000002514	 0.121662909	 0.000208467  VM
1294	 1	 0.000000796	 0.153966096	 0.000161372  VM
1608	 1	 0.000001057	 0.411380000	 0.000385296  FX
1583	 2	 0.000001274	 0.257820000	 0.000267735  FX
756	 2	 0.000001812	 0.386980000	 0.000397561  FX
1426	 4	 0.000005082	 0.292940000	 0.000460227  FX
25	 4	 0.000005303	 0.306190000	 0.000480655  FX
1383	 2	 0.000001375	 0.282040000	 0.000292080  FX
805	 2	 0.000002980	 0.144171523	 0.000247035  VM
1414	 2	 0.000005824	 0.281779490	 0.000482823  VM
1421	 4	 0.000004780	 0.274780000	 0.000432229  FX
1495	 2	 0.000004935	 0.238804973	 0.000409187  VM
1543	 2	 0.000004889	 0.236570557	 0.000405359  VM
1323	 1	 0.000000653	 0.126314440	 0.000132390  VM
1584	 3	 0.000002379	 0.261530000	 0.000318243  FX
1407	 2	 0.000005878	 0.284417478	 0.000487343  VM
1376	 1	 0.000000931	 0.180229401	 0.000188898  VM
1627	 2	 0.000001261	 0.254570000	 0.000264468  FX
12610	 3	 0.000128695	 15.419343004	 0.018265438  FX
12614	 2	 0.000072656	 17.389513004	 0.017487771  FX
12611	 1	 0.000065317	 12.641144511	 0.013249163  VM
12609	 1	 0.000066127	 12.798033747	 0.013413599  VM
12628	 2	 0.000071273	 17.057493004	 0.017154039  FX
12618	 1	 0.000064995	 12.578799919	 0.013183820  VM
12625	 3	 0.000123135	 14.752133004	 0.017475446  FX
12607	 2	 0.000081682	 19.555533004	 0.019664960  FX
12630	 1	 0.000045000	 21.503963004	 0.019700274  FX
12629	 1	 0.000064711	 12.523860183	 0.013126238  VM
12624	 1	 0.000045046	 21.526183004	 0.019720621  FX
12619	 2	 0.000073292	 17.542133004	 0.017641178  FX
12617	 2	 0.000073320	 17.548683004	 0.017647762  FX
12626	 2	 0.000070963	 16.983113004	 0.017079275  FX
12616	 1	 0.000047333	 22.623583004	 0.020725536  FX
12622	 2	 0.000073157	 17.509683004	 0.017608560  FX
12613	 1	 0.000065385	 12.654410751	 0.013263068  VM
12631	 1	 0.000064726	 12.526780134	 0.013129298  VM
12623	 1	 0.000045249	 21.623423004	 0.019809666  FX
12620	 1	 0.000064994	 12.578621785	 0.013183633  VM
12621	 2	 0.000073609	 17.618193004	 0.017717630  FX
12627	 2	 0.000070956	 16.981373004	 0.017077526  FX
12608	 1	 0.000065303	 12.638470292	 0.013246360  VM
12612	 2	 0.000076014	 18.195353004	 0.018297766  FX
12615	 2	 0.000073396	 17.567043004	 0.017666216  FX
12632	 1	 0.000009232	 1.786755462	 0.001872696  VM
========================================================================
