<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
025_T76_C5_D171_VM3.txt	 1	 0.427002405855086	 0.566804	 0.002339	 390.493469
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
856	 1	 0.000000627	 0.121357895	 0.000128135  VM
1370	 1	 0.000000755	 0.146161566	 0.000154324  VM
1602	 3	 0.000002530	 0.279570000	 0.000344785  FX
1315	 2	 0.000002825	 0.136686176	 0.000241156  VM
737	 1	 0.000001348	 0.260868765	 0.000275437  VM
1339	 1	 0.000000908	 0.175704818	 0.000185517  VM
1365	 1	 0.000000670	 0.129630157	 0.000136869  VM
1400	 4	 0.000003714	 0.210840000	 0.000342577  FX
802	 3	 0.000002601	 0.288120000	 0.000355050  FX
1595	 4	 0.000004564	 0.261860000	 0.000423264  FX
1336	 2	 0.000002767	 0.133878158	 0.000236202  VM
1343	 3	 0.000002156	 0.234710000	 0.000290927  FX
1362	 1	 0.000001085	 0.424860000	 0.000397845  FX
1394	 1	 0.000000687	 0.132930455	 0.000140354  VM
1401	 1	 0.000000723	 0.139869501	 0.000147680  VM
1638	 3	 0.000002421	 0.266510000	 0.000329105  FX
1566	 3	 0.000002606	 0.288660000	 0.000355698  FX
852	 1	 0.000000643	 0.124422983	 0.000131371  VM
1543	 1	 0.000001308	 0.253089895	 0.000267224  VM
828	 1	 0.000000753	 0.145815398	 0.000153958  VM
1432	 3	 0.000002086	 0.226280000	 0.000280806  FX
1574	 2	 0.000004336	 0.209801524	 0.000370154  VM
1514	 2	 0.000001565	 0.327650000	 0.000340108  FX
1368	 3	 0.000003262	 0.367420000	 0.000450255  FX
1553	 2	 0.000005114	 0.247429493	 0.000436542  VM
1327	 4	 0.000003502	 0.198110000	 0.000322445  FX
1373	 1	 0.000000854	 0.165297202	 0.000174528  VM
1528	 3	 0.000002709	 0.301130000	 0.000370669  FX
1601	 2	 0.000001377	 0.282590000	 0.000294592  FX
1544	 3	 0.000002762	 0.307420000	 0.000378221  FX
1342	 4	 0.000004728	 0.271690000	 0.000438809  FX
1556	 3	 0.000002880	 0.321540000	 0.000395173  FX
1633	 1	 0.000001129	 0.218405575	 0.000230602  VM
878	 1	 0.000000760	 0.147014426	 0.000155224  VM
1313	 3	 0.000002957	 0.330890000	 0.000406398  FX
1537	 1	 0.000001326	 0.256642132	 0.000270974  VM
1540	 3	 0.000002694	 0.299320000	 0.000368496  FX
1605	 4	 0.000004721	 0.271230000	 0.000438082  FX
1352	 4	 0.000005050	 0.291010000	 0.000469363  FX
806	 2	 0.000003467	 0.167776633	 0.000296009  VM
1563	 1	 0.000001312	 0.253876227	 0.000268054  VM
1607	 1	 0.000001241	 0.499730000	 0.000466344  FX
1516	 2	 0.000005125	 0.247959105	 0.000437476  VM
1404	 4	 0.000004906	 0.282330000	 0.000455636  FX
1437	 2	 0.000001773	 0.377460000	 0.000390422  FX
757	 1	 0.000000723	 0.139872315	 0.000147683  VM
1406	 2	 0.000001634	 0.344250000	 0.000356876  FX
1569	 2	 0.000005655	 0.273628253	 0.000482764  VM
1355	 1	 0.000000774	 0.149886849	 0.000158257  VM
1571	 2	 0.000001931	 0.415460000	 0.000428807  FX
7571	 2	 0.000072953	 17.460565173	 0.017646448  FX
7579	 2	 0.000070225	 16.805885173	 0.016985141  FX
7566	 1	 0.000061448	 11.892403789	 0.012556528  VM
7556	 1	 0.000061603	 11.922485838	 0.012588290  VM
7576	 2	 0.000069858	 16.717955173	 0.016896321  FX
7560	 1	 0.000061285	 11.860808611	 0.012523168  VM
7569	 3	 0.000120333	 14.415975173	 0.017316522  FX
7575	 1	 0.000045803	 21.889605173	 0.020035912  FX
7578	 1	 0.000045902	 21.936695173	 0.020078995  FX
7573	 1	 0.000061123	 11.829562831	 0.012490178  VM
7572	 1	 0.000046010	 21.988765173	 0.020126633  FX
7565	 3	 0.000120848	 14.477765173	 0.017390706  FX
7561	 2	 0.000071922	 17.213355173	 0.017396735  FX
7577	 3	 0.000117636	 14.092305173	 0.016927934  FX
7558	 4	 0.000217001	 13.008025173	 0.020580866  FX
7563	 3	 0.000120996	 14.495495173	 0.017411992  FX
7555	 1	 0.000061888	 11.977639929	 0.012646524  VM
7570	 1	 0.000061291	 11.861929041	 0.012524351  VM
7574	 4	 0.000215255	 12.903275173	 0.020415208  FX
7564	 1	 0.000061299	 11.863473126	 0.012525982  VM
7562	 2	 0.000072240	 17.289595173	 0.017473747  FX
7568	 3	 0.000120290	 14.410805173	 0.017310316  FX
7557	 1	 0.000061564	 11.914851929	 0.012580230  VM
7559	 2	 0.000073442	 17.578015173	 0.017765087  FX
7567	 3	 0.000121411	 14.545245173	 0.017471720  FX
7580	 2	 0.000007668	 1.792340000	 0.001819624  FX
========================================================================
