<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
010_T31_C5_D70_VM3.txt	 1	 0.432420271923150	 0.035332	 0.000422	 71.415264
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1333	 1	 0.000000608	 0.117757368	 0.000690636  VM
856	 1	 0.000000795	 0.153911115	 0.000902674  VM
1501	 3	 0.000002825	 0.314940000	 0.002154101  FX
1388	 2	 0.000001207	 0.241690000	 0.001406778  FX
1589	 2	 0.000001463	 0.303150000	 0.001751469  FX
1309	 1	 0.000001082	 0.209340933	 0.001227765  VM
1289	 1	 0.000000762	 0.147510697	 0.000865136  VM
1510	 3	 0.000002895	 0.323340000	 0.002210187  FX
1540	 3	 0.000002956	 0.330680000	 0.002259195  FX
806	 3	 0.000003299	 0.371860000	 0.002534149  FX
803	 1	 0.000001381	 0.267201462	 0.001567111  VM
1397	 3	 0.000002373	 0.260790000	 0.001792549  FX
1394	 1	 0.000001100	 0.432080000	 0.002243723  FX
1339	 1	 0.000000669	 0.129527439	 0.000759666  VM
1300	 1	 0.000000764	 0.147905738	 0.000867453  VM
1595	 2	 0.000001454	 0.300970000	 0.001739243  FX
1598	 3	 0.000002707	 0.300810000	 0.002059757  FX
853	 1	 0.000000907	 0.175563824	 0.001029665  VM
1490	 2	 0.000001529	 0.319020000	 0.001840474  FX
1534	 1	 0.000001405	 0.271916411	 0.001594764  VM
6843	 3	 0.000049190	 5.878754317	 0.039302977  FX
6839	 2	 0.000030368	 7.240214317	 0.040657202  FX
6841	 3	 0.000050300	 6.011974317	 0.040192470  FX
6842	 1	 0.000018813	 8.934194317	 0.045384664  FX
6835	 3	 0.000051805	 6.192634317	 0.041398714  FX
6838	 3	 0.000050150	 5.993984317	 0.040072353  FX
6837	 1	 0.000025249	 4.886601941	 0.028659458  VM
6840	 2	 0.000030171	 7.193074317	 0.040392823  FX
6844	 3	 0.000048837	 5.836404317	 0.039020211  FX
6836	 2	 0.000030659	 7.310104317	 0.041049172  FX
6845	 1	 0.000004223	 0.817358587	 0.004793731  VM
========================================================================
