
Max Financial Cost: 0.023391

Max Runtime:        1352.274417

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.003606           0.009901

Tempo Melhor:             664.020958           673.080246

Custo Normalizado Melhor: 0.474196           0.494018

Custo Normalizado Médio:  0.474196           0.495772

Tempo CPU Médio:          376.834135 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
826           2            0.000003008        0.145565801                0.000108694             VM
757           2            0.000003171        0.153424920                0.000114562             VM
1295           2            0.000003296        0.159478731                0.000119082             VM
1290           1            0.000000792        0.153291979                0.000109384             VM
1313           3            0.000011771        0.142385284                0.000125191             VM
734           2            0.000003306        0.159973654                0.000119452             VM
873           2            0.000003105        0.150217535                0.000112167             VM
827           2            0.000003788        0.183307058                0.000136875             VM
737           2            0.000003280        0.158723553                0.000118519             VM
864           2            0.000002996        0.144957978                0.000108240             VM
35           2            0.000002960        0.143202059                0.000106929             VM
1299           2            0.000002994        0.144882994                0.000108184             VM
1304           2            0.000003535        0.171022005                0.000127702             VM
1500           1            0.000001444        0.279474548                0.000199423             VM
26           2            0.000003412        0.165108406                0.000123286             VM
1425          5           0.000008757          0.256720000                0.000199071             FX
810           2            0.000003178        0.153750451                0.000114805             VM
38           2            0.000003580        0.173237828                0.000129356             VM
1298           2            0.000003151        0.152487887                0.000113862             VM
1615           1            0.000001114        0.215681588                0.000153903             VM
1611           1            0.000001232        0.238454597                0.000170153             VM
1610           1            0.000001193        0.230803577                0.000164693             VM
823           2            0.000002713        0.131269893                0.000098019             VM
1315           1            0.000000822        0.159105962                0.000113532             VM
1609           1            0.000001182        0.228733307                0.000163216             VM
813           2            0.000003268        0.158136478                0.000118080             VM
1346           2            0.000004323        0.209192059                0.000156203             VM
1359          3           0.000002085          0.226180000                0.000163353             FX
1616           1            0.000001580        0.305753489                0.000218175             VM
1296           2            0.000003858        0.186657954                0.000139377             VM
758           2            0.000003549        0.171732994                0.000128233             VM
876           2            0.000003171        0.153414946                0.000114555             VM
1505           1            0.000001556        0.301066069                0.000214830             VM
738           2            0.000003353        0.162240114                0.000121144             VM
28           2            0.000003220        0.155799532                0.000116335             VM
814           2            0.000003593        0.173856167                0.000129818             VM
1499           1            0.000001535        0.297052422                0.000211966             VM
1345           2            0.000003501        0.169415241                0.000126502             VM
860           2            0.000003071        0.148616473                0.000110972             VM
1409          5           0.000008333          0.243990000                0.000189221             FX
877           2            0.000003436        0.166272892                0.000124156             VM
1348           2            0.000002754        0.133261846                0.000099506             VM
1428          4           0.000004093          0.233600000                0.000172859             FX
1626           1            0.000001178        0.228020140                0.000162707             VM
1624           1            0.000001206        0.233493409                0.000166613             VM
863           2            0.000002909        0.140738338                0.000105089             VM
1516           1            0.000001371        0.265397923                0.000189379             VM
1560           1            0.000001478        0.286091222                0.000204145             VM
