<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
050_T151_C5_D355_VM3.txt	 1	 0.424373867761360	 6.299728	 0.008232	 1658.616814
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
753	 1	 0.000000610	 0.118095203	 0.000030477  VM
803	 1	 0.000000765	 0.148040058	 0.000038205  VM
1425	 4	 0.000004082	 0.232940000	 0.000091361  FX
733	 2	 0.000002849	 0.137863648	 0.000058772  VM
1362	 2	 0.000001273	 0.257610000	 0.000065857  FX
1353	 1	 0.000000901	 0.174372041	 0.000045001  VM
1304	 1	 0.000000693	 0.134183502	 0.000034629  VM
1322	 3	 0.000002647	 0.293640000	 0.000088043  FX
817	 1	 0.000001004	 0.385830000	 0.000088831  FX
1376	 4	 0.000004729	 0.271720000	 0.000106210  FX
1624	 1	 0.000001156	 0.223748027	 0.000057744  VM
1635	 1	 0.000001372	 0.265469640	 0.000068511  VM
1356	 3	 0.000003003	 0.336410000	 0.000100551  FX
33	 1	 0.000000709	 0.137127787	 0.000035389  VM
1293	 1	 0.000000721	 0.139545703	 0.000036013  VM
1365	 2	 0.000001430	 0.295300000	 0.000075174  FX
1544	 3	 0.000002779	 0.309460000	 0.000092670  FX
1343	 1	 0.000000632	 0.122405775	 0.000031590  VM
1317	 2	 0.000002924	 0.141468561	 0.000060309  VM
2	 1	 0.000000733	 0.141926584	 0.000036628  VM
871	 2	 0.000003114	 0.150695704	 0.000064243  VM
1398	 4	 0.000004276	 0.244570000	 0.000095814  FX
1420	 1	 0.000001731	 0.335067565	 0.000086473  VM
1614	 1	 0.000001167	 0.464220000	 0.000106437  FX
808	 3	 0.000003076	 0.345100000	 0.000103092  FX
1358	 4	 0.000003689	 0.209330000	 0.000082321  FX
1338	 1	 0.000000750	 0.145152091	 0.000037460  VM
1333	 4	 0.000004264	 0.243850000	 0.000095538  FX
1313	 2	 0.000003271	 0.158258122	 0.000067467  VM
1305	 4	 0.000004343	 0.248580000	 0.000097349  FX
853	 3	 0.000003179	 0.357490000	 0.000106716  FX
1	 3	 0.000002992	 0.335050000	 0.000100153  FX
1330	 2	 0.000002763	 0.133678373	 0.000056988  VM
1347	 1	 0.000000731	 0.141429742	 0.000036500  VM
1515	 2	 0.000001831	 0.391360000	 0.000098922  FX
1298	 2	 0.000003096	 0.149814916	 0.000063867  VM
1572	 2	 0.000001789	 0.381280000	 0.000096430  FX
1540	 3	 0.000002999	 0.335850000	 0.000100387  FX
1548	 2	 0.000005371	 0.259859327	 0.000110780  VM
1319	 3	 0.000002087	 0.226400000	 0.000068380  FX
1339	 2	 0.000002752	 0.133178110	 0.000056775  VM
1360	 2	 0.000002028	 0.438700000	 0.000110625  FX
815	 3	 0.000002966	 0.331860000	 0.000099221  FX
9	 3	 0.000003025	 0.339050000	 0.000101323  FX
1559	 2	 0.000001796	 0.383040000	 0.000096865  FX
36	 1	 0.000000781	 0.151207266	 0.000039023  VM
23	 3	 0.000002894	 0.323330000	 0.000096726  FX
1409	 1	 0.000002170	 0.419997380	 0.000108391  VM
858	 2	 0.000003100	 0.150009910	 0.000063950  VM
1622	 3	 0.000002541	 0.280910000	 0.000084321  FX
1314	 3	 0.000003080	 0.345570000	 0.000103230  FX
1554	 1	 0.000001779	 0.344363812	 0.000088872  VM
1626	 1	 0.000001268	 0.245412260	 0.000063335  VM
1539	 1	 0.000001416	 0.274035012	 0.000070722  VM
1577	 2	 0.000001444	 0.298510000	 0.000075968  FX
