<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
010_T31_C5_D70_VM3.txt	 1	 0.152933632837591	 8.757784	 0.000221	 99.268169
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
856           1            0.000000795        0.153911115                0.000457347             VM
1388           1            0.000000723        0.140020857                0.000416072             VM
1289           1            0.000000762        0.147510697                0.000438328             VM
1510           1            0.000001395        0.269952793                0.000802165             VM
1339           1            0.000000669        0.129527439                0.000384891             VM
803           1            0.000001381        0.267201462                0.000793989             VM
853           1            0.000000907        0.175563824                0.000521688             VM
1394          1           0.000001100          0.432080000                0.000732194             FX
1309           1            0.000001082        0.209340933                0.000622057             VM
1501           1            0.000001365        0.264106471                0.000784793             VM
1595           1            0.000001085        0.210066823                0.000624214             VM
1598           1            0.000001126        0.217881123                0.000647434             VM
1490           1            0.000001376        0.266334569                0.000791413             VM
1333           1            0.000000608        0.117757368                0.000349916             VM
1540           1            0.000001352        0.261707218                0.000777663             VM
1589           1            0.000001141        0.220892929                0.000656383             VM
1300           1            0.000000764        0.147905738                0.000439502             VM
1534           1            0.000001405        0.271916411                0.000808000             VM
806           1            0.000000842        0.162863752                0.000483950             VM
1397           1            0.000001629        0.315224347                0.000936689             VM
6836          1           0.000020632          9.807174317                0.014504693             FX
6844          1           0.000018632          8.847374317                0.013094697             FX
6843          1           0.000018714          8.886614317                0.013152343             FX
6837          1           0.000019754          9.385804317                0.013885679             FX
6841          1           0.000019800          9.408124317                0.013918468             FX
6838          1           0.000019793          9.404514317                0.013913164             FX
6842          1           0.000018813          8.934194317                0.013222240             FX
6840          1           0.000019749          9.383324317                0.013882035             FX
6839          1           0.000019649          9.335404317                0.013811638             FX
6835          1           0.000020887          9.929674317                0.014684652             FX
6845          1           0.000003459          1.564200000                0.002395337             FX
========================================================================
010_T31_C5_D70_VM3.txt	 2	 0.152958239206260	 9.165518	 0.000222	 98.638909
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1339           1            0.000000669        0.129527439                0.000384891             VM
1595           1            0.000001085        0.210066823                0.000624214             VM
1388           1            0.000000723        0.140020857                0.000416072             VM
1300           1            0.000000764        0.147905738                0.000439502             VM
1289           1            0.000000762        0.147510697                0.000438328             VM
1333           1            0.000000608        0.117757368                0.000349916             VM
803           1            0.000001381        0.267201462                0.000793989             VM
1598           1            0.000001126        0.217881123                0.000647434             VM
1309           1            0.000001082        0.209340933                0.000622057             VM
1540           1            0.000001352        0.261707218                0.000777663             VM
1510           1            0.000001395        0.269952793                0.000802165             VM
1534           1            0.000001405        0.271916411                0.000808000             VM
853           1            0.000000907        0.175563824                0.000521688             VM
1394          1           0.000001100          0.432080000                0.000732194             FX
856           1            0.000000795        0.153911115                0.000457347             VM
1501           1            0.000001365        0.264106471                0.000784793             VM
1490           1            0.000001376        0.266334569                0.000791413             VM
1589           1            0.000001141        0.220892929                0.000656383             VM
806           1            0.000000842        0.162863752                0.000483950             VM
1397           1            0.000001629        0.315224347                0.000936689             VM
6840          1           0.000019749          9.383324317                0.013882035             FX
6842          1           0.000018813          8.934194317                0.013222240             FX
6838          1           0.000019793          9.404514317                0.013913164             FX
6843          1           0.000018714          8.886614317                0.013152343             FX
6837          1           0.000019754          9.385804317                0.013885679             FX
6841          1           0.000019800          9.408124317                0.013918468             FX
6835          1           0.000020887          9.929674317                0.014684652             FX
6844          1           0.000018632          8.847374317                0.013094697             FX
6836          1           0.000020632          9.807174317                0.014504693             FX
6839          1           0.000019649          9.335404317                0.013811638             FX
6845          2           0.000004096          0.934940000                0.002419943             FX
========================================================================
010_T31_C5_D70_VM3.txt	 3	 0.153038066775820	 8.711322	 0.000222	 99.324333
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1300           1            0.000000764        0.147905738                0.000439502             VM
806           1            0.000000842        0.162863752                0.000483950             VM
1388           1            0.000000723        0.140020857                0.000416072             VM
1397           1            0.000001629        0.315224347                0.000936689             VM
803           1            0.000001381        0.267201462                0.000793989             VM
1534          2           0.000001567          0.328080000                0.000000000             FX
856           1            0.000000795        0.153911115                0.000457347             VM
853           1            0.000000907        0.175563824                0.000521688             VM
1309           1            0.000001082        0.209340933                0.000622057             VM
1394          1           0.000001100          0.432080000                0.000732194             FX
1333           1            0.000000608        0.117757368                0.000349916             VM
1501           1            0.000001365        0.264106471                0.000784793             VM
1339           1            0.000000669        0.129527439                0.000384891             VM
1540           1            0.000001352        0.261707218                0.000777663             VM
1595           1            0.000001085        0.210066823                0.000624214             VM
1589           1            0.000001141        0.220892929                0.000656383             VM
1598           1            0.000001126        0.217881123                0.000647434             VM
1490           1            0.000001376        0.266334569                0.000791413             VM
1289           1            0.000000762        0.147510697                0.000438328             VM
1510           1            0.000001395        0.269952793                0.000802165             VM
6841          1           0.000019800          9.408124317                0.013918468             FX
6836          1           0.000020632          9.807174317                0.014504693             FX
6840          1           0.000019749          9.383324317                0.013882035             FX
6838          1           0.000019793          9.404514317                0.013913164             FX
6837          1           0.000019754          9.385804317                0.013885679             FX
6844          1           0.000018632          8.847374317                0.013094697             FX
6839          1           0.000019649          9.335404317                0.013811638             FX
6842          1           0.000018813          8.934194317                0.013222240             FX
6843          1           0.000018714          8.886614317                0.013152343             FX
6835          1           0.000020887          9.929674317                0.014684652             FX
6845          1           0.000003459          1.564200000                0.002395337             FX
========================================================================
010_T31_C5_D70_VM3.txt	 4	 0.152933632837591	 8.643605	 0.000221	 99.268169
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
803           1            0.000001381        0.267201462                0.000793989             VM
1394          1           0.000001100          0.432080000                0.000732194             FX
1289           1            0.000000762        0.147510697                0.000438328             VM
1388           1            0.000000723        0.140020857                0.000416072             VM
1333           1            0.000000608        0.117757368                0.000349916             VM
1510           1            0.000001395        0.269952793                0.000802165             VM
1300           1            0.000000764        0.147905738                0.000439502             VM
856           1            0.000000795        0.153911115                0.000457347             VM
1589           1            0.000001141        0.220892929                0.000656383             VM
1534           1            0.000001405        0.271916411                0.000808000             VM
1339           1            0.000000669        0.129527439                0.000384891             VM
1501           1            0.000001365        0.264106471                0.000784793             VM
853           1            0.000000907        0.175563824                0.000521688             VM
1309           1            0.000001082        0.209340933                0.000622057             VM
1598           1            0.000001126        0.217881123                0.000647434             VM
1490           1            0.000001376        0.266334569                0.000791413             VM
1595           1            0.000001085        0.210066823                0.000624214             VM
806           1            0.000000842        0.162863752                0.000483950             VM
1397           1            0.000001629        0.315224347                0.000936689             VM
1540           1            0.000001352        0.261707218                0.000777663             VM
6839          1           0.000019649          9.335404317                0.013811638             FX
6836          1           0.000020632          9.807174317                0.014504693             FX
