<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
020_T61_C5_D145_VM3.txt	 1	 0.009775936502334	 33.339023	 0.000666	 169.822863
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1329	 5	 0.000000077	 0.003621254	 0.000009585  VM
1328	 5	 0.000000072	 0.003393159	 0.000008981  VM
816	 1	 0.000001698	 0.719160000	 0.000000000  FX
38	 5	 0.000000072	 0.003379132	 0.000008944  VM
1301	 1	 0.000001508	 0.627890000	 0.000000000  FX
24	 5	 0.000000069	 0.003232824	 0.000008557  VM
731	 1	 0.000001537	 0.641520000	 0.000000000  FX
1502	 5	 0.000000169	 0.007962088	 0.000021074  VM
1323	 5	 0.000000077	 0.003625588	 0.000009596  VM
1526	 1	 0.000001317	 0.536230000	 0.000000000  FX
34	 5	 0.000000083	 0.003913025	 0.000010357  VM
1359	 1	 0.000001070	 0.417560000	 0.000000000  FX
1417	 1	 0.000001096	 0.430010000	 0.000000000  FX
866	 5	 0.000000072	 0.003389285	 0.000008971  VM
30	 2	 0.000002725	 0.605950000	 0.000000000  FX
1614	 2	 0.000001436	 0.296620000	 0.000000000  FX
1621	 5	 0.000000139	 0.006558950	 0.000017360  VM
1388	 1	 0.000001011	 0.389270000	 0.000000000  FX
876	 1	 0.000001301	 0.528410000	 0.000000000  FX
1530	 1	 0.000001340	 0.547420000	 0.000000000  FX
1396	 5	 0.000000242	 0.011372254	 0.000030100  VM
826	 1	 0.000001333	 0.543870000	 0.000000000  FX
1529	 1	 0.000001387	 0.569920000	 0.000000000  FX
40	 2	 0.000002424	 0.533710000	 0.000000000  FX
1342	 5	 0.000000073	 0.003427318	 0.000009071  VM
1618	 2	 0.000001498	 0.311590000	 0.000000000  FX
1543	 5	 0.000000172	 0.008081733	 0.000021391  VM
751	 5	 0.000000079	 0.003735425	 0.000009887  VM
1600	 1	 0.000001533	 0.639630000	 0.000000000  FX
1325	 1	 0.000001832	 0.783530000	 0.000000000  FX
1420	 2	 0.000004327	 0.990520000	 0.000000000  FX
1524	 2	 0.000001657	 0.349780000	 0.000000000  FX
1623	 1	 0.000001174	 0.467730000	 0.000000000  FX
1413	 5	 0.000000288	 0.013549920	 0.000035864  VM
1589	 1	 0.000001132	 0.447430000	 0.000000000  FX
1597	 5	 0.000000141	 0.006616998	 0.000017514  VM
28	 5	 0.000000160	 0.007524027	 0.000019915  VM
1560	 5	 0.000000170	 0.008022963	 0.000021235  VM
1399	 1	 0.000001402	 0.577160000	 0.000000000  FX
1422	 1	 0.000002654	 1.177920000	 0.000000000  FX
12305	 5	 0.000006936	 0.326401822	 0.000863920  VM
12299	 2	 0.000062972	 15.065164271	 0.000000000  FX
12296	 5	 0.000006940	 0.326584273	 0.000864403  VM
12298	 2	 0.000062864	 15.039344271	 0.000000000  FX
12310	 2	 0.000061077	 14.610534271	 0.000000000  FX
12304	 5	 0.000006938	 0.326481927	 0.000864132  VM
12294	 5	 0.000006939	 0.326532817	 0.000864267  VM
12293	 2	 0.000071305	 17.065274271	 0.000000000  FX
12301	 5	 0.000006939	 0.326550610	 0.000864314  VM
12307	 5	 0.000006944	 0.326787568	 0.000864941  VM
12292	 2	 0.000070269	 16.816494271	 0.000000000  FX
12302	 5	 0.000006937	 0.326466962	 0.000864092  VM
12303	 1	 0.000043863	 20.958034271	 0.000000000  FX
12300	 5	 0.000006939	 0.326522489	 0.000864239  VM
12311	 5	 0.000006947	 0.326898409	 0.000865234  VM
12309	 1	 0.000041469	 19.809264271	 0.000000000  FX
12295	 2	 0.000068368	 16.360244271	 0.000000000  FX
12308	 2	 0.000060853	 14.556794271	 0.000000000  FX
12306	 5	 0.000006937	 0.326432226	 0.000864000  VM
12297	 5	 0.000006937	 0.326429960	 0.000863994  VM
12312	 1	 0.000005857	 2.715390000	 0.000000000  FX
========================================================================
