<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
030_T91_C5_D212_VM3.txt	 1	 0.002109584643763	 133.677372	 0.002207	 673.728298
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1333	 5	 0.000000079	 0.003740128	 0.000004792  VM
1371	 5	 0.000000079	 0.003706814	 0.000004749  VM
1373	 5	 0.000000075	 0.003523943	 0.000004515  VM
1313	 5	 0.000000077	 0.003611334	 0.000004627  VM
869	 1	 0.000001669	 0.704970000	 0.000000000  FX
828	 5	 0.000000082	 0.003873147	 0.000004963  VM
1314	 5	 0.000000075	 0.003526928	 0.000004519  VM
1628	 2	 0.000001496	 0.311090000	 0.000000000  FX
867	 5	 0.000000076	 0.003574849	 0.000004580  VM
37	 5	 0.000000077	 0.003645900	 0.000004671  VM
878	 2	 0.000001653	 0.348710000	 0.000000000  FX
1534	 1	 0.000001534	 0.640270000	 0.000000000  FX
1572	 5	 0.000000179	 0.008414387	 0.000010781  VM
1566	 5	 0.000000174	 0.008198470	 0.000010504  VM
1515	 1	 0.000001575	 0.659760000	 0.000000000  FX
758	 5	 0.000000081	 0.003797163	 0.000004865  VM
1294	 5	 0.000000076	 0.003577569	 0.000004584  VM
819	 2	 0.000002088	 0.453230000	 0.000000000  FX
39	 1	 0.000001906	 0.818980000	 0.000000000  FX
1302	 1	 0.000002322	 1.018550000	 0.000000000  FX
29	 2	 0.000002112	 0.458840000	 0.000000000  FX
1538	 2	 0.000001551	 0.324210000	 0.000000000  FX
820	 2	 0.000002350	 0.515960000	 0.000000000  FX
1365	 1	 0.000001383	 0.567890000	 0.000000000  FX
1503	 2	 0.000001593	 0.334280000	 0.000000000  FX
1495	 1	 0.000001488	 0.618080000	 0.000000000  FX
870	 5	 0.000000077	 0.003646115	 0.000004672  VM
1625	 2	 0.000001251	 0.252150000	 0.000000000  FX
1635	 5	 0.000000144	 0.006796160	 0.000008708  VM
1527	 1	 0.000001800	 0.767970000	 0.000000000  FX
1400	 1	 0.000001317	 0.536270000	 0.000000000  FX
864	 5	 0.000000078	 0.003662219	 0.000004692  VM
1309	 1	 0.000002010	 0.868720000	 0.000000000  FX
1565	 5	 0.000000185	 0.008716869	 0.000011169  VM
1323	 5	 0.000000076	 0.003573908	 0.000004579  VM
817	 5	 0.000000074	 0.003466347	 0.000004441  VM
1555	 1	 0.000001491	 0.619550000	 0.000000000  FX
1326	 5	 0.000000077	 0.003636431	 0.000004659  VM
1579	 5	 0.000000147	 0.006929762	 0.000008879  VM
814	 5	 0.000000081	 0.003796610	 0.000004864  VM
1434	 5	 0.000000179	 0.008431756	 0.000010803  VM
1354	 1	 0.000002790	 1.243260000	 0.000000000  FX
1603	 2	 0.000001453	 0.300650000	 0.000000000  FX
1514	 5	 0.000000187	 0.008816044	 0.000011296  VM
1364	 1	 0.000002573	 1.138830000	 0.000000000  FX
1524	 5	 0.000000184	 0.008654850	 0.000011089  VM
1620	 5	 0.000000142	 0.006674631	 0.000008552  VM
1402	 5	 0.000000228	 0.010743958	 0.000013766  VM
1574	 1	 0.000001218	 0.488430000	 0.000000000  FX
1424	 1	 0.000001103	 0.433230000	 0.000000000  FX
1593	 2	 0.000001444	 0.298660000	 0.000000000  FX
1510	 5	 0.000000178	 0.008356569	 0.000010707  VM
1427	 2	 0.000002333	 0.511990000	 0.000000000  FX
1337	 5	 0.000000082	 0.003876530	 0.000004967  VM
27	 1	 0.000003010	 1.348980000	 0.000000000  FX
738	 1	 0.000002702	 1.200980000	 0.000000000  FX
1601	 5	 0.000000142	 0.006689287	 0.000008571  VM
1392	 1	 0.000003707	 1.683590000	 0.000000000  FX
1378	 1	 0.000001983	 0.855980000	 0.000000000  FX
1419	 5	 0.000000213	 0.010040047	 0.000012864  VM
13015	 1	 0.000058609	 28.036123544	 0.000000000  FX
13017	 2	 0.000089976	 21.546303544	 0.000000000  FX
13005	 2	 0.000089508	 21.433813544	 0.000000000  FX
13007	 1	 0.000058455	 27.962573544	 0.000000000  FX
