<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
045_T136_C5_D311_VM3.txt	 1	 0.437452293122465	 4.097113	 0.007005	 1247.771879
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1372	 1	 0.000000631	 0.122143139	 0.000042056  VM
1398	 1	 0.000000743	 0.143887386	 0.000049543  VM
1361	 4	 0.000004035	 0.230110000	 0.000119149  FX
1370	 2	 0.000002895	 0.140059628	 0.000078672  VM
1345	 3	 0.000002184	 0.238070000	 0.000095349  FX
865	 1	 0.000000896	 0.173398917	 0.000059704  VM
1389	 1	 0.000000690	 0.133473355	 0.000045957  VM
1615	 3	 0.000002486	 0.274320000	 0.000109440  FX
1365	 4	 0.000003721	 0.211280000	 0.000109629  FX
740	 4	 0.000004577	 0.262600000	 0.000135576  FX
808	 2	 0.000002803	 0.135629709	 0.000076184  VM
1590	 2	 0.000001422	 0.293350000	 0.000099695  FX
1315	 4	 0.000004300	 0.245970000	 0.000127168  FX
871	 1	 0.000000685	 0.132485728	 0.000045617  VM
1291	 1	 0.000000695	 0.134576158	 0.000046337  VM
733	 3	 0.000002370	 0.260440000	 0.000104045  FX
874	 3	 0.000002696	 0.299540000	 0.000119244  FX
36	 1	 0.000000664	 0.128493879	 0.000044242  VM
1313	 2	 0.000003026	 0.146423166	 0.000082247  VM
739	 1	 0.000000732	 0.141760327	 0.000048810  VM
1555	 1	 0.000001391	 0.269192400	 0.000092687  VM
824	 4	 0.000004069	 0.232130000	 0.000120170  FX
1636	 3	 0.000002501	 0.276060000	 0.000110116  FX
753	 3	 0.000003172	 0.356590000	 0.000141420  FX
1552	 3	 0.000002959	 0.331110000	 0.000131516  FX
1632	 3	 0.000002453	 0.270320000	 0.000107885  FX
863	 1	 0.000000738	 0.142757110	 0.000049154  VM
1543	 2	 0.000001631	 0.343330000	 0.000116202  FX
1546	 1	 0.000001369	 0.264854702	 0.000091194  VM
1331	 2	 0.000001688	 0.357130000	 0.000120760  FX
1409	 3	 0.000003186	 0.358260000	 0.000142070  FX
1333	 4	 0.000004240	 0.242380000	 0.000125353  FX
