<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
050_T151_C5_D411_VM3.txt	 1	 0.474758198227540	 7.971058	 0.029352	 1698.486254
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
805	 1	 0.000000650	 0.125742762	 0.000033837  VM
29	 1	 0.000000745	 0.144272062	 0.000038823  VM
33	 4	 0.000019477	 0.117803181	 0.000047937  VM
739	 3	 0.000010780	 0.130391097	 0.000043784  VM
752	 2	 0.000003298	 0.159558117	 0.000045064  VM
39	 3	 0.000009997	 0.120927264	 0.000040606  VM
40	 2	 0.000002649	 0.128197918	 0.000036207  VM
759	 4	 0.000019619	 0.118663179	 0.000048287  VM
811	 4	 0.000019905	 0.120394981	 0.000048991  VM
737	 5	 0.000007502	 0.219060000	 0.000064429  FX
28	 3	 0.000010776	 0.130350551	 0.000043770  VM
733	 2	 0.000003409	 0.164926552	 0.000046581  VM
754	 1	 0.000001197	 0.231580503	 0.000062317  VM
10	 2	 0.000002619	 0.126706731	 0.000035786  VM
37	 1	 0.000000724	 0.140188906	 0.000037724  VM
809	 3	 0.000011681	 0.141288216	 0.000047443  VM
808	 3	 0.000012741	 0.154110226	 0.000051749  VM
756	 1	 0.000000665	 0.128647776	 0.000034618  VM
802	 1	 0.000000862	 0.166870436	 0.000044904  VM
736	 2	 0.000002856	 0.138204154	 0.000039033  VM
807	 3	 0.000011398	 0.137870392	 0.000046295  VM
740	 5	 0.000007726	 0.225790000	 0.000066403  FX
2	 4	 0.000021568	 0.130448925	 0.000053082  VM
9	 3	 0.000002787	 0.310460000	 0.000084561  FX
803	 3	 0.000002738	 0.304600000	 0.000082968  FX
758	 4	 0.000021628	 0.130813740	 0.000053231  VM
27	 1	 0.000000759	 0.146880370	 0.000039525  VM
734	 3	 0.000002482	 0.273890000	 0.000074620  FX
804	 4	 0.000020739	 0.125438670	 0.000051044  VM
735	 5	 0.000009420	 0.276600000	 0.000081308  FX
863	 2	 0.000006578	 0.318281908	 0.000089893  VM
874	 3	 0.000002803	 0.312350000	 0.000085075  FX
732	 3	 0.000011147	 0.134828213	 0.000045274  VM
731	 1	 0.000000736	 0.142443825	 0.000038331  VM
861	 1	 0.000001669	 0.322916567	 0.000086895  VM
751	 4	 0.000020074	 0.121417633	 0.000049407  VM
881	 3	 0.000002758	 0.306910000	 0.000083596  FX
30	 4	 0.000005452	 0.315130000	 0.000088090  FX
856	 2	 0.000006885	 0.333117141	 0.000094083  VM
810	 4	 0.000021493	 0.130000720	 0.000052900  VM
36	 1	 0.000000923	 0.178600137	 0.000048060  VM
879	 3	 0.000023088	 0.279271334	 0.000093776  VM
875	 3	 0.000002886	 0.322360000	 0.000087795  FX
828	 1	 0.000001703	 0.329519154	 0.000088671  VM
806	 4	 0.000005323	 0.307380000	 0.000085928  FX
23	 2	 0.000003014	 0.145837753	 0.000041189  VM
858	 1	 0.000001660	 0.321312018	 0.000086463  VM
831	 2	 0.000006794	 0.328756936	 0.000092851  VM
738	 1	 0.000000972	 0.188177184	 0.000050637  VM
873	 2	 0.000005535	 0.267825024	 0.000075642  VM
855	 2	 0.000006621	 0.320363093	 0.000090481  VM
876	 2	 0.000005735	 0.277506554	 0.000078377  VM
25	 4	 0.000019945	 0.120632303	 0.000049088  VM
35	 1	 0.000001078	 0.208584248	 0.000056129  VM
820	 5	 0.000008201	 0.240030000	 0.000070580  FX
757	 4	 0.000019059	 0.115274798	 0.000046908  VM
1	 3	 0.000020577	 0.248905214	 0.000083580  VM
812	 2	 0.000006909	 0.334314795	 0.000094421  VM
34	 3	 0.000003090	 0.346800000	 0.000094439  FX
755	 1	 0.000000841	 0.162815403	 0.000043813  VM
824	 3	 0.000003099	 0.347820000	 0.000094716  FX
815	 4	 0.000005346	 0.308730000	 0.000086305  FX
826	 1	 0.000001660	 0.321218106	 0.000086438  VM
878	 1	 0.000001432	 0.277103253	 0.000074567  VM
830	 2	 0.000007305	 0.353467577	 0.000099830  VM
860	 1	 0.000001654	 0.320203565	 0.000086165  VM
24	 4	 0.000004158	 0.237480000	 0.000066427  FX
38	 1	 0.000000925	 0.178998992	 0.000048167  VM
859	 4	 0.000006208	 0.360470000	 0.000100739  FX
753	 1	 0.000000931	 0.180161605	 0.000048480  VM
866	 1	 0.000001690	 0.327100227	 0.000088021  VM
867	 1	 0.000001638	 0.316936178	 0.000085285  VM
817	 2	 0.000001379	 0.282900000	 0.000076055  FX
823	 3	 0.000003329	 0.375500000	 0.000102240  FX
862	 1	 0.000001719	 0.332746937	 0.000089540  VM
868	 1	 0.000001679	 0.324886092	 0.000087425  VM
854	 4	 0.000006306	 0.366360000	 0.000102383  FX
26	 1	 0.000000869	 0.168216460	 0.000045266  VM
865	 3	 0.000003109	 0.349100000	 0.000095064  FX
829	 2	 0.000006982	 0.337817721	 0.000095410  VM
822	 3	 0.000003195	 0.359440000	 0.000097874  FX
818	 3	 0.000002209	 0.241090000	 0.000065705  FX
760	 2	 0.000003187	 0.154215208	 0.000043555  VM
870	 2	 0.000006873	 0.332581079	 0.000093931  VM
880	 5	 0.000011597	 0.341920000	 0.000100468  FX
813	 4	 0.000005737	 0.332200000	 0.000092852  FX
852	 3	 0.000003165	 0.355790000	 0.000096882  FX
