<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D105_VM3.txt	 1	 0.201501135079652	 0.120935	 0.000743	 165.377047
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
733	 1	 0.000000615	 0.119085017	 0.000163001  VM
1372	 1	 0.000000777	 0.150418457	 0.000205889  VM
26	 2	 0.000002409	 0.116561783	 0.000562317  VM
1315	 2	 0.000001497	 0.311240000	 0.000401197  FX
1430	 1	 0.000001470	 0.609540000	 0.000459887  FX
1638	 1	 0.000001045	 0.202315337	 0.000276924  VM
861	 1	 0.000000689	 0.133264264	 0.000182409  VM
1327	 3	 0.000002169	 0.236310000	 0.000534847  FX
1329	 3	 0.000002204	 0.240460000	 0.000543457  FX
36	 2	 0.000002795	 0.135261467	 0.000652528  VM
1577	 2	 0.000001443	 0.298360000	 0.000386439  FX
1437	 1	 0.000001652	 0.319647661	 0.000437526  VM
811	 2	 0.000002631	 0.127281581	 0.000614031  VM
1356	 1	 0.000000741	 0.143342343	 0.000196204  VM
1330	 1	 0.000000881	 0.170584418	 0.000233492  VM
1530	 1	 0.000001330	 0.542580000	 0.000414265  FX
1557	 2	 0.000001608	 0.337860000	 0.000431697  FX
753	 1	 0.000000685	 0.132595880	 0.000181494  VM
1631	 1	 0.000001198	 0.479040000	 0.000370973  FX
9	 1	 0.000000921	 0.178175924	 0.000243883  VM
1573	 2	 0.000001401	 0.288170000	 0.000374764  FX
1298	 3	 0.000002075	 0.224970000	 0.000511320  FX
1516	 2	 0.000001739	 0.369450000	 0.000467892  FX
1528	 3	 0.000002715	 0.301750000	 0.000670612  FX
1531	 3	 0.000002704	 0.300480000	 0.000667977  FX
1499	 2	 0.000001586	 0.332680000	 0.000425762  FX
1594	 1	 0.000001081	 0.209209496	 0.000286361  VM
1	 1	 0.000001991	 0.859660000	 0.000630302  FX
1376	 2	 0.000002525	 0.557930000	 0.000683848  FX
1393	 1	 0.000002258	 0.987630000	 0.000717493  FX
12064	 3	 0.000073049	 8.741913886	 0.018181010  FX
12056	 2	 0.000043771	 10.457013886	 0.012025957  FX
12055	 1	 0.000030872	 14.722753886	 0.010075709  FX
12066	 1	 0.000027771	 13.234053886	 0.009061406  FX
12060	 2	 0.000043149	 10.307733886	 0.011854915  FX
12065	 1	 0.000038360	 7.424048106	 0.010161861  VM
12063	 2	 0.000042178	 10.074663886	 0.011587870  FX
12058	 2	 0.000043776	 10.458273886	 0.012027400  FX
12061	 3	 0.000074497	 8.915573886	 0.018541294  FX
12057	 1	 0.000038484	 7.448089806	 0.010194769  VM
12062	 1	 0.000038340	 7.420129289	 0.010156497  VM
12052	 3	 0.000073536	 8.800333886	 0.018302211  FX
12054	 2	 0.000044743	 10.690183886	 0.012293117  FX
12059	 2	 0.000044255	 10.573273886	 0.012159164  FX
12053	 1	 0.000032796	 15.645933886	 0.010704704  FX
12067	 2	 0.000004563	 1.047220000	 0.001244463  FX
========================================================================
