
Max Financial Cost: 0.004444

Max Runtime:        264.718949

                          GRASP-VND            Flexe

Custo Financeiro Melhor:  0.000645           0.000692

Tempo Melhor:             124.067266           136.182414

Custo Normalizado Melhor: 0.306949           0.335055

Custo Normalizado Médio:  0.306949           0.358224

Tempo CPU Médio:          26.220317 	  

===============================================GRASP-VND===================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1333           1            0.000000696        0.134784378                0.000332929             VM
732           1            0.000000712        0.137705281                0.000340144             VM
736           1            0.000000800        0.154862849                0.000382524             VM
1613           1            0.000001105        0.213847284                0.000528221             VM
38           1            0.000000701        0.135655066                0.000335079             VM
1424          2           0.000001266          0.255840000                0.000625655             FX
874           1            0.000001031        0.199454146                0.000492669             VM
30           1            0.000000891        0.172443996                0.000425951             VM
1351           1            0.000000662        0.128068263                0.000316339             VM
1534           1            0.000001288        0.249245606                0.000615658             VM
824           1            0.000000888        0.171785671                0.000424325             VM
1625           1            0.000000769        0.148769346                0.000367473             VM
1435           1            0.000001251        0.242073390                0.000597942             VM
1342           1            0.000001056        0.204368480                0.000504807             VM
752           1            0.000000767        0.148428104                0.000366630             VM
756           1            0.000000795        0.153909645                0.000380170             VM
1621           1            0.000000993        0.192147604                0.000474621             VM
1552           1            0.000001282        0.248172447                0.000613007             VM
1420           1            0.000002025        0.391901649                0.000968030             VM
1569           1            0.000001290        0.249754599                0.000616915             VM
1585           1            0.000001037        0.200730894                0.000495822             VM
1543           1            0.000001317        0.254834441                0.000629463             VM
1368           1            0.000000680        0.131592433                0.000325044             VM
40           1            0.000000797        0.154178154                0.000380833             VM
28           1            0.000001477        0.285816226                0.000705990             VM
1631           1            0.000001014        0.196210647                0.000484657             VM
1430          3           0.000002180          0.237570000                0.000693944             FX
1412          3           0.000002084          0.226060000                0.000661413             FX
1384           1            0.000000685        0.132664625                0.000327693             VM
1636           1            0.000001077        0.208360927                0.000514669             VM
7013           1            0.000040253        7.790486484                0.019243157             VM
7003           1            0.000040496        7.837491900                0.019359264             VM
7012           1            0.000040113        7.763314780                0.019176040             VM
7004           1            0.000040359        7.810849314                0.019293455             VM
7008           1            0.000040374        7.813903474                0.019300999             VM
7009           1            0.000040274        7.794481493                0.019253025             VM
7010           1            0.000040270        7.793724376                0.019251155             VM
7005           1            0.000040342        7.807650915                0.019285554             VM
7001           1            0.000040838        7.903659778                0.019522704             VM
7014           1            0.000040247        7.789222694                0.019240035             VM
7000           1            0.000041171        7.968046802                0.019681746             VM
7006           1            0.000040383        7.815489254                0.019304916             VM
7011           1            0.000040248        7.789477785                0.019240665             VM
7002           1            0.000040673        7.871589304                0.019443488             VM
7007           1            0.000040355        7.810171413                0.019291780             VM
7015          3           0.000006421          0.746470000                0.002132248             FX


================================================Flexe======================================================

<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
736           1            0.000000800        0.154862849                0.000382524             VM
1333           1            0.000000696        0.134784378                0.000332929             VM
28           1            0.000001477        0.285816226                0.000705990             VM
1534          1           0.000001222          0.490400000                0.001063703             FX
1412          3           0.000002084          0.226060000                0.000661413             FX
874           2            0.000003232        0.156367336                0.000658906             VM
732           2            0.000002579        0.124764260                0.000525736             VM
752           2            0.000002676        0.129488968                0.000545645             VM
38           2            0.000002657        0.128538347                0.000541640             VM
1613           1            0.000001105        0.213847284                0.000528221             VM
1435          3           0.000002598          0.287800000                0.000835909             FX
1543           1            0.000001317        0.254834441                0.000629463             VM
1351          3           0.000003260          0.367170000                0.001060232             FX
1424          2           0.000001266          0.255840000                0.000625655             FX
1342          3           0.000002867          0.319990000                0.000926887             FX
1621          1           0.000001089          0.426550000                0.000928139             FX
1585          1           0.000001015          0.391250000                0.000853191             FX
40           2            0.000002785        0.134738211                0.000567765             VM
1368           1            0.000000680        0.131592433                0.000325044             VM
1384           2            0.000002485        0.120238594                0.000506666             VM
1430           1            0.000001543        0.298534330                0.000737405             VM
30           1            0.000000891        0.172443996                0.000425951             VM
1631          1           0.000001072          0.418580000                0.000911217             FX
1625          4           0.000004013          0.228800000                0.000883658             FX
824          3           0.000002622          0.290670000                0.000844020             FX
1636          4           0.000004700          0.269970000                0.001038614             FX
1569           2            0.000005145        0.248952450                0.001049045             VM
756          1           0.000001379          0.566080000                0.001224385             FX
1552          1           0.000001282          0.519280000                0.001125021             FX
1420           1            0.000002025        0.391901649                0.000968030             VM
7014          2           0.000044843          10.714227913                0.025281800             FX
7008           1            0.000040374        7.813903474                0.019300999             VM
7000           1            0.000041171        7.968046802                0.019681746             VM
7001           1            0.000040838        7.903659778                0.019522704             VM
7002           1            0.000040673        7.871589304                0.019443488             VM
7007          2           0.000046085          11.012487913                0.025984962             FX
7006           1            0.000040383        7.815489254                0.019304916             VM
7012           1            0.000040113        7.763314780                0.019176040             VM
7009           1            0.000040274        7.794481493                0.019253025             VM
7011           1            0.000040248        7.789477785                0.019240665             VM
7010           1            0.000040270        7.793724376                0.019251155             VM
7005          2           0.000046675          11.153917913                0.026318390             FX
7004           1            0.000040359        7.810849314                0.019293455             VM
7013           1            0.000040253        7.790486484                0.019243157             VM
7003           1            0.000040496        7.837491900                0.019359264             VM
7015           1            0.000006248        1.209119348                0.002986626             VM


============================================================================================================
