<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
002_T7_C5_D14_VM3.txt	 1	 0.379245632653891	 0.058672	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6705           1            0.000004746        0.918525014                0.113214373             VM
6704           1            0.000005309        1.027480658                0.126643888             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
002_T7_C5_D14_VM3.txt	 2	 0.379245632653891	 0.053078	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6705           1            0.000004746        0.918525014                0.113214373             VM
6704           1            0.000005309        1.027480658                0.126643888             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
002_T7_C5_D14_VM3.txt	 3	 0.379245632653891	 0.052247	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6705           1            0.000004746        0.918525014                0.113214373             VM
6704           1            0.000005309        1.027480658                0.126643888             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
002_T7_C5_D14_VM3.txt	 4	 0.379245632653891	 0.053399	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6704           1            0.000005309        1.027480658                0.126643888             VM
6705           1            0.000004746        0.918525014                0.113214373             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
002_T7_C5_D14_VM3.txt	 5	 0.379245632653891	 0.053216	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6705           1            0.000004746        0.918525014                0.113214373             VM
6704           1            0.000005309        1.027480658                0.126643888             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
002_T7_C5_D14_VM3.txt	 6	 0.379245632653891	 0.054926	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6705           1            0.000004746        0.918525014                0.113214373             VM
6704           1            0.000005309        1.027480658                0.126643888             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
002_T7_C5_D14_VM3.txt	 7	 0.379245632653891	 0.054254	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6705           1            0.000004746        0.918525014                0.113214373             VM
6704           1            0.000005309        1.027480658                0.126643888             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
002_T7_C5_D14_VM3.txt	 8	 0.379245632653891	 0.052514	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6705           1            0.000004746        0.918525014                0.113214373             VM
6704           1            0.000005309        1.027480658                0.126643888             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
002_T7_C5_D14_VM3.txt	 9	 0.379245632653891	 0.053803	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6704           1            0.000005309        1.027480658                0.126643888             VM
6705           1            0.000004746        0.918525014                0.113214373             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
002_T7_C5_D14_VM3.txt	 10	 0.379245632653891	 0.053028	 0.000026	 3.040825
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1415           1            0.000000574        0.111121144                0.013696427             VM
1616           1            0.000001124        0.217467697                0.026804353             VM
1295           2            0.000005304        0.256630156                0.033357850             VM
1496          4           0.000005778          0.334700000                0.043011378             FX
6705           1            0.000004746        0.918525014                0.113214373             VM
6704           1            0.000005309        1.027480658                0.126643888             VM
6706          4           0.000003115          0.174900000                0.022517363             FX
========================================================================
