<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
020_T61_C5_D138_VM3.txt	 1	 0.410843731911368	 0.286898	 0.001657	 240.662214
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1327	 1	 0.000000603	 0.116658784	 0.000185335  VM
9	 1	 0.000000748	 0.144737037	 0.000229943  VM
1372	 4	 0.000003942	 0.224530000	 0.000548573  FX
731	 2	 0.000003073	 0.148669856	 0.000395113  VM
1345	 3	 0.000002282	 0.249830000	 0.000465252  FX
1361	 2	 0.000002409	 0.116556280	 0.000309766  VM
1371	 1	 0.000000708	 0.136957484	 0.000217584  VM
1546	 2	 0.000001635	 0.344500000	 0.000537333  FX
1415	 1	 0.000001724	 0.333676268	 0.000530111  VM
1302	 3	 0.000003123	 0.350730000	 0.000647585  FX
1299	 2	 0.000002930	 0.141791478	 0.000376833  VM
1331	 3	 0.000002419	 0.266230000	 0.000494888  FX
1572	 3	 0.000003057	 0.342850000	 0.000633345  FX
1317	 1	 0.000000703	 0.136024464	 0.000216102  VM
811	 1	 0.000000778	 0.150516790	 0.000239126  VM
1532	 2	 0.000001542	 0.322170000	 0.000503398  FX
861	 2	 0.000001737	 0.368810000	 0.000574277  FX
1306	 1	 0.000000608	 0.117587942	 0.000186812  VM
1436	 1	 0.000001501	 0.290583740	 0.000461650  VM
1332	 1	 0.000000845	 0.163583573	 0.000259885  VM
1524	 2	 0.000001480	 0.307140000	 0.000480557  FX
1616	 3	 0.000002735	 0.304180000	 0.000563466  FX
1503	 2	 0.000001599	 0.335640000	 0.000523868  FX
1528	 2	 0.000005050	 0.244358856	 0.000649421  VM
1592	 4	 0.000004495	 0.257710000	 0.000627600  FX
1562	 2	 0.000001509	 0.314130000	 0.000491179  FX
1323	 1	 0.000000788	 0.152588174	 0.000242416  VM
1507	 3	 0.000002884	 0.322020000	 0.000595704  FX
1567	 1	 0.000001342	 0.259755731	 0.000412673  VM
1	 3	 0.000002939	 0.328680000	 0.000607739  FX
1518	 2	 0.000004958	 0.239897837	 0.000637565  VM
1573	 1	 0.000001101	 0.432710000	 0.000609216  FX
1384	 2	 0.000002503	 0.121115359	 0.000321883  VM
751	 1	 0.000000646	 0.124978660	 0.000198553  VM
1391	 4	 0.000004362	 0.249740000	 0.000608617  FX
1366	 2	 0.000003121	 0.151037320	 0.000401405  VM
1637	 2	 0.000004220	 0.204192466	 0.000542673  VM
1533	 3	 0.000002977	 0.333240000	 0.000615979  FX
1500	 3	 0.000003046	 0.341490000	 0.000630887  FX
1585	 2	 0.000001705	 0.361090000	 0.000562545  FX
7242	 1	 0.000050016	 9.679952083	 0.015378514  VM
7256	 4	 0.000174075	 10.432487371	 0.024861614  FX
7253	 3	 0.000098321	 11.774437371	 0.021290960  FX
7248	 3	 0.000098405	 11.784567371	 0.021309266  FX
7258	 3	 0.000098026	 11.739037371	 0.021226990  FX
7243	 1	 0.000049821	 9.642096872	 0.015318373  VM
7244	 3	 0.000097801	 11.712037371	 0.021178199  FX
7240	 1	 0.000037531	 17.918767371	 0.024670603  FX
7241	 1	 0.000050141	 9.704129153	 0.015416924  VM
7259	 3	 0.000096821	 11.594477371	 0.020965761  FX
7251	 3	 0.000098489	 11.794637371	 0.021327463  FX
7257	 3	 0.000097347	 11.657667371	 0.021079949  FX
7252	 1	 0.000049845	 9.646704797	 0.015325694  VM
7247	 1	 0.000049845	 9.646776454	 0.015325808  VM
7245	 2	 0.000057356	 13.717397371	 0.020860259  FX
7246	 1	 0.000049830	 9.643882421	 0.015321210  VM
7250	 2	 0.000058103	 13.896587371	 0.021132575  FX
7254	 3	 0.000099139	 11.872677371	 0.021468486  FX
7249	 3	 0.000098350	 11.777927371	 0.021297267  FX
7255	 1	 0.000049691	 9.617068725	 0.015278611  VM
7260	 1	 0.000008041	 1.556209664	 0.002472346  VM
========================================================================
