<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
030_T91_C5_D212_VM3.txt	 1	 0.441790841670558	 1.064351	 0.003474	 607.289752
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
738	 1	 0.000000648	 0.125460891	 0.000089164  VM
864	 1	 0.000000844	 0.163385983	 0.000116117  VM
1302	 3	 0.000002984	 0.334130000	 0.000275659  FX
819	 2	 0.000003216	 0.155596538	 0.000183808  VM
1364	 2	 0.000003583	 0.173362441	 0.000204795  VM
29	 2	 0.000002650	 0.128233208	 0.000151483  VM
1373	 1	 0.000000758	 0.146632872	 0.000104211  VM
1620	 2	 0.000004427	 0.214214729	 0.000253054  VM
1309	 3	 0.000002778	 0.309360000	 0.000255674  FX
758	 3	 0.000003369	 0.380220000	 0.000312846  FX
1323	 2	 0.000003183	 0.154014840	 0.000181939  VM
1574	 3	 0.000002408	 0.264910000	 0.000219810  FX
1371	 2	 0.000001908	 0.409900000	 0.000284936  FX
1314	 1	 0.000000746	 0.144463053	 0.000102669  VM
867	 1	 0.000000830	 0.160664730	 0.000114183  VM
1495	 2	 0.000001546	 0.323030000	 0.000225837  FX
1365	 4	 0.000004076	 0.232540000	 0.000252530  FX
1313	 1	 0.000000687	 0.132891362	 0.000094445  VM
1555	 1	 0.000001422	 0.275190334	 0.000195576  VM
820	 1	 0.000000850	 0.164589443	 0.000116973  VM
1565	 1	 0.000001449	 0.280404309	 0.000199282  VM
1625	 1	 0.000001044	 0.405220000	 0.000256120  FX
1572	 2	 0.000001644	 0.346480000	 0.000241790  FX
870	 3	 0.000003377	 0.381260000	 0.000313685  FX
39	 2	 0.000002042	 0.441970000	 0.000306754  FX
1628	 3	 0.000002632	 0.291850000	 0.000241546  FX
1294	 1	 0.000001003	 0.194074389	 0.000137927  VM
1538	 3	 0.000002832	 0.315850000	 0.000260910  FX
1635	 2	 0.000001491	 0.309860000	 0.000216877  FX
1392	 1	 0.000002046	 0.395878984	 0.000281349  VM
1514	 4	 0.000005119	 0.295150000	 0.000318888  FX
869	 2	 0.000001955	 0.421310000	 0.000292699  FX
817	 2	 0.000001223	 0.245420000	 0.000173037  FX
1326	 1	 0.000000832	 0.161070743	 0.000114472  VM
1333	 4	 0.000004815	 0.276900000	 0.000299545  FX
1579	 2	 0.000001431	 0.295510000	 0.000207114  FX
1424	 1	 0.000001103	 0.433230000	 0.000273404  FX
1434	 2	 0.000002056	 0.445400000	 0.000309088  FX
27	 4	 0.000005566	 0.321980000	 0.000347323  FX
1593	 3	 0.000002301	 0.252140000	 0.000209507  FX
1566	 1	 0.000001364	 0.263919903	 0.000187566  VM
1337	 3	 0.000003851	 0.438140000	 0.000359578  FX
878	 4	 0.000004947	 0.284810000	 0.000307929  FX
1601	 1	 0.000001242	 0.499970000	 0.000314587  FX
814	 3	 0.000003322	 0.374650000	 0.000308352  FX
1354	 1	 0.000001135	 0.219576329	 0.000156052  VM
1427	 4	 0.000004792	 0.275510000	 0.000298072  FX
1503	 4	 0.000005378	 0.310650000	 0.000335315  FX
1603	 3	 0.000002440	 0.268790000	 0.000222941  FX
1534	 2	 0.000001741	 0.369820000	 0.000257669  FX
1515	 2	 0.000006018	 0.291171092	 0.000343963  VM
1378	 4	 0.000004810	 0.276620000	 0.000299249  FX
1524	 1	 0.000001439	 0.278530246	 0.000197950  VM
1419	 1	 0.000001670	 0.323301117	 0.000229768  VM
1402	 1	 0.000001788	 0.345983613	 0.000245888  VM
37	 1	 0.000000912	 0.176479369	 0.000125423  VM
1400	 1	 0.000001719	 0.332730349	 0.000236469  VM
1527	 4	 0.000005758	 0.333450000	 0.000359480  FX
828	 3	 0.000004279	 0.489450000	 0.000400976  FX
1510	 1	 0.000001390	 0.268935728	 0.000191131  VM
13026	 1	 0.000055459	 26.524043544	 0.016373171  FX
13004	 2	 0.000089160	 21.350273544	 0.014531122  FX
13009	 2	 0.000089307	 21.385633544	 0.014555178  FX
13019	 2	 0.000086033	 20.599953544	 0.014020663  FX
13015	 1	 0.000058609	 28.036123544	 0.017306225  FX
13007	 2	 0.000089131	 21.343323544	 0.014526394  FX
12998	 1	 0.000079434	 15.373329626	 0.010925728  VM
13014	 1	 0.000078651	 15.221749959	 0.010818001  VM
13024	 4	 0.000271451	 16.275023544	 0.017255177  FX
13020	 1	 0.000078369	 15.167145397	 0.010779194  VM
13010	 2	 0.000089380	 21.403223544	 0.014567145  FX
13025	 3	 0.000149032	 17.859793544	 0.014415915  FX
12997	 1	 0.000080872	 15.651711142	 0.011123572  VM
13021	 1	 0.000055317	 26.456143544	 0.016331273  FX
13017	 2	 0.000089976	 21.546303544	 0.014664486  FX
13008	 2	 0.000089339	 21.393393544	 0.014560458  FX
13012	 1	 0.000058462	 27.965803544	 0.017262833  FX
13022	 1	 0.000078305	 15.154737023	 0.010770376  VM
13000	 3	 0.000157654	 18.894443544	 0.015250703  FX
13001	 3	 0.000157701	 18.900113544	 0.015255278  FX
12999	 3	 0.000158324	 18.974843544	 0.015315572  FX
13013	 1	 0.000078675	 15.226474266	 0.010821359  VM
13023	 1	 0.000078258	 15.145656557	 0.010763922  VM
13011	 3	 0.000153752	 18.426143544	 0.014872864  FX
13003	 3	 0.000159115	 19.069813544	 0.015392197  FX
13016	 3	 0.000153180	 18.357533544	 0.014817507  FX
13005	 3	 0.000153744	 18.425283544	 0.014872170  FX
13002	 2	 0.000091579	 21.930913544	 0.014926144  FX
13006	 3	 0.000153594	 18.407213544	 0.014857591  FX
13018	 3	 0.000149727	 17.943233544	 0.014483237  FX
13027	 3	 0.000013151	 1.554140000	 0.001260001  FX
========================================================================
