<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
025_T76_C5_D176_VM3.txt	 1	 0.006508206675396	 70.655438	 0.001154	 335.067574
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1331	 5	 0.000000067	 0.003145056	 0.000005711  VM
736	 2	 0.000002545	 0.562790000	 0.000000000  FX
1294	 5	 0.000000071	 0.003352083	 0.000006087  VM
807	 5	 0.000000068	 0.003222561	 0.000005852  VM
35	 1	 0.000002268	 0.992450000	 0.000000000  FX
1295	 5	 0.000000073	 0.003454703	 0.000006273  VM
857	 2	 0.000001758	 0.373850000	 0.000000000  FX
818	 1	 0.000001194	 0.477310000	 0.000000000  FX
813	 5	 0.000000075	 0.003509470	 0.000006373  VM
1382	 5	 0.000000069	 0.003238031	 0.000005880  VM
1296	 1	 0.000001496	 0.622060000	 0.000000000  FX
805	 1	 0.000001626	 0.684460000	 0.000000000  FX
1577	 1	 0.000001016	 0.391560000	 0.000000000  FX
868	 2	 0.000001676	 0.354220000	 0.000000000  FX
1357	 5	 0.000000075	 0.003530589	 0.000006411  VM
1315	 5	 0.000000076	 0.003592825	 0.000006524  VM
859	 5	 0.000000063	 0.002987378	 0.000005425  VM
1401	 1	 0.000001883	 0.807870000	 0.000000000  FX
756	 5	 0.000000076	 0.003599971	 0.000006537  VM
1334	 2	 0.000002506	 0.553320000	 0.000000000  FX
1608	 1	 0.000001057	 0.411380000	 0.000000000  FX
1407	 5	 0.000000188	 0.008857131	 0.000016083  VM
1622	 2	 0.000001343	 0.274380000	 0.000000000  FX
1342	 1	 0.000001801	 0.768540000	 0.000000000  FX
1628	 1	 0.000001032	 0.399400000	 0.000000000  FX
1558	 5	 0.000000191	 0.008991502	 0.000016327  VM
1583	 5	 0.000000122	 0.005749932	 0.000010441  VM
1543	 5	 0.000000157	 0.007369334	 0.000013382  VM
1426	 2	 0.000003251	 0.732170000	 0.000000000  FX
863	 1	 0.000001351	 0.552270000	 0.000000000  FX
1516	 1	 0.000001200	 0.479860000	 0.000000000  FX
1376	 5	 0.000000071	 0.003363636	 0.000006108  VM
855	 5	 0.000000071	 0.003325920	 0.000006039  VM
809	 5	 0.000000071	 0.003356077	 0.000006094  VM
1615	 2	 0.000001330	 0.271230000	 0.000000000  FX
1497	 1	 0.000001299	 0.527490000	 0.000000000  FX
1532	 5	 0.000000160	 0.007546112	 0.000013703  VM
1496	 1	 0.000001307	 0.531140000	 0.000000000  FX
1427	 1	 0.000001908	 0.820010000	 0.000000000  FX
1602	 1	 0.000001056	 0.410790000	 0.000000000  FX
1414	 2	 0.000004197	 0.959220000	 0.000000000  FX
1495	 5	 0.000000158	 0.007435085	 0.000013501  VM
1524	 1	 0.000001232	 0.495130000	 0.000000000  FX
1535	 1	 0.000001229	 0.494110000	 0.000000000  FX
1323	 5	 0.000000075	 0.003506218	 0.000006367  VM
1584	 5	 0.000000120	 0.005648885	 0.000010257  VM
1627	 1	 0.000001091	 0.427760000	 0.000000000  FX
25	 2	 0.000003790	 0.861550000	 0.000000000  FX
1421	 2	 0.000002922	 0.653260000	 0.000000000  FX
1383	 1	 0.000001112	 0.437810000	 0.000000000  FX
12619	 5	 0.000008226	 0.387119717	 0.000702946  VM
12617	 1	 0.000047159	 22.540313004	 0.000000000  FX
12609	 1	 0.000049507	 23.667073004	 0.000000000  FX
12610	 5	 0.000008242	 0.387874654	 0.000704317  VM
12611	 2	 0.000075664	 18.111443004	 0.000000000  FX
12628	 2	 0.000071273	 17.057493004	 0.000000000  FX
12627	 5	 0.000008223	 0.386982899	 0.000702698  VM
12616	 5	 0.000008227	 0.387153081	 0.000703007  VM
12613	 5	 0.000008236	 0.387586926	 0.000703795  VM
12612	 5	 0.000008235	 0.387507824	 0.000703651  VM
12623	 1	 0.000045249	 21.623423004	 0.000000000  FX
12629	 2	 0.000071485	 17.108413004	 0.000000000  FX
12630	 2	 0.000071234	 17.048123004	 0.000000000  FX
12631	 2	 0.000071333	 17.071893004	 0.000000000  FX
12618	 2	 0.000073331	 17.551523004	 0.000000000  FX
12607	 1	 0.000055377	 26.484813004	 0.000000000  FX
12625	 2	 0.000071280	 17.059263004	 0.000000000  FX
12626	 2	 0.000070963	 16.983113004	 0.000000000  FX
12622	 5	 0.000008230	 0.387279215	 0.000703236  VM
12620	 1	 0.000047338	 22.626273004	 0.000000000  FX
12614	 5	 0.000008224	 0.387026117	 0.000702776  VM
12608	 2	 0.000075724	 18.125643004	 0.000000000  FX
12624	 5	 0.000008220	 0.386822521	 0.000702407  VM
12615	 1	 0.000047094	 22.509173004	 0.000000000  FX
12621	 2	 0.000073609	 17.618193004	 0.000000000  FX
12632	 2	 0.000008408	 1.969880000	 0.000000000  FX
========================================================================
025_T76_C5_D176_VM3.txt	 2	 0.008035889767365	 68.821650	 0.001013	 295.253038
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
1315	 1	 0.000001343	 0.548580000	 0.000000000  FX
1357	 5	 0.000000075	 0.003530589	 0.000006411  VM
857	 2	 0.000001758	 0.373850000	 0.000000000  FX
859	 2	 0.000001747	 0.371200000	 0.000000000  FX
813	 5	 0.000000075	 0.003509470	 0.000006373  VM
1331	 1	 0.000001261	 0.509510000	 0.000000000  FX
868	 2	 0.000001676	 0.354220000	 0.000000000  FX
1294	 5	 0.000000071	 0.003352083	 0.000006087  VM
1535	 2	 0.000001450	 0.299910000	 0.000000000  FX
756	 2	 0.000001812	 0.386980000	 0.000000000  FX
1334	 1	 0.000001718	 0.728710000	 0.000000000  FX
805	 5	 0.000000071	 0.003346889	 0.000006077  VM
1602	 1	 0.000001056	 0.410790000	 0.000000000  FX
1295	 1	 0.000001997	 0.862400000	 0.000000000  FX
1376	 2	 0.000002952	 0.660360000	 0.000000000  FX
1382	 5	 0.000000069	 0.003238031	 0.000005880  VM
855	 5	 0.000000071	 0.003325920	 0.000006039  VM
35	 5	 0.000000078	 0.003659801	 0.000006646  VM
1497	 2	 0.000001553	 0.324800000	 0.000000000  FX
1628	 2	 0.000001419	 0.292590000	 0.000000000  FX
1342	 2	 0.000002461	 0.542720000	 0.000000000  FX
863	 5	 0.000000070	 0.003314389	 0.000006018  VM
1401	 5	 0.000000186	 0.008760621	 0.000015908  VM
1296	 5	 0.000000076	 0.003569709	 0.000006482  VM
818	 5	 0.000000074	 0.003477241	 0.000006314  VM
1608	 1	 0.000001057	 0.411380000	 0.000000000  FX
807	 1	 0.000001953	 0.841300000	 0.000000000  FX
1426	 2	 0.000003251	 0.732170000	 0.000000000  FX
1323	 5	 0.000000075	 0.003506218	 0.000006367  VM
736	 5	 0.000000068	 0.003211588	 0.000005832  VM
1532	 1	 0.000001212	 0.485530000	 0.000000000  FX
1577	 1	 0.000001016	 0.391560000	 0.000000000  FX
1584	 5	 0.000000120	 0.005648885	 0.000010257  VM
1516	 5	 0.000000166	 0.007800233	 0.000014164  VM
809	 2	 0.000003440	 0.777700000	 0.000000000  FX
1496	 1	 0.000001307	 0.531140000	 0.000000000  FX
25	 5	 0.000000147	 0.006926576	 0.000012578  VM
1524	 1	 0.000001232	 0.495130000	 0.000000000  FX
1622	 5	 0.000000129	 0.006075180	 0.000011032  VM
1495	 5	 0.000000158	 0.007435085	 0.000013501  VM
1615	 1	 0.000001102	 0.432750000	 0.000000000  FX
1558	 1	 0.000001386	 0.569270000	 0.000000000  FX
1427	 2	 0.000002407	 0.529700000	 0.000000000  FX
1383	 2	 0.000001375	 0.282040000	 0.000000000  FX
1583	 5	 0.000000122	 0.005749932	 0.000010441  VM
1421	 2	 0.000002922	 0.653260000	 0.000000000  FX
1627	 1	 0.000001091	 0.427760000	 0.000000000  FX
1543	 2	 0.000001474	 0.305700000	 0.000000000  FX
1414	 5	 0.000000186	 0.008772392	 0.000015929  VM
1407	 5	 0.000000188	 0.008857131	 0.000016083  VM
12615	 2	 0.000073396	 17.567043004	 0.000000000  FX
12622	 1	 0.000047428	 22.669293004	 0.000000000  FX
12631	 2	 0.000071333	 17.071893004	 0.000000000  FX
12625	 5	 0.000008228	 0.387203251	 0.000703098  VM
12612	 5	 0.000008235	 0.387507824	 0.000703651  VM
12616	 5	 0.000008227	 0.387153081	 0.000703007  VM
12628	 2	 0.000071273	 17.057493004	 0.000000000  FX
12614	 5	 0.000008224	 0.387026117	 0.000702776  VM
12629	 5	 0.000008226	 0.387090175	 0.000702893  VM
12617	 1	 0.000047159	 22.540313004	 0.000000000  FX
12619	 2	 0.000073292	 17.542133004	 0.000000000  FX
12624	 5	 0.000008220	 0.386822521	 0.000702407  VM
12609	 1	 0.000049507	 23.667073004	 0.000000000  FX
12608	 5	 0.000008234	 0.387478837	 0.000703599  VM
12620	 1	 0.000047338	 22.626273004	 0.000000000  FX
12618	 2	 0.000073331	 17.551523004	 0.000000000  FX
