<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
025_T76_C5_D176_VM3.txt	 1	 0.342013705793500	 55.208921	 0.001690	 326.108603
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
818           1            0.000000839        0.162280657                0.000170086             VM
756           1            0.000000870        0.168343400                0.000176440             VM
1296           1            0.000000916        0.177272956                0.000185800             VM
1496           1            0.000001283        0.248241367                0.000260181             VM
863           1            0.000000670        0.129587020                0.000135820             VM
1414           1            0.000001462        0.282913310                0.000296521             VM
1577           1            0.000000929        0.179791517                0.000188439             VM
868           1            0.000000775        0.149990570                0.000157205             VM
1334           1            0.000001077        0.208450930                0.000218477             VM
809           1            0.000000642        0.124318970                0.000130299             VM
1376           1            0.000000931        0.180229401                0.000188898             VM
1427           1            0.000001388        0.268647363                0.000281569             VM
805           1            0.000000949        0.183714016                0.000192550             VM
859           1            0.000001022        0.197874562                0.000207392             VM
25           1            0.000001416        0.274091453                0.000287275             VM
855           1            0.000000708        0.137051577                0.000143644             VM
35           1            0.000000855        0.165517308                0.000173478             VM
1294           1            0.000000796        0.153966096                0.000161372             VM
1382           1            0.000000766        0.148235226                0.000155365             VM
1628           1            0.000000991        0.191847930                0.000201076             VM
1627           1            0.000000954        0.184645567                0.000193527             VM
1401           1            0.000001461        0.282758006                0.000296358             VM
1315           1            0.000000940        0.181899263                0.000190648             VM
1497           1            0.000001305        0.252607482                0.000264757             VM
1383          3           0.000002068          0.224210000                0.000274055             FX
1532           1            0.000001256        0.243091586                0.000254784             VM
1583           1            0.000000958        0.185409787                0.000194328             VM
1524           1            0.000001315        0.254452140                0.000266691             VM
1342           1            0.000001126        0.217831035                0.000228308             VM
1543           1            0.000001227        0.237372556                0.000248790             VM
736           1            0.000000733        0.141814489                0.000148636             VM
1357           1            0.000000912        0.176577819                0.000185071             VM
1608           1            0.000000983        0.190321007                0.000199475             VM
1295           1            0.000000865        0.167335675                0.000175384             VM
1622           1            0.000001011        0.195733605                0.000205148             VM
1535           1            0.000001196        0.231442480                0.000242574             VM
807           1            0.000000882        0.170691916                0.000178902             VM
1421           1            0.000001513        0.292780753                0.000306863             VM
1615           1            0.000000996        0.192711771                0.000201981             VM
813           1            0.000000997        0.192942951                0.000202223             VM
1495           1            0.000001239        0.239746031                0.000251277             VM
1331           1            0.000000764        0.147956101                0.000155073             VM
1558           1            0.000001495        0.289340020                0.000303257             VM
1426           1            0.000001415        0.273915840                0.000287091             VM
1407           1            0.000001475        0.285472729                0.000299204             VM
