<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
015_T46_C5_D105_VM3.txt	 1	 0.541079466826196	 0.126021	 0.002596	 123.906359
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
733	 2	 0.000002310	 0.111780578	 0.000487756  VM
753	 1	 0.000000685	 0.132595880	 0.000554469  VM
1330	 4	 0.000019748	 0.119444821	 0.000723943  VM
9	 2	 0.000003006	 0.145429048	 0.000634581  VM
1329	 3	 0.000010719	 0.129652810	 0.000660066  VM
1372	 2	 0.000002770	 0.134037203	 0.000584873  VM
1327	 1	 0.000000648	 0.125484647	 0.000524732  VM
1298	 5	 0.000007033	 0.204980000	 0.000927242  FX
1638	 3	 0.000016641	 0.201292656	 0.001024786  VM
1531	 2	 0.000005250	 0.254009298	 0.001108372  VM
1315	 3	 0.000010749	 0.130021302	 0.000661942  VM
1577	 2	 0.000004254	 0.205852028	 0.000898237  VM
1557	 2	 0.000005204	 0.251785754	 0.001098670  VM
26	 1	 0.000000659	 0.127446601	 0.000532937  VM
861	 1	 0.000000689	 0.133264264	 0.000557264  VM
1594	 3	 0.000002317	 0.254060000	 0.001074174  FX
1393	 5	 0.000008238	 0.241130000	 0.001090356  FX
811	 2	 0.000002631	 0.127281581	 0.000555394  VM
1356	 5	 0.000007370	 0.215090000	 0.000972860  FX
36	 1	 0.000000842	 0.163028788	 0.000681729  VM
1	 2	 0.000005258	 0.254435757	 0.001110233  VM
1573	 5	 0.000008873	 0.260200000	 0.001176402  FX
1530	 2	 0.000005364	 0.259560633	 0.001132595  VM
1528	 3	 0.000002715	 0.301750000	 0.001275369  FX
1631	 2	 0.000001422	 0.293290000	 0.001225339  FX
1437	 4	 0.000004648	 0.266860000	 0.001154268  FX
1516	 1	 0.000001338	 0.258993671	 0.001083020  VM
1430	 1	 0.000001607	 0.311008528	 0.001300528  VM
1499	 2	 0.000005341	 0.258446807	 0.001127735  VM
1376	 1	 0.000001757	 0.340088355	 0.001422129  VM
12056	 5	 0.000263656	 7.903663886	 0.035664684  FX
12057	 4	 0.000136854	 8.199223886	 0.035394903  FX
12052	 1	 0.000038741	 7.497788551	 0.031353098  VM
12066	 1	 0.000038242	 7.401169002	 0.030949069  VM
12062	 5	 0.000261567	 7.841003886	 0.035381954  FX
12064	 2	 0.000152454	 7.376678891	 0.032188214  VM
12063	 4	 0.000135786	 8.135143886	 0.035118297  FX
12061	 4	 0.000137687	 8.249173886	 0.035610516  FX
12054	 5	 0.000265883	 7.970463886	 0.035966094  FX
12059	 2	 0.000152595	 7.383519560	 0.032218063  VM
12053	 1	 0.000038948	 7.537892079	 0.031520797  VM
12060	 5	 0.000264011	 7.914323886	 0.035712783  FX
12065	 5	 0.000262340	 7.864173886	 0.035486500  FX
12058	 4	 0.000137230	 8.221753886	 0.035492156  FX
12055	 2	 0.000153087	 7.407295204	 0.032321808  VM
12067	 3	 0.000006790	 0.790790000	 0.003338529  FX
========================================================================
