<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
045_T136_C5_D376_VM3.txt	 1	 0.468838833137339	 5.628765	 0.024662	 1416.710669
<task_id>	 <FX/VM id>	 <Custo_fin>	 <Tempo_workflow>	 <Custo_normalizado>
33	 2	 0.000002674	 0.129386358	 0.000043250  VM
804	 1	 0.000000757	 0.146443245	 0.000046629  VM
23	 4	 0.000019948	 0.120651048	 0.000058189  VM
28	 3	 0.000010934	 0.132261650	 0.000052602  VM
752	 2	 0.000003342	 0.161698952	 0.000054051  VM
10	 2	 0.000003010	 0.145643236	 0.000048684  VM
27	 2	 0.000002757	 0.133387469	 0.000044587  VM
803	 4	 0.000020231	 0.122367644	 0.000059017  VM
739	 1	 0.000000961	 0.185995091	 0.000059223  VM
1	 1	 0.000001273	 0.246441483	 0.000078469  VM
36	 3	 0.000010827	 0.130957801	 0.000052084  VM
737	 1	 0.000000902	 0.174558523	 0.000055581  VM
732	 5	 0.000007059	 0.205760000	 0.000071651  FX
30	 2	 0.000002738	 0.132457696	 0.000044277  VM
805	 1	 0.000000739	 0.143030813	 0.000045542  VM
37	 4	 0.000020098	 0.121559288	 0.000058627  VM
802	 4	 0.000021948	 0.132753264	 0.000064026  VM
756	 1	 0.000000712	 0.137848131	 0.000043892  VM
760	 4	 0.000018797	 0.113689546	 0.000054831  VM
34	 1	 0.000000765	 0.148138926	 0.000047169  VM
39	 4	 0.000019936	 0.120581449	 0.000058155  VM
819	 4	 0.000004249	 0.242940000	 0.000080418  FX
759	 4	 0.000023667	 0.143145169	 0.000069038  VM
738	 4	 0.000005050	 0.291000000	 0.000096286  FX
873	 2	 0.000005809	 0.281080428	 0.000093957  VM
24	 4	 0.000021939	 0.132697306	 0.000063999  VM
758	 2	 0.000003000	 0.145141003	 0.000048516  VM
822	 4	 0.000004476	 0.256530000	 0.000084905  FX
753	 4	 0.000020695	 0.125170127	 0.000060368  VM
25	 4	 0.000004740	 0.272420000	 0.000090151  FX
811	 4	 0.000005379	 0.310730000	 0.000102800  FX
806	 4	 0.000004979	 0.286720000	 0.000094873  FX
35	 2	 0.000003437	 0.166320975	 0.000055596  VM
40	 2	 0.000002931	 0.141809251	 0.000047403  VM
875	 2	 0.000005897	 0.285348996	 0.000095384  VM
734	 4	 0.000020819	 0.125923960	 0.000060732  VM
816	 5	 0.000008910	 0.261290000	 0.000090932  FX
871	 1	 0.000001621	 0.313771490	 0.000099908  VM
9	 5	 0.000010425	 0.306760000	 0.000106721  FX
818	 5	 0.000006939	 0.202170000	 0.000070404  FX
736	 1	 0.000000920	 0.177962236	 0.000056665  VM
807	 2	 0.000006816	 0.329797120	 0.000110241  VM
870	 1	 0.000001634	 0.316281537	 0.000100707  VM
2	 3	 0.000002823	 0.314730000	 0.000101438  FX
731	 3	 0.000002712	 0.301380000	 0.000097144  FX
755	 2	 0.000003091	 0.149573800	 0.000049998  VM
855	 1	 0.000001636	 0.316608146	 0.000100811  VM
26	 4	 0.000005720	 0.331220000	 0.000109566  FX
754	 1	 0.000001202	 0.232573772	 0.000074054  VM
740	 4	 0.000004704	 0.270230000	 0.000089428  FX
861	 2	 0.000006757	 0.326943799	 0.000109287  VM
863	 1	 0.000001573	 0.304365754	 0.000096913  VM
825	 4	 0.000003899	 0.221910000	 0.000073474  FX
821	 5	 0.000008074	 0.236210000	 0.000082224  FX
814	 5	 0.000008629	 0.252870000	 0.000088009  FX
735	 3	 0.000012235	 0.147996408	 0.000058860  VM
865	 1	 0.000001632	 0.315814874	 0.000100559  VM
820	 4	 0.000005887	 0.341230000	 0.000112871  FX
867	 3	 0.000003108	 0.348970000	 0.000112451  FX
38	 2	 0.000003030	 0.146590954	 0.000049001  VM
856	 5	 0.000010896	 0.320880000	 0.000111624  FX
869	 1	 0.000001621	 0.313628068	 0.000099862  VM
824	 1	 0.000001617	 0.313035745	 0.000099674  VM
812	 5	 0.000008482	 0.248450000	 0.000086474  FX
757	 5	 0.000011185	 0.329560000	 0.000114638  FX
868	 1	 0.000001653	 0.319868204	 0.000101849  VM
733	 4	 0.000004396	 0.251770000	 0.000083333  FX
751	 4	 0.000020254	 0.122506491	 0.000059084  VM
854	 2	 0.000001737	 0.368830000	 0.000117266  FX
29	 4	 0.000004278	 0.244690000	 0.000080996  FX
874	 3	 0.000021689	 0.262349926	 0.000104340  VM
853	 2	 0.000006396	 0.309473696	 0.000103448  VM
809	 5	 0.000009499	 0.278970000	 0.000097071  FX
864	 2	 0.000001759	 0.374070000	 0.000118929  FX
862	 2	 0.000001593	 0.334410000	 0.000106342  FX
823	 2	 0.000006434	 0.311337498	 0.000104071  VM
866	 4	 0.000006325	 0.367490000	 0.000121541  FX
826	 4	 0.000003895	 0.221680000	 0.000073398  FX
815	 2	 0.000007226	 0.349657238	 0.000116880  VM
817	 1	 0.000001938	 0.375124428	 0.000119443  VM
852	 4	 0.000006352	 0.369100000	 0.000122073  FX
808	 4	 0.000004688	 0.269290000	 0.000089118  FX
810	 5	 0.000008595	 0.251840000	 0.000087651  FX
858	 2	 0.000007139	 0.345421836	 0.000115464  VM
857	 1	 0.000002009	 0.388879916	 0.000123823  VM
876	 3	 0.000022926	 0.277317615	 0.000110293  VM
859	 2	 0.000001822	 0.389160000	 0.000123719  FX
872	 2	 0.000007886	 0.381561588	 0.000127544  VM
860	 2	 0.000001694	 0.358620000	 0.000114026  FX
813	 3	 0.000003923	 0.446700000	 0.000143886  FX
4526	 1	 0.000157456	 30.473301598	 0.009703009  VM
4557	 2	 0.000617766	 29.891437408	 0.009991800  VM
4533	 2	 0.000618986	 29.950452191	 0.010011527  VM
4522	 2	 0.000620632	 30.030118209	 0.010038157  VM
4555	 4	 0.000545909	 32.742489110	 0.010811008  FX
4525	 5	 0.001058382	 31.745389110	 0.011023150  FX
4531	 2	 0.000619150	 29.958410679	 0.010014187  VM
4530	 5	 0.001058426	 31.746719110	 0.011023612  FX
4521	 1	 0.000158439	 30.663539592	 0.009763583  VM
4527	 2	 0.000619175	 29.959592881	 0.010014583  VM
4516	 2	 0.000622325	 30.112006991	 0.010065530  VM
4553	 2	 0.000619387	 29.969835091	 0.010018006  VM
4513	 2	 0.000617542	 29.880599959	 0.009988178  VM
4542	 1	 0.000156521	 30.292350801	 0.009645393  VM
4548	 1	 0.000156504	 30.289116694	 0.009644363  VM
4515	 2	 0.000626136	 30.296415193	 0.010127172  VM
4551	 4	 0.000555991	 33.347389110	 0.011010731  FX
4537	 1	 0.000156325	 30.254564251	 0.009633361  VM
4518	 2	 0.000622061	 30.099254726	 0.010061267  VM
4547	 2	 0.000619446	 29.972705428	 0.010018966  VM
4539	 5	 0.001060557	 31.810639110	 0.011045807  FX
4545	 4	 0.000552543	 33.140529110	 0.010942431  FX
4517	 2	 0.000622756	 30.132880831	 0.010072508  VM
4544	 5	 0.001059098	 31.766869110	 0.011030609  FX
4529	 4	 0.000551403	 33.072099110	 0.010919837  FX
4528	 5	 0.001058302	 31.742999110	 0.011022320  FX
4534	 1	 0.000156467	 30.282013095	 0.009642101  VM
4523	 1	 0.000157015	 30.388116912	 0.009675885  VM
4552	 4	 0.000552388	 33.131209110	 0.010939354  FX
4543	 1	 0.000156423	 30.273433326	 0.009639369  VM
4540	 1	 0.000156379	 30.265029962	 0.009636693  VM
